gene_id	chr
ENSG00000251450	chr5
ENSG00000251454	chr4
ENSG00000251455	chr4
ENSG00000251456	chr5
ENSG00000251458	chr5
ENSG00000251459	chr4
ENSG00000251488	chr4
ENSG00000251490	chr4
ENSG00000251493	chr5
ENSG00000251497	chr12
ENSG00000251504	chr4
ENSG00000251510	chrY
ENSG00000251513	chr5
ENSG00000251527	chr4
ENSG00000251532	chr5
ENSG00000251533	chr14
ENSG00000251536	chr12
ENSG00000251538	chr5
ENSG00000251543	chr5
ENSG00000251555	chr4
ENSG00000251562	chr11
ENSG00000251567	chr4
ENSG00000251573	chr5
ENSG00000251575	chr5
ENSG00000251577	chr4
ENSG00000251580	chr4
ENSG00000251584	chr4
ENSG00000251586	chr4
ENSG00000251598	chr4
ENSG00000251599	chr5
ENSG00000251600	chr4
ENSG00000251601	chr5
ENSG00000251602	chr14
ENSG00000251604	chr5
ENSG00000251611	chr4
ENSG00000251613	chr5
ENSG00000251615	chr4
ENSG00000251616	chr5
ENSG00000251620	chr4
ENSG00000251629	chr5
ENSG00000251632	chr4
ENSG00000251635	chr4
ENSG00000251637	chr11
ENSG00000251652	chr4
ENSG00000251655	chr12
ENSG00000251660	chr7
ENSG00000251661	chr11
ENSG00000251664	chr5
ENSG00000251665	chr17
ENSG00000251666	chr5
ENSG00000251675	chr5
ENSG00000251676	chr4
ENSG00000251678	chr5
ENSG00000251679	chr4
ENSG00000251680	chr5
ENSG00000251688	chr4
ENSG00000251692	chr16
ENSG00000251867	chr8
ENSG00000253100	chr8
ENSG00000253103	chr8
ENSG00000253105	chr8
ENSG00000253106	chr8
ENSG00000253108	chr8
ENSG00000253111	chr8
ENSG00000253117	chr8
ENSG00000253123	chr8
ENSG00000253125	chr8
ENSG00000253133	chr8
ENSG00000253138	chr8
ENSG00000253142	chr8
ENSG00000253148	chr1
ENSG00000253154	chr8
ENSG00000253159	chr5
ENSG00000253162	chr8
ENSG00000253163	chr5
ENSG00000253170	chr4
ENSG00000253174	chr8
ENSG00000253177	chr8
ENSG00000253181	chr8
ENSG00000253184	chr8
ENSG00000253189	chr8
ENSG00000253190	chr8
ENSG00000253194	chr6
ENSG00000253196	chr8
ENSG00000253197	chr8
ENSG00000253200	chr8
ENSG00000253205	chr8
ENSG00000253206	chr8
ENSG00000253207	chr8
ENSG00000253210	chr8
ENSG00000253214	chr8
ENSG00000253215	chr8
ENSG00000253217	chr8
ENSG00000253220	chr8
ENSG00000253227	chr8
ENSG00000253230	chr8
ENSG00000253235	chr8
ENSG00000253236	chr5
ENSG00000253250	chr8
ENSG00000253251	chr5
ENSG00000253256	chr5
ENSG00000253259	chr8
ENSG00000253260	chr8
ENSG00000253263	chr8
ENSG00000253267	chr8
ENSG00000253269	chr5
ENSG00000253276	chr7
ENSG00000253282	chr8
ENSG00000253284	chr12
ENSG00000253286	chr8
ENSG00000253288	chr8
ENSG00000253293	chr7
ENSG00000253295	chr5
ENSG00000253297	chr5
ENSG00000253300	chr8
ENSG00000253301	chr8
ENSG00000253302	chr8
ENSG00000253304	chr1
ENSG00000253305	chr5
ENSG00000253307	chr8
ENSG00000253309	chr13
ENSG00000253311	chr5
ENSG00000253313	chr1
ENSG00000253315	chr5
ENSG00000253317	chr8
ENSG00000253320	chr8
ENSG00000253321	chr5
ENSG00000253327	chr8
ENSG00000253344	chr8
ENSG00000253347	chr17
ENSG00000253348	chr5
ENSG00000253352	chr22
ENSG00000253354	chr8
ENSG00000253355	chr8
ENSG00000253356	chr8
ENSG00000253357	chr5
ENSG00000253361	chr8
ENSG00000253363	chr8
ENSG00000253368	chr1
ENSG00000253369	chr8
ENSG00000253372	chr8
ENSG00000253373	chr8
ENSG00000253376	chr8
ENSG00000253377	chr8
ENSG00000253389	chr8
ENSG00000253392	chr19
ENSG00000253394	chr8
ENSG00000253395	chr8
ENSG00000253399	chr4
ENSG00000253403	chr5
ENSG00000253404	chr5
ENSG00000253408	chr8
ENSG00000253414	chr8
ENSG00000253416	chr8
ENSG00000253417	chr5
ENSG00000253420	chr8
ENSG00000253430	chr8
ENSG00000253433	chr8
ENSG00000253438	chr8
ENSG00000253444	chr8
ENSG00000253445	chr5
ENSG00000253447	chr5
ENSG00000253452	chr8
ENSG00000253455	chr8
ENSG00000253457	chr8
ENSG00000253460	chr22
ENSG00000253469	chr5
ENSG00000253474	chr8
ENSG00000253475	chr8
ENSG00000253476	chr8
ENSG00000253477	chr8
ENSG00000253479	chr8
ENSG00000253484	chr8
ENSG00000253485	chr5
ENSG00000253490	chr8
ENSG00000253496	chr8
ENSG00000253500	chr8
ENSG00000253503	chr8
ENSG00000253505	chr8
ENSG00000253506	chr17
ENSG00000253507	chr8
ENSG00000253513	chr8
ENSG00000253519	chr5
ENSG00000253521	chr8
ENSG00000253522	chr5
ENSG00000253524	chr8
ENSG00000253526	chr8
ENSG00000253530	chr8
ENSG00000253532	chr8
ENSG00000253534	chr7
ENSG00000253535	chr8
ENSG00000253537	chr5
ENSG00000253549	chr8
ENSG00000253552	chr7
ENSG00000253553	chr8
ENSG00000253554	chr8
ENSG00000253557	chr8
ENSG00000253559	chr2
ENSG00000253562	chr8
ENSG00000253563	chr14
ENSG00000253567	chr8
ENSG00000253574	chr8
ENSG00000253576	chr8
ENSG00000253582	chr8
ENSG00000253585	chr8
ENSG00000253586	chr8
ENSG00000253593	chr8
ENSG00000253595	chr8
ENSG00000253596	chr8
ENSG00000253598	chr8
ENSG00000253604	chr8
ENSG00000253607	chr8
ENSG00000253608	chr8
ENSG00000253614	chr8
ENSG00000253618	chr5
ENSG00000253626	chr10
ENSG00000253627	chr8
ENSG00000253629	chr8
ENSG00000253633	chr8
ENSG00000253634	chr8
ENSG00000253636	chr8
ENSG00000253641	chr8
ENSG00000253642	chr8
ENSG00000253643	chr8
ENSG00000253645	chr8
ENSG00000253647	chr5
ENSG00000253652	chr5
ENSG00000253653	chr5
ENSG00000253659	chr8
ENSG00000253660	chr5
ENSG00000253661	chr8
ENSG00000253664	chr8
ENSG00000253666	chr8
ENSG00000253669	chr8
ENSG00000253671	chr8
ENSG00000253675	chr8
ENSG00000253679	chr8
ENSG00000253681	chr8
ENSG00000253682	chr8
ENSG00000253686	chr5
ENSG00000253688	chr8
ENSG00000253690	chr8
ENSG00000253693	chr5
ENSG00000253695	chr8
ENSG00000253696	chr8
ENSG00000253704	chr8
ENSG00000253706	chr8
ENSG00000253710	chr13
ENSG00000253712	chr8
ENSG00000253716	chr8
ENSG00000253719	chr12
ENSG00000253720	chr8
ENSG00000253722	chr8
ENSG00000253726	chr8
ENSG00000253729	chr8
ENSG00000253730	chr17
ENSG00000253731	chr5
ENSG00000253734	chr8
ENSG00000253735	chr8
ENSG00000253737	chr8
ENSG00000253738	chr8
ENSG00000253741	chr8
ENSG00000253746	chr8
ENSG00000253755	chr14
ENSG00000253762	chr8
ENSG00000253764	chr8
ENSG00000253766	chr5
ENSG00000253767	chr5
ENSG00000253768	chr5
ENSG00000253773	chr8
ENSG00000253776	chr5
ENSG00000253778	chr8
ENSG00000253787	chr5
ENSG00000253796	chr8
ENSG00000253799	chr8
ENSG00000253805	chr8
ENSG00000253807	chr5
ENSG00000253809	chr6
ENSG00000253819	chr8
ENSG00000253821	chr8
ENSG00000253824	chr8
ENSG00000253825	chr4
ENSG00000253829	chr8
ENSG00000253831	chr1
ENSG00000253837	chr8
ENSG00000253842	chr8
ENSG00000253844	chr8
ENSG00000253846	chr5
ENSG00000253848	chr8
ENSG00000253849	chr8
ENSG00000253851	chr8
ENSG00000253853	chr8
ENSG00000253854	chr8
ENSG00000253855	chr8
ENSG00000253857	chr8
ENSG00000253858	chr5
ENSG00000253865	chr5
ENSG00000253868	chr8
ENSG00000253872	chr8
ENSG00000253873	chr5
ENSG00000253875	chr8
ENSG00000253877	chr8
ENSG00000253879	chr8
ENSG00000253880	chr8
ENSG00000253888	chr8
ENSG00000253891	chr8
ENSG00000253893	chr8
ENSG00000253894	chr8
ENSG00000253896	chr8
ENSG00000253910	chr5
ENSG00000253925	chr5
ENSG00000253932	chr8
ENSG00000253939	chr8
ENSG00000253944	chr8
ENSG00000253947	chr5
ENSG00000253948	chr8
ENSG00000253953	chr5
ENSG00000253955	chr5
ENSG00000253958	chr8
ENSG00000253959	chr5
ENSG00000253965	chr5
ENSG00000253967	chr8
ENSG00000253968	chr5
ENSG00000253972	chr8
ENSG00000253973	chr11
ENSG00000253974	chr8
ENSG00000253978	chr5
ENSG00000253980	chr5
ENSG00000253982	chr8
ENSG00000253983	chr8
ENSG00000253985	chr5
ENSG00000253988	chr8
ENSG00000253992	chr8
ENSG00000254003	chr7
ENSG00000254004	chr19
ENSG00000254007	chr8
ENSG00000254008	chr8
ENSG00000254017	chr9
ENSG00000254019	chr8
ENSG00000254021	chr8
ENSG00000254027	chr8
ENSG00000254028	chr8
ENSG00000254030	chr22
ENSG00000254031	chr8
ENSG00000254035	chr5
ENSG00000254038	chr8
ENSG00000254039	chr17
ENSG00000254040	chr8
ENSG00000254041	chr8
ENSG00000254042	chr5
ENSG00000254044	chr4
ENSG00000254048	chr8
ENSG00000254049	chr8
ENSG00000254050	chr8
ENSG00000254054	chr8
ENSG00000254055	chr8
ENSG00000254060	chr8
ENSG00000254066	chr5
ENSG00000254080	chr8
ENSG00000254081	chr8
ENSG00000254083	chr8
ENSG00000254087	chr8
ENSG00000254089	chr8
ENSG00000254092	chr8
ENSG00000254093	chr8
ENSG00000254101	chr8
ENSG00000254102	chr8
ENSG00000254109	chr8
ENSG00000254113	chr8
ENSG00000254119	chr8
ENSG00000254122	chr5
ENSG00000254126	chr2
ENSG00000254127	chr22
ENSG00000254139	chr8
ENSG00000254141	chr8
ENSG00000254153	chr8
ENSG00000254162	chr8
ENSG00000254164	chr5
ENSG00000254165	chr8
ENSG00000254166	chr8
ENSG00000254180	chr8
ENSG00000254186	chr5
ENSG00000254187	chr5
ENSG00000254192	chr5
ENSG00000254202	chr8
ENSG00000254204	chr8
ENSG00000254205	chr8
ENSG00000254206	chr16
ENSG00000254208	chr8
ENSG00000254211	chr5
ENSG00000254219	chr8
ENSG00000254221	chr5
ENSG00000254222	chr8
ENSG00000254224	chr8
ENSG00000254226	chr5
ENSG00000254230	chr8
ENSG00000254231	chr8
ENSG00000254233	chr4
ENSG00000254237	chr8
ENSG00000254239	chr5
ENSG00000254242	chr8
ENSG00000254245	chr5
ENSG00000254249	chr8
ENSG00000254251	chr8
ENSG00000254254	chr8
ENSG00000254258	chr8
ENSG00000254266	chr8
ENSG00000254275	chr8
ENSG00000254277	chr8
ENSG00000254278	chr8
ENSG00000254288	chr8
ENSG00000254290	chr8
ENSG00000254295	chr5
ENSG00000254298	chr5
ENSG00000254299	chr5
ENSG00000254300	chr8
ENSG00000254302	chr8
ENSG00000254303	chr8
ENSG00000254307	chr8
ENSG00000254314	chr8
ENSG00000254317	chr8
ENSG00000254319	chr8
ENSG00000254321	chr8
ENSG00000254333	chr5
ENSG00000254338	chr8
ENSG00000254340	chr8
ENSG00000254343	chr8
ENSG00000254349	chr8
ENSG00000254361	chr8
ENSG00000254362	chr8
ENSG00000254363	chr5
ENSG00000254366	chr8
ENSG00000254370	chr8
ENSG00000254377	chr8
ENSG00000254380	chr8
ENSG00000254389	chr8
ENSG00000254391	chr5
ENSG00000254394	chr8
ENSG00000254396	chr9
ENSG00000254397	chr11
ENSG00000254400	chr11
ENSG00000254401	chr11
ENSG00000254402	chr8
ENSG00000254409	chr11
ENSG00000254415	chr19
ENSG00000254416	chr11
ENSG00000254420	chr11
ENSG00000254422	chr11
ENSG00000254427	chr11
ENSG00000254428	chr11
ENSG00000254429	chr11
ENSG00000254431	chr8
ENSG00000254434	chr11
ENSG00000254438	chr11
ENSG00000254440	chr6
ENSG00000254450	chr11
ENSG00000254452	chr11
ENSG00000254453	chr11
ENSG00000254458	chr11
ENSG00000254459	chr11
ENSG00000254461	chr11
ENSG00000254467	chr11
ENSG00000254469	chr11
ENSG00000254470	chr11
ENSG00000254473	chr9
ENSG00000254477	chr11
ENSG00000254480	chr11
ENSG00000254484	chr11
ENSG00000254485	chr3
ENSG00000254486	chr11
ENSG00000254489	chr11
ENSG00000254495	chr11
ENSG00000254501	chr11
ENSG00000254505	chr14
ENSG00000254508	chr11
ENSG00000254510	chr11
ENSG00000254514	chr11
ENSG00000254519	chr11
ENSG00000254521	chr19
ENSG00000254528	chr11
ENSG00000254530	chr11
ENSG00000254531	chr4
ENSG00000254532	chr11
ENSG00000254533	chr8
ENSG00000254535	chr4
ENSG00000254539	chr1
ENSG00000254540	chr11
ENSG00000254542	chr11
ENSG00000254556	chr8
ENSG00000254557	chr8
ENSG00000254559	chr11
ENSG00000254560	chr11
ENSG00000254563	chr11
ENSG00000254568	chr11
ENSG00000254571	chr9
ENSG00000254573	chr11
ENSG00000254575	chr8
ENSG00000254577	chr11
ENSG00000254578	chr8
ENSG00000254584	chr11
ENSG00000254585	chr15
ENSG00000254587	chr11
ENSG00000254592	chr11
ENSG00000254598	chr11
ENSG00000254602	chr11
ENSG00000254604	chr11
ENSG00000254605	chr11
ENSG00000254606	chr11
ENSG00000254607	chr11
ENSG00000254614	chr11
ENSG00000254620	chr20
ENSG00000254622	chr11
ENSG00000254631	chr11
ENSG00000254635	chr10
ENSG00000254636	chr10
ENSG00000254645	chr11
ENSG00000254647	chr11
ENSG00000254648	chr11
ENSG00000254653	chr11
ENSG00000254656	chr14
ENSG00000254662	chr11
ENSG00000254664	chr11
ENSG00000254665	chr11
ENSG00000254670	chr11
ENSG00000254675	chr11
ENSG00000254676	chr11
ENSG00000254682	chr11
ENSG00000254685	chr1
ENSG00000254686	chr11
ENSG00000254687	chr8
ENSG00000254689	chr8
ENSG00000254691	chr11
ENSG00000254693	chr11
ENSG00000254695	chr11
ENSG00000254698	chr11
ENSG00000254703	chr11
ENSG00000254718	chr14
ENSG00000254721	chr11
ENSG00000254726	chr1
ENSG00000254731	chr11
ENSG00000254737	chr11
ENSG00000254741	chr8
ENSG00000254744	chr15
ENSG00000254746	chr11
ENSG00000254754	chr11
ENSG00000254756	chr11
ENSG00000254757	chr11
ENSG00000254760	chr19
ENSG00000254762	chr11
ENSG00000254768	chr11
ENSG00000254772	chr11
ENSG00000254775	chr8
ENSG00000254777	chr8
ENSG00000254787	chr11
ENSG00000254789	chr11
ENSG00000254790	chr11
ENSG00000254802	chr8
ENSG00000254812	chr8
ENSG00000254813	chr8
ENSG00000254814	chr11
ENSG00000254815	chr11
ENSG00000254819	chr11
ENSG00000254821	chr6
ENSG00000254827	chr11
ENSG00000254829	chr11
ENSG00000254835	chr22
ENSG00000254837	chr11
ENSG00000254839	chr8
ENSG00000254842	chr11
ENSG00000254846	chr14
ENSG00000254852	chr16
ENSG00000254854	chr11
ENSG00000254858	chr19
ENSG00000254859	chr8
ENSG00000254860	chr11
ENSG00000254862	chr11
ENSG00000254863	chr11
ENSG00000254872	chr11
ENSG00000254873	chr11
ENSG00000254880	chr11
ENSG00000254887	chr19
ENSG00000254896	chr11
ENSG00000254898	chr8
ENSG00000254901	chr19
ENSG00000254905	chr11
ENSG00000254906	chr11
ENSG00000254907	chr11
ENSG00000254910	chr11
ENSG00000254911	chr11
ENSG00000254919	chr11
ENSG00000254921	chr11
ENSG00000254927	chr11
ENSG00000254928	chr11
ENSG00000254932	chr11
ENSG00000254936	chr8
ENSG00000254938	chr11
ENSG00000254942	chr1
ENSG00000254943	chr11
ENSG00000254946	chr11
ENSG00000254951	chr11
ENSG00000254963	chr11
ENSG00000254966	chr11
ENSG00000254968	chr11
ENSG00000254971	chr11
ENSG00000254972	chr11
ENSG00000254973	chr8
ENSG00000254975	chr11
ENSG00000254980	chr11
ENSG00000254985	chr11
ENSG00000254986	chr11
ENSG00000254990	chr11
ENSG00000254991	chr11
ENSG00000254997	chr11
ENSG00000254999	chr3
ENSG00000255002	chr14
ENSG00000255004	chr11
ENSG00000255007	chr11
ENSG00000255008	chr11
ENSG00000255009	chr11
ENSG00000255015	chr11
ENSG00000255020	chr8
ENSG00000255021	chr3
ENSG00000255026	chr11
ENSG00000255027	chr11
ENSG00000255029	chr11
ENSG00000255031	chr11
ENSG00000255038	chr11
ENSG00000255043	chr11
ENSG00000255045	chr11
ENSG00000255046	chr8
ENSG00000255050	chr8
ENSG00000255052	chr8
ENSG00000255062	chr11
ENSG00000255079	chr11
ENSG00000255081	chr11
ENSG00000255082	chr11
ENSG00000255084	chr11
ENSG00000255087	chr11
ENSG00000255089	chr11
ENSG00000255094	chr11
ENSG00000255097	chr11
ENSG00000255100	chr11
ENSG00000255102	chr11
ENSG00000255108	chr11
ENSG00000255109	chr11
ENSG00000255112	chr18
ENSG00000255114	chr11
ENSG00000255117	chr11
ENSG00000255118	chr11
ENSG00000255120	chr11
ENSG00000255121	chr11
ENSG00000255126	chr11
ENSG00000255129	chr11
ENSG00000255130	chr8
ENSG00000255133	chr11
ENSG00000255135	chr11
ENSG00000255136	chr11
ENSG00000255139	chr11
ENSG00000255143	chr11
ENSG00000255145	chr9
ENSG00000255146	chr11
ENSG00000255150	chr12
ENSG00000255153	chr11
ENSG00000255154	chr3
ENSG00000255158	chr11
ENSG00000255159	chr11
ENSG00000255160	chr11
ENSG00000255165	chr11
ENSG00000255171	chr11
ENSG00000255175	chr11
ENSG00000255176	chr11
ENSG00000255178	chr11
ENSG00000255179	chr11
ENSG00000255181	chr8
ENSG00000255182	chr8
ENSG00000255186	chr11
ENSG00000255187	chr11
ENSG00000255197	chr11
ENSG00000255198	chr16
ENSG00000255202	chr11
ENSG00000255209	chr11
ENSG00000255216	chr11
ENSG00000255219	chr11
ENSG00000255221	chr11
ENSG00000255224	chr8
ENSG00000255226	chr11
ENSG00000255234	chr11
ENSG00000255236	chr11
ENSG00000255237	chr11
ENSG00000255240	chr11
ENSG00000255244	chr11
ENSG00000255246	chr11
ENSG00000255248	chr11
ENSG00000255250	chr11
ENSG00000255256	chr11
ENSG00000255258	chr11
ENSG00000255267	chr11
ENSG00000255269	chr11
ENSG00000255270	chr11
ENSG00000255274	chr11
ENSG00000255276	chr11
ENSG00000255284	chr11
ENSG00000255289	chr8
ENSG00000255298	chr11
ENSG00000255299	chr11
ENSG00000255301	chr11
ENSG00000255302	chr15
ENSG00000255306	chr11
ENSG00000255310	chr8
ENSG00000255311	chr11
ENSG00000255314	chr11
ENSG00000255317	chr11
ENSG00000255320	chr11
ENSG00000255323	chr11
ENSG00000255325	chr8
ENSG00000255326	chr11
ENSG00000255327	chr11
ENSG00000255328	chr11
ENSG00000255334	chr11
ENSG00000255335	chr11
ENSG00000255337	chr11
ENSG00000255343	chr8
ENSG00000255346	chr15
ENSG00000255351	chr11
ENSG00000255355	chr11
ENSG00000255357	chr11
ENSG00000255362	chr11
ENSG00000255363	chr11
ENSG00000255366	chr8
ENSG00000255367	chr11
ENSG00000255371	chr11
ENSG00000255372	chr11
ENSG00000255374	chr12
ENSG00000255375	chr11
ENSG00000255378	chr8
ENSG00000255382	chr11
ENSG00000255384	chr11
ENSG00000255388	chr11
ENSG00000255389	chr6
ENSG00000255390	chr11
ENSG00000255393	chr11
ENSG00000255395	chr11
ENSG00000255398	chr12
ENSG00000255399	chr12
ENSG00000255402	chr8
ENSG00000255404	chr11
ENSG00000255406	chr11
ENSG00000255408	chr5
ENSG00000255409	chr11
ENSG00000255410	chr11
ENSG00000255411	chr11
ENSG00000255418	chr11
ENSG00000255420	chr11
ENSG00000255422	chr11
ENSG00000255423	chr3
ENSG00000255428	chr11
ENSG00000255433	chr11
ENSG00000255434	chr11
ENSG00000255435	chr11
ENSG00000255438	chr20
ENSG00000255440	chr11
ENSG00000255449	chr11
ENSG00000255455	chr11
ENSG00000255458	chr4
ENSG00000255462	chr11
ENSG00000255467	chr11
ENSG00000255468	chr11
ENSG00000255471	chr11
ENSG00000255474	chr12
ENSG00000255476	chr11
ENSG00000255479	chr11
ENSG00000255480	chr11
ENSG00000255484	chr11
ENSG00000255487	chr8
ENSG00000255491	chr8
ENSG00000255494	chr8
ENSG00000255495	chr8
ENSG00000255498	chr11
ENSG00000255501	chr11
ENSG00000255503	chr11
ENSG00000255506	chr11
ENSG00000255507	chr11
ENSG00000255517	chr11
ENSG00000255520	chr11
ENSG00000255521	chr11
ENSG00000255524	chr16
ENSG00000255528	chr11
ENSG00000255529	chr15
ENSG00000255537	chr11
ENSG00000255542	chr11
ENSG00000255545	chr11
ENSG00000255552	chr6
ENSG00000255553	chr11
ENSG00000255559	chr8
ENSG00000255561	chr11
ENSG00000255568	chr21
ENSG00000255571	chr15
ENSG00000255572	chr12
ENSG00000255580	chr11
ENSG00000255587	chr6
ENSG00000255595	chr12
ENSG00000255606	chr11
ENSG00000255608	chr12
ENSG00000255618	chr12
ENSG00000255621	chr12
ENSG00000255629	chr12
ENSG00000255647	chr5
ENSG00000255649	chr12
ENSG00000255650	chr12
ENSG00000255652	chr12
ENSG00000255655	chr12
ENSG00000255670	chr12
ENSG00000255671	chr12
ENSG00000255672	chr11
ENSG00000255680	chr11
ENSG00000255686	chr12
ENSG00000255689	chr11
ENSG00000255690	chr7
ENSG00000255693	chr12
ENSG00000255717	chr11
ENSG00000255727	chr12
ENSG00000255733	chr12
ENSG00000255737	chr12
ENSG00000255745	chr12
ENSG00000255750	chr12
ENSG00000255760	chr12
ENSG00000255772	chr12
ENSG00000255775	chr12
ENSG00000255790	chr12
ENSG00000255794	chr12
ENSG00000255804	chr14
ENSG00000255829	chr12
ENSG00000255833	chr5
ENSG00000255837	chr12
ENSG00000255839	chr12
ENSG00000255843	chr11
ENSG00000255845	chr11
ENSG00000255847	chr11
ENSG00000255850	chr12
ENSG00000255856	chr12
ENSG00000255857	chr12
ENSG00000255858	chr12
ENSG00000255867	chr12
ENSG00000255871	chr12
ENSG00000255874	chr13
ENSG00000255882	chr12
ENSG00000255886	chr12
ENSG00000255893	chr11
ENSG00000255910	chr12
ENSG00000255916	chr12
ENSG00000255920	chr12
ENSG00000255929	chr11
ENSG00000255931	chr11
ENSG00000255949	chr11
ENSG00000255959	chr11
ENSG00000255966	chr12
ENSG00000255970	chr12
ENSG00000255974	chr19
ENSG00000255980	chr11
ENSG00000255992	chr12
ENSG00000256001	chr12
ENSG00000256006	chr11
ENSG00000256007	chr11
ENSG00000256008	chr12
ENSG00000256013	chr16
ENSG00000256020	chr12
ENSG00000256022	chr12
ENSG00000256029	chr1
ENSG00000256034	chr11
ENSG00000256039	chr12
ENSG00000256040	chr9
ENSG00000256043	chr4
ENSG00000256053	chr14
ENSG00000256060	chr19
ENSG00000256061	chr15
ENSG00000256064	chr12
ENSG00000256072	chr12
ENSG00000256073	chr21
ENSG00000256084	chr12
ENSG00000256085	chr12
ENSG00000256087	chr19
ENSG00000256092	chr12
ENSG00000256101	chr12
ENSG00000256116	chr11
ENSG00000256120	chr12
ENSG00000256124	chr17
ENSG00000256128	chr12
ENSG00000256139	chr12
ENSG00000256152	chr12
ENSG00000256155	chr12
ENSG00000256162	chr6
ENSG00000256172	chr12
ENSG00000256188	chr12
ENSG00000256193	chr12
ENSG00000256195	chr11
ENSG00000256196	chr11
ENSG00000256209	chr12
ENSG00000256218	chr12
ENSG00000256223	chr12
ENSG00000256226	chr12
ENSG00000256229	chr19
ENSG00000256232	chr12
ENSG00000256234	chr12
ENSG00000256235	chr5
ENSG00000256237	chr12
ENSG00000256262	chr12
ENSG00000256268	chr12
ENSG00000256269	chr11
ENSG00000256271	chr12
ENSG00000256278	chr15
ENSG00000256286	chr12
ENSG00000256287	chr12
ENSG00000256292	chr12
ENSG00000256294	chr19
ENSG00000256299	chr12
ENSG00000256306	chr12
ENSG00000256314	chr12
ENSG00000256315	chr11
ENSG00000256325	chr12
ENSG00000256339	chr12
ENSG00000256341	chr11
ENSG00000256343	chr12
ENSG00000256362	chr12
ENSG00000256364	chr12
ENSG00000256377	chr12
ENSG00000256379	chr14
ENSG00000256394	chr4
ENSG00000256422	chr11
ENSG00000256424	chr12
ENSG00000256433	chr12
ENSG00000256436	chr12
ENSG00000256442	chr12
ENSG00000256443	chr11
ENSG00000256448	chr11
ENSG00000256453	chr5
ENSG00000256458	chr2
ENSG00000256462	chr10
ENSG00000256463	chr18
ENSG00000256481	chr11
ENSG00000256482	chr12
ENSG00000256504	chr12
ENSG00000256508	chr11
ENSG00000256512	chr12
ENSG00000256513	chr12
ENSG00000256525	chr17
ENSG00000256537	chr12
ENSG00000256538	chr12
ENSG00000256540	chr12
ENSG00000256542	chr12
ENSG00000256546	chr12
ENSG00000256560	chr12
ENSG00000256568	chr11
ENSG00000256571	chr12
ENSG00000256574	chr10
ENSG00000256576	chr12
ENSG00000256577	chr12
ENSG00000256590	chr14
ENSG00000256596	chr12
ENSG00000256597	chr12
ENSG00000256603	chr11
ENSG00000256609	chr12
ENSG00000256628	chr3
ENSG00000256633	chr11
ENSG00000256637	chr2
ENSG00000256654	chr12
ENSG00000256659	chr12
ENSG00000256660	chr12
ENSG00000256661	chr12
ENSG00000256670	chr12
ENSG00000256671	chr2
ENSG00000256683	chr19
ENSG00000256686	chr12
ENSG00000256690	chr11
ENSG00000256694	chr12
ENSG00000256706	chr12
ENSG00000256712	chr12
ENSG00000256713	chr11
ENSG00000256714	chr12
ENSG00000256717	chr11
ENSG00000256721	chr12
ENSG00000256732	chr12
ENSG00000256742	chr12
ENSG00000256746	chr11
ENSG00000256751	chr12
ENSG00000256757	chr11
ENSG00000256762	chr17
ENSG00000256771	chr19
ENSG00000256802	chr15
ENSG00000256806	chr17
ENSG00000256810	chr12
ENSG00000256812	chr16
ENSG00000256813	chr11
ENSG00000256824	chr11
ENSG00000256862	chr12
ENSG00000256870	chr12
ENSG00000256884	chr12
ENSG00000256888	chr12
ENSG00000256894	chr12
ENSG00000256906	chr12
ENSG00000256916	chr11
ENSG00000256925	chr10
ENSG00000256928	chr11
ENSG00000256940	chr11
ENSG00000256943	chr12
ENSG00000256944	chr11
ENSG00000256948	chr12
ENSG00000256955	chr12
ENSG00000256967	chr12
ENSG00000256969	chr12
ENSG00000256972	chr11
ENSG00000256973	chr12
ENSG00000256977	chr2
ENSG00000256980	chr6
ENSG00000256982	chr16
ENSG00000256988	chr12
ENSG00000256994	chr12
ENSG00000256995	chr12
ENSG00000257000	chr12
ENSG00000257002	chr11
ENSG00000257004	chr12
ENSG00000257008	chr17
ENSG00000257017	chr16
ENSG00000257023	chr12
ENSG00000257027	chr12
ENSG00000257038	chr11
ENSG00000257042	chr12
ENSG00000257048	chr12
ENSG00000257052	chr11
ENSG00000257056	chr14
