gene_id	gene_name	V12D05-348_C1	V12D05-348_D1	V12D05-350_C1	V12D05-350_D1	V12D07-075_A1	V12D07-075_D1	V12Y31-080_A1	V13M13-362_A1	V13M13-362_D1	nsigsamps	meanrank
ENSG00000181991	MRPS11						872				1	872
ENSG00000182004	SNRPE		1440		2596		865				3	1633.66666666667
ENSG00000182013	PNMA8A	657	506	2011	712		1247	466		614	7	887.571428571429
ENSG00000182022	CHST15	2115									1	2115
ENSG00000182054	IDH2		2409								1	2409
ENSG00000182087	TMEM259	1955	2653				325				3	1644.33333333333
ENSG00000182093	GET1	794	2622		299		682	1483	794		6	1112.33333333333
ENSG00000182103	FAM181B	849	1516	1890	605			477			5	1067.4
ENSG00000182117	NOP10				2356			2212		410	3	1659.33333333333
ENSG00000182118	FAM89A				2295			2274			2	2284.5
ENSG00000182132	KCNIP1		2821						943		2	1882
ENSG00000182134	TDRKH			2812							1	2812
ENSG00000182141	ZNF708							2281	776		2	1528.5
ENSG00000182149	IST1							1832			1	1832
ENSG00000182154	MRPL41		3159					863	210		3	1410.66666666667
ENSG00000182165	TP53TG1	1418	2251	1532				2152			4	1838.25
ENSG00000182175	RGMA		1060					668			2	864
ENSG00000182183	SHISAL2A	1731	1220	3053	1652		790	1758			6	1700.66666666667
ENSG00000182195	LDOC1				1128		580	2089			3	1265.66666666667
ENSG00000182199	SHMT2		2009								1	2009
ENSG00000182218	HHIPL1						915				1	915
ENSG00000182220	ATP6AP2		470		756			873			3	699.666666666667
ENSG00000182224	CYB5D1							2163			1	2163
ENSG00000182247	UBE2E2	898	501	1469				920			4	947
ENSG00000182253	SYNM	1807		2157	2339						3	2101
ENSG00000182255	KCNA4		1031								1	1031
ENSG00000182256	GABRG3			2720	1028						2	1874
ENSG00000182272	B4GALNT4			2476	2435						2	2455.5
ENSG00000182287	AP1S2			3068			1330	336			3	1578
ENSG00000182310	SPACA6	1104									1	1104
ENSG00000182325	FBXL6							2275			1	2275
ENSG00000182326	C1S		2968		2646					188	3	1934
ENSG00000182405	PGBD4		2581								1	2581
ENSG00000182473	EXOC7				1591						1	1591
ENSG00000182481	KPNA2		3066				1183	1775	786		4	1702.5
ENSG00000182492	BGN		1660	2883							2	2271.5
ENSG00000182504	CEP97				1510		962				2	1236
ENSG00000182512	GLRX5	1172		2731							2	1951.5
ENSG00000182534	MXRA7		513	1180	1651						3	1114.66666666667
ENSG00000182541	LIMK2				1511						1	1511
ENSG00000182551	ADI1					477					1	477
ENSG00000182552	RWDD4			2823			495				2	1659
ENSG00000182568	SATB1				1232						1	1232
ENSG00000182575	NXPH3	233		345							2	289
ENSG00000182578	CSF1R			2794							1	2794
ENSG00000182580	EPHB3				1164						1	1164
ENSG00000182600	SNORC	2153	177	1092	582			914		338	6	876
ENSG00000182601	HS3ST4	818	1212	687	1959	453		642			6	961.833333333333
ENSG00000182621	PLCB1								604		1	604
ENSG00000182628	SKA2		1613								1	1613
ENSG00000182636	NDN	717	107	262	91		101	244			6	253.666666666667
ENSG00000182667	NTM			2087			335				2	1211
ENSG00000182670	TTC3	1292	1697	926	832	271	1609	868			7	1070.71428571429
ENSG00000182685	BRICD5									665	1	665
ENSG00000182700	IGIP		856	2305							2	1580.5
ENSG00000182712	CMC4							1874			1	1874
ENSG00000182718	ANXA2				580		955			49	3	528
ENSG00000182747	SLC35D3									139	1	139
ENSG00000182768	NGRN						862				1	862
ENSG00000182771	GRID1				2176						1	2176
ENSG00000182774	RPS17			2753				2227	440		3	1806.66666666667
ENSG00000182809	CRIP2	540		1139	1013		212	279	352		6	589.166666666667
ENSG00000182827	ACBD3					527		2195			2	1361
ENSG00000182831	C16orf72							2094			1	2094
ENSG00000182836	PLCXD3	1189		1856	2394						3	1813
ENSG00000182871	COL18A1	1820	930	2203	376		380	392	461		7	937.428571428572
ENSG00000182872	RBM10		2702						714		2	1708
ENSG00000182899	RPL35A	609	182	488	160			332	312		6	347.166666666667
ENSG00000182901	RGS7		3535		2451		565			685	4	1809
ENSG00000182902	SLC25A18		619	1367	2180	450	1402	1044			6	1177
ENSG00000182916	TCEAL7	957	851	362			1573	371			5	822.8
ENSG00000182934	SRPRA			1781	2464						2	2122.5
ENSG00000182944	EWSR1			1735	1384		1697				3	1605.33333333333
ENSG00000182952	HMGN4		2442								1	2442
ENSG00000182968	SOX1	703		2481				963			3	1382.33333333333
ENSG00000182979	MTA1		2867								1	2867
ENSG00000182983	ZNF662	1943									1	1943
ENSG00000182985	CADM1	1163	1534		915				78		4	922.5
ENSG00000183011	NAA38		2938	2108	1999				125		4	1792.5
ENSG00000183018	SPNS2			2919							1	2919
ENSG00000183020	AP2A2		2614		2238					452	3	1768
ENSG00000183023	SLC8A1	1666			961						2	1313.5
ENSG00000183036	PCP4	225	924	180	181		1586	164	183	225	8	458.5
ENSG00000183044	ABAT	387	1180	111	319		769	379	886		7	575.857142857143
ENSG00000183049	CAMK1D									403	1	403
ENSG00000183087	GAS6	1283	1752				1464	220			4	1179.75
ENSG00000183091	NEB									91	1	91
ENSG00000183092	BEGAIN								685		1	685
ENSG00000183114	FAM43B									720	1	720
ENSG00000183166	CALN1		2103	628	1320		1053				4	1276
ENSG00000183186	C2CD4C		1003	2467	577		633	580	198	602	7	865.714285714286
ENSG00000183196	CHST6	748									1	748
ENSG00000183255	PTTG1IP							1259			1	1259
ENSG00000183283	DAZAP2				2732						1	2732
ENSG00000183291	SELENOF	763	534	777	745		397	399			6	602.5
ENSG00000183309	ZNF623							1808		476	2	1142
ENSG00000183317	EPHA10				2652				594		2	1623
ENSG00000183323	CCDC125	1810									1	1810
ENSG00000183336	BOLA2		2862								1	2862
ENSG00000183346	CABCOCO1	636		960							2	798
ENSG00000183379	SYNDIG1L			2700	2425						2	2562.5
ENSG00000183395	PMCH									1	1	1
ENSG00000183426	NPIPA1		2166		1126						2	1646
ENSG00000183454	GRIN2A			2225				2264			2	2244.5
ENSG00000183513	COA5			2075							1	2075
ENSG00000183520	UTP11		816				1789				2	1302.5
ENSG00000183527	PSMG1		483		1790		1750				3	1341
ENSG00000183569	SERHL2							1679			1	1679
ENSG00000183580	FBXL7			1815							1	1815
ENSG00000183605	SFXN4		2417								1	2417
ENSG00000183644	C11orf88	59		60							2	59.5
ENSG00000183648	NDUFB1	558	355		934		835	324	769		6	629.166666666667
ENSG00000183665	TRMT12						1751				1	1751
ENSG00000183690	EFHC2	1014		1755							2	1384.5
ENSG00000183691	NOG		793		1242						2	1017.5
ENSG00000183715	OPCML	552	526		2094		1984		265		5	1084.2
ENSG00000183718	TRIM52	1657									1	1657
ENSG00000183723	CMTM4	1780									1	1780
ENSG00000183726	TMEM50A				1674						1	1674
ENSG00000183735	TBK1		3168	2233							2	2700.5
ENSG00000183760	ACP7		1236								1	1236
ENSG00000183773	AIFM3		1161	2664	2445			1161			4	1857.75
ENSG00000183775	KCTD16							1678			1	1678
ENSG00000183783	KCTD8					604					1	604
ENSG00000183793	NPIPA5				1111				893		2	1002
ENSG00000183833	MAATS1		3576	945			1025				3	1848.66666666667
ENSG00000183837	PNMA3	2258	2203		2100						3	2187
ENSG00000183891	TTC32				2623						1	2623
ENSG00000183914	DNAH2			372							1	372
ENSG00000183943	PRKX	1836									1	1836
ENSG00000183955	KMT5A						1310		261		2	785.5
ENSG00000183960	KCNH8				1643						1	1643
ENSG00000183971	NPW							240		203	2	221.5
ENSG00000183979	NPB	2065			1180			1416	158		4	1204.75
ENSG00000184009	ACTG1	799	535	828	447	431	150	418		50	8	457.25
ENSG00000184076	UQCR10	1480			881	267					3	876
ENSG00000184110	EIF3C			2972							1	2972
ENSG00000184113	CLDN5		682	2046	483		1510				4	1180.25
ENSG00000184117	NIPSNAP1								657		1	657
ENSG00000184144	CNTN2	1336		606			1047	901			4	972.5
ENSG00000184154	LRTOMT	497		531							2	514
ENSG00000184156	KCNQ3		1767				650	362	708		4	871.75
ENSG00000184162	NR2C2AP		3517					2183			2	2850
ENSG00000184164	CRELD2		2052	2439	1752		1491	1086		205	6	1504.16666666667
ENSG00000184182	UBE2F		3446								1	3446
ENSG00000184194	GPR173		1173		1033						2	1103
ENSG00000184203	PPP1R2		1124	2142		296					3	1187.33333333333
ENSG00000184205	TSPYL2	2103	1403	1866	1038		605	409			6	1237.33333333333
ENSG00000184207	PGP			1566				2188			2	1877
ENSG00000184216	IRAK1							1900			1	1900
ENSG00000184220	CMSS1						1049	1551			2	1300
ENSG00000184221	OLIG1	1702	1229	514	1852			899	341	201	7	962.571428571429
ENSG00000184226	PCDH9		1434					777			2	1105.5
ENSG00000184232	OAF	278		126							2	202
ENSG00000184261	KCNK12		2178					2222			2	2200
ENSG00000184277	TM2D3	593	727	906	347		387	1771	327		7	722.571428571429
ENSG00000184302	SIX6		3463			260					2	1861.5
ENSG00000184313	MROH7			1612							1	1612
ENSG00000184347	SLIT3	953						778	280		3	670.333333333333
ENSG00000184349	EFNA5		1722	1288	1437		1027		671		5	1229
ENSG00000184368	MAP7D2	1441	642	1045	398	281					5	761.4
ENSG00000184388	PABPC1L2B		3173								1	3173
ENSG00000184402	SS18L1	1908									1	1908
ENSG00000184432	COPB2		1327	2133	2070						3	1843.33333333333
ENSG00000184436	THAP7		2924					2289			2	2606.5
ENSG00000184451	CCR10		2126				1316	2054	145		4	1410.25
ENSG00000184465	WDR27			2207							1	2207
ENSG00000184489	PTP4A3				2687						1	2687
ENSG00000184500	PROS1			1825	1069						2	1447
ENSG00000184515	BEX5	396	3028	540	324	377		538			6	867.166666666667
ENSG00000184517	ZFP1		1392								1	1392
ENSG00000184524	CEND1		2850	1210							2	2030
ENSG00000184557	SOCS3	1057	819	1046	2395						4	1329.25
ENSG00000184575	XPOT							865			1	865
ENSG00000184602	SNN	2126									1	2126
ENSG00000184613	NELL2	345	435	292	217				926	204	6	403.166666666667
ENSG00000184672	RALYL	1962						486			2	1224
ENSG00000184709	LRRC26						797				1	797
ENSG00000184752	NDUFA12				2047			827	399		3	1091
ENSG00000184787	UBE2G2					650	758				2	704
ENSG00000184840	TMED9		3264		2147						2	2705.5
ENSG00000184863	RBM33				2248						1	2248
ENSG00000184867	ARMCX2		1483		2011		378	710	276		5	971.6
ENSG00000184887	BTBD6						949				1	949
ENSG00000184897	H1FX		2752	2185	359		596				4	1473
ENSG00000184900	SUMO3							1261			1	1261
ENSG00000184905	TCEAL2						792				1	792
ENSG00000184916	JAG2		3099		2584		624				3	2102.33333333333
ENSG00000184924	PTRHD1			3016							1	3016
ENSG00000184939	ZFP90		3331	3086	2708						3	3041.66666666667
ENSG00000184949	FAM227A	1039		797							2	918
ENSG00000184979	USP18							1243			1	1243
ENSG00000184983	NDUFA6	1752	2242			279	1443				4	1429
ENSG00000184985	SORCS2			2376							1	2376
ENSG00000184990	SIVA1	693	2896								2	1794.5
ENSG00000185008	ROBO2	463	943			578					3	661.333333333333
ENSG00000185009	AP3M1		652								1	652
ENSG00000185033	SEMA4B			2931	2219						2	2575
ENSG00000185043	CIB1	1094	1663								2	1378.5
ENSG00000185046	ANKS1B	1877			2082			1627	818		4	1601
ENSG00000185052	SLC24A3	2043									1	2043
ENSG00000185055	EFCAB10	1003		1465	977						3	1148.33333333333
ENSG00000185070	FLRT2						1126				1	1126
ENSG00000185085	INTS5		1192								1	1192
ENSG00000185088	RPS27L						561	452	256		3	423
ENSG00000185090	MANEAL		966					1986			2	1476
ENSG00000185100	ADSSL1							2189			1	2189
ENSG00000185112	FAM43A		2275		1255						2	1765
ENSG00000185115	NSMCE3				1748			447			2	1097.5
ENSG00000185122	HSF1									427	1	427
ENSG00000185129	PURA					376					1	376
ENSG00000185149	NPY2R	478	368	133	614		602	636	161		7	427.428571428572
ENSG00000185189	NRBP2				1464						1	1464
ENSG00000185222	TCEAL9		2144	1299			1110	1888			4	1610.25
ENSG00000185236	RAB11B		1891						554		2	1222.5
ENSG00000185238	PRMT3									626	1	626
ENSG00000185250	PPIL6	882						572			2	727
ENSG00000185261	KIAA0825			3064	2209						2	2636.5
ENSG00000185274	GALNT17		310		332	275		1475			4	598
ENSG00000185290	NUPR2			3046							1	3046
ENSG00000185305	ARL15				1371						1	1371
ENSG00000185324	CDK10		1533		1445						2	1489
ENSG00000185338	SOCS1	1472		774	1057						3	1101
ENSG00000185339	TCN2					584					1	584
ENSG00000185352	HS6ST3	1277		3030				1053			3	1786.66666666667
ENSG00000185359	HGS		2202								1	2202
ENSG00000185361	TNFAIP8L1		691							545	2	618
ENSG00000185379	RAD51D		2493								1	2493
ENSG00000185414	MRPL30						1829				1	1829
ENSG00000185432	METTL7A	300	284	303	534		825	334			6	430
ENSG00000185437	SH3BGR	1854									1	1854
ENSG00000185442	FAM174B	2208									1	2208
ENSG00000185475	TMEM179B	1263									1	1263
ENSG00000185477	GPRIN3					388					1	388
ENSG00000185513	L3MBTL1	1976							709		2	1342.5
ENSG00000185518	SV2B						839				1	839
ENSG00000185551	NR2F2	588		947	397	612	357	502	656	26	8	510.625
ENSG00000185559	DLK1	103	72	121	55	32	89	99	20	418	9	112.111111111111
ENSG00000185565	LSAMP				984						1	984
ENSG00000185567	AHNAK2									286	1	286
ENSG00000185591	SP1							1981			1	1981
ENSG00000185608	MRPL40		1510					2074			2	1792
ENSG00000185615	PDIA2		570	1202	1073		623	918			5	877.2
ENSG00000185619	PCGF3			1594							1	1594
ENSG00000185621	LMLN		2444								1	2444
ENSG00000185624	P4HB		2530					602			2	1566
ENSG00000185627	PSMD13						1506	1944			2	1725
ENSG00000185630	PBX1		1191	2098			609				3	1299.33333333333
ENSG00000185633	NDUFA4L2			2609						407	2	1508
ENSG00000185650	ZFP36L1	1052	2124	701	1974	396	859	855			7	1137.28571428571
ENSG00000185651	UBE2L3		3036		1934		1593	1635			4	2049.5
ENSG00000185658	BRWD1	2217		2565							2	2391
ENSG00000185668	POU3F1				617						1	617
ENSG00000185681	MORN5	137		226							2	181.5
ENSG00000185721	DRG1		3522								1	3522
ENSG00000185722	ANKFY1	850	3337	1736				1467			4	1847.5
ENSG00000185728	YTHDF3		3201				1533				2	2367
ENSG00000185736	ADARB2			2797							1	2797
ENSG00000185742	C11orf87	1768									1	1768
ENSG00000185745	IFIT1	352		653	820		293	167			5	457
ENSG00000185760	KCNQ5		3496					952		96	3	1514.66666666667
ENSG00000185774	KCNIP4	2265		1888	1271			953			4	1594.25
ENSG00000185787	MORF4L1		623	2323	454		304				4	926
ENSG00000185808	PIGP		2295		1893			766			3	1651.33333333333
ENSG00000185818	NAT8L	1420	3095		1985						3	2166.66666666667
ENSG00000185825	BCAP31		477								1	477
ENSG00000185883	ATP6V0C	406	213	286	2602			1661	368		6	922.666666666667
ENSG00000185885	IFITM1		2973								1	2973
ENSG00000185904	LINC00839			1990						320	2	1155
ENSG00000185909	KLHDC8B	2054	1699	1218	649	386	618	241	89		8	869.25
ENSG00000185920	PTCH1				2050						1	2050
ENSG00000185942	NKAIN3	1873									1	1873
ENSG00000185950	IRS2		1135			253					2	694
ENSG00000185985	SLITRK2				1391						1	1391
ENSG00000186010	NDUFA13	902	2930	1649			291	545	147		6	1077.33333333333
ENSG00000186017	ZNF566							1908			1	1908
ENSG00000186063	AIDA					420		1393			2	906.5
ENSG00000186106	ANKRD46		2191		1945		1839				3	1991.66666666667
ENSG00000186184	POLR1D				1199		1519		693		3	1137
ENSG00000186187	ZNRF1							1443			1	1443
ENSG00000186188	FFAR4									728	1	728
ENSG00000186205	MARC1		3407	1598							2	2502.5
ENSG00000186222	BLOC1S4					451					1	451
ENSG00000186231	KLHL32		3560								1	3560
ENSG00000186260	MRTFB			2629	1825				748		3	1734
ENSG00000186288	PABPC1L2A						1856				1	1856
ENSG00000186297	GABRA5	890	757	609	1101	270		653	454	283	8	627.125
ENSG00000186298	PPP1CC		1723		1191			1172			3	1362
ENSG00000186310	NAP1L3	288	175	608	220		571	760	574		7	456.571428571429
ENSG00000186318	BACE1				2181						1	2181
ENSG00000186340	THBS2		3148								1	3148
ENSG00000186350	RXRA						738				1	738
ENSG00000186352	ANKRD37		3308	2830			914	1420			4	2118
ENSG00000186377	CYP4X1		2231		2130						2	2180.5
ENSG00000186395	KRT10	1195						1585			2	1390
ENSG00000186417	GLDN				2703		1922				2	2312.5
ENSG00000186432	KPNA4			3083							1	3083
ENSG00000186439	TRDN	79		63	1608	65	804	490	390		7	499.857142857143
ENSG00000186462	NAP1L2		1092	2813	2559					562	4	1756.5
ENSG00000186468	RPS23	1233	2460	549	562	157	812	817		472	8	882.75
ENSG00000186469	GNG2	1063	294	323	173		107	114	407	359	8	355
ENSG00000186471	AKAP14	592	2656		1626						3	1624.66666666667
ENSG00000186472	PCLO			2724			1303				2	2013.5
ENSG00000186480	INSIG1		3468		1099						2	2283.5
ENSG00000186487	MYT1L		2692	1912		551					3	1718.33333333333
ENSG00000186501	TMEM222						1564	2035			2	1799.5
ENSG00000186523	FAM86B1	2251									1	2251
ENSG00000186564	FOXD2							1227			1	1227
ENSG00000186566	GPATCH8				2685						1	2685
ENSG00000186575	NF2		2131								1	2131
ENSG00000186577	SMIM29	2236	1926		1565			1218	546		5	1498.2
ENSG00000186591	UBE2H		1937			244					2	1090.5
ENSG00000186594	MIR22HG				2733						1	2733
ENSG00000186625	KATNA1	1842		1921							2	1881.5
ENSG00000186642	PDE2A			1863	1003						2	1433
ENSG00000186666	BCDIN3D				2099						1	2099
ENSG00000186675	MAGEE2							1948			1	1948
ENSG00000186710	CFAP73	77		54							2	65.5
ENSG00000186787	SPIN2B			2412							1	2412
ENSG00000186815	TPCN1						1799				1	1799
ENSG00000186818	LILRB4	1640									1	1640
ENSG00000186834	HEXIM1		2649								1	2649
ENSG00000186862	PDZD7					593					1	593
ENSG00000186866	POFUT2			2436		592					2	1514
ENSG00000186867	QRFPR							2216		149	2	1182.5
ENSG00000186868	MAPT	868	843	1215							3	975.333333333333
ENSG00000186889	TMEM17		1053				1185	895	877		4	1002.5
ENSG00000186908	ZDHHC17		1453								1	1453
ENSG00000186918	ZNF395		2395		2752						2	2573.5
ENSG00000186952	TMEM232			1223							1	1223
ENSG00000186973	FAM183A	52		84							2	68
ENSG00000187024	PTRH1			1366							1	1366
ENSG00000187079	TEAD1				1253						1	1253
ENSG00000187094	CCK	174	378	196	256		100	168		55	7	189.571428571429
ENSG00000187109	NAP1L1		1963	2388	676					709	4	1434
ENSG00000187118	CMC1			3029							1	3029
ENSG00000187122	SLIT1	1570	1433							402	3	1135
ENSG00000187123	LYPD6				2730		781	1604		506	4	1405.25
ENSG00000187134	AKR1C1			2150		269		1094			3	1171
ENSG00000187164	SHTN1		3100	2627	2418			1151			4	2324
ENSG00000187186	AL162231.1							496			1	496
ENSG00000187189	TSPYL4	1280	2651	1320				2150			4	1850.25
ENSG00000187193	MT1X	38	2453	97	1472	106	340	105			7	658.714285714286
ENSG00000187240	DYNC2H1				2465						1	2465
ENSG00000187257	RSBN1L			3096						556	2	1826
ENSG00000187323	DCC				1969						1	1969
ENSG00000187372	PCDHB13			2906							1	2906
ENSG00000187391	MAGI2				1363						1	1363
ENSG00000187398	LUZP2	1016			1469				353		3	946
ENSG00000187446	CHP1	1821									1	1821
ENSG00000187479	C11orf96		947		885		266	556		627	5	656.2
ENSG00000187514	PTMA	601		614	697			1565			4	869.25
ENSG00000187535	IFT140			2987							1	2987
ENSG00000187555	USP7							2259	317		2	1288
ENSG00000187601	MAGEH1	1364	778	996	433		311	536			6	736.333333333333
ENSG00000187608	ISG15	454	1874	432			145	132	699		6	622.666666666667
ENSG00000187609	EXD3			2144					570		2	1357
ENSG00000187624	C17orf97	1745									1	1745
ENSG00000187634	SAMD11		991	2363	809		659	238	97		6	859.5
ENSG00000187664	HAPLN4									676	1	676
ENSG00000187672	ERC2	972									1	972
ENSG00000187676	B3GLCT	2078		2614							2	2346
ENSG00000187699	C2orf88			2713							1	2713
ENSG00000187714	SLC18A3	378	888	510	1043			137	548		6	584
ENSG00000187720	THSD4			862							1	862
ENSG00000187726	DNAJB13			719							1	719
ENSG00000187735	TCEA1			3077							1	3077
ENSG00000187742	SECISBP2		3174								1	3174
ENSG00000187764	SEMA4D				1720						1	1720
ENSG00000187773	DIPK1C	2184									1	2184
ENSG00000187837	HIST1H1C			2267							1	2267
ENSG00000187838	PLSCR3		3052								1	3052
ENSG00000187840	EIF4EBP1		1674	1582	1172						3	1476
ENSG00000187866	FAM122A		3288								1	3288
ENSG00000187954	CYHR1						566				1	566
ENSG00000187957	DNER	551	295	277	328		767	385			6	433.833333333333
ENSG00000188010	MORN2	576		387	1130						3	697.666666666667
ENSG00000188011	RTP5			1632			1433				2	1532.5
ENSG00000188021	UBQLN2		1493	2232	1195						3	1640
ENSG00000188038	NRN1L		2152				1916				2	2034
ENSG00000188039	NWD1	523		696							2	609.5
ENSG00000188042	ARL4C		1746								1	1746
ENSG00000188064	WNT7B				2303						1	2303
ENSG00000188070	C11orf95			2512				1287			2	1899.5
ENSG00000188133	TMEM215	1798	1383	1099							3	1426.66666666667
ENSG00000188158	NHS		1445		1529						2	1487
ENSG00000188177	ZC3H6		1803				1056				2	1429.5
ENSG00000188191	PRKAR1B	314		318			1061			390	4	520.75
ENSG00000188215	DCUN1D3								620		1	620
ENSG00000188229	TUBB4B	363		438			1073		485		4	589.75
ENSG00000188243	COMMD6	816	769	1795	2491						4	1467.75
ENSG00000188290	HES4		2062	2067	1533	242		1190			5	1418.8
ENSG00000188313	PLSCR1	669									1	669
ENSG00000188321	ZNF559		1185								1	1185
ENSG00000188338	SLC38A3			1404							1	1404
ENSG00000188352	FOCAD		2892						875		2	1883.5
ENSG00000188385	JAKMIP3						1659				1	1659
ENSG00000188428	BLOC1S5								377		1	377
ENSG00000188452	CERKL			1066							1	1066
ENSG00000188483	IER5L		2352		1082		1178				3	1537.33333333333
ENSG00000188517	COL25A1			2058			762	631		278	4	932.25
ENSG00000188523	CFAP77	71		662							2	366.5
ENSG00000188529	SRSF10		614		2483						2	1548.5
ENSG00000188536	HBA2	1203	44	1182	102	30	27	54	47	4	9	299.222222222222
