Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to11,Feature log2 fold change topic 9to11,Feature count topic 12,Feature log2 fold change topic 12,Feature count topic 13,Feature log2 fold change topic 13
ENSG00000226137,BAIAP2-DT,0,-6.3550,8,-1.8272,11,-1.3580,27,-0.0401,20,-0.5518,12,-1.2512,42,0.63227,25,-0.1899,50,0.91701,92,1.98540
ENSG00000175866,BAIAP2,14,-1.8183,0,-6.0435,14,-1.8540,30,-0.7971,60,0.33648,29,-0.8010,77,0.72117,79,0.98672,50,0.04697,92,1.02106
ENSG00000181409,AATK,134,-0.4058,578,2.03471,86,-1.0725,65,-1.5687,89,-1.0169,101,-0.8276,55,-1.7254,100,-0.9737,700,2.41883,92,-0.9751
ENSG00000224877,NDUFAF8,135,0.37750,87,-0.3057,103,-0.0416,120,0.20852,80,-0.4358,87,-0.3055,89,-0.2672,139,0.52571,50,-1.1379,92,-0.2244
ENSG00000157637,SLC38A10,62,0.06222,61,0.03242,69,0.22120,48,-0.3608,57,-0.0838,49,-0.3127,73,0.30912,56,-0.1175,50,-0.2676,92,0.68495
ENSG00000266074,BAHCC1,15,-0.7182,27,0.18578,10,-1.3334,11,-1.2836,9,-1.5156,14,-0.8464,11,-1.1171,21,-0.2234,50,1.18385,92,2.29663
ENSG00000184009,ACTG1,1014,-0.2590,1393,0.23758,1375,0.21698,1027,-0.2588,2758,1.36846,1027,-0.2384,1602,0.46028,1257,0.09152,485,-1.3733,92,-3.8037
ENSG00000185504,FAAP100,15,-0.4867,19,-0.1949,7,-1.6234,6,-1.8347,9,-1.3111,20,-0.1160,2,-3.1823,17,-0.4324,50,1.38982,92,2.54416
ENSG00000182446,NPLOC4,34,-0.6029,65,0.39243,65,0.37484,32,-0.7770,51,0.01844,28,-0.8985,45,-0.1851,56,0.17353,50,-0.0222,92,0.94663
ENSG00000204237,OXLD1,14,-1.3149,37,0.10983,32,-0.1403,19,-0.9619,32,-0.1401,21,-0.7877,20,-0.8707,39,0.21353,50,0.57212,92,1.59545
ENSG00000185298,CCDC137,10,-1.3865,5,-2.3729,26,0.07118,16,-0.6816,21,-0.2434,14,-0.8517,30,0.30840,14,-0.9976,50,1.13453,92,2.23837
ENSG00000214087,ARL16,20,-1.1045,37,-0.1681,23,-0.8504,22,-0.9980,49,0.27591,37,-0.1587,50,0.33194,43,0.10006,50,0.32300,92,1.32052
ENSG00000185359,HGS,48,-1.2812,73,-0.6622,74,-0.6564,42,-1.5779,73,-0.6614,68,-0.7719,111,-0.0247,62,-1.0534,661,3.28390,92,-0.3194
ENSG00000262814,MRPL12,22,-1.7200,44,-0.7166,144,1.14683,53,-0.4915,106,0.64630,105,0.61857,65,-0.1195,62,-0.2422,50,-0.5272,92,0.41105
ENSG00000225663,MCRIP1,97,0.02744,115,0.29252,80,-0.2651,78,-0.3280,100,0.07578,91,-0.0801,128,0.45667,110,0.27720,50,-0.9777,92,-0.0586
ENSG00000185624,P4HB,120,-0.2086,100,-0.4828,378,1.68667,95,-0.6045,138,0.00535,110,-0.3363,199,0.59068,135,-0.0255,50,-1.5176,92,-0.6147
ENSG00000141522,ARHGDIA,136,-0.6617,191,-0.1510,404,1.05716,165,-0.4059,423,1.13296,140,-0.6183,274,0.41696,231,0.17749,50,-2.1446,92,-1.2542
ENSG00000183684,ALYREF,29,0.04912,24,-0.2361,16,-0.8218,14,-1.1266,19,-0.5696,20,-0.5131,35,0.34127,18,-0.7977,50,0.90653,92,1.97335
ENSG00000141552,ANAPC11,176,0.20413,148,-0.0671,50,-1.6879,110,-0.5644,137,-0.1904,153,-0.0121,165,0.10006,132,-0.2823,471,1.87337,92,-0.7933
ENSG00000183979,NPB,13,-1.8244,28,-0.6697,46,0.05444,17,-1.4760,89,1.12841,31,-0.5416,52,0.27012,46,0.07494,50,0.19847,92,1.18481
ENSG00000185813,PCYT2,31,-0.9311,58,0.03173,77,0.47143,52,-0.1537,75,0.43904,47,-0.2913,45,-0.3646,54,-0.1053,50,-0.1968,92,0.76017
ENSG00000197063,MAFG,17,-1.5360,38,-0.3497,18,-1.4587,43,-0.1662,90,1.01489,49,0.05106,41,-0.2462,46,-0.0550,50,0.07881,92,1.05535
ENSG00000169696,ASPSCR1,19,-0.9951,32,-0.2155,37,0.00547,23,-0.7519,38,0.01876,19,-1.0434,59,0.73353,30,-0.3696,50,0.46505,92,1.47668
ENSG00000169689,CENPX,37,-0.6243,41,-0.4531,29,-0.9614,37,-0.6410,146,1.60373,37,-0.6074,87,0.73364,41,-0.5279,50,-0.1448,92,0.81557
ENSG00000169750,RAC3,1,-5.0919,8,-2.7558,49,-0.1495,24,-1.2663,79,0.59761,57,0.08625,47,-0.1997,89,1.04081,50,-0.1086,92,0.85417
ENSG00000169738,DCXR,117,-0.1836,165,0.36372,72,-0.9047,123,-0.1050,176,0.46342,161,0.31745,163,0.33798,154,0.31363,50,-1.4508,92,-0.5463
ENSG00000169733,RFNG,37,-0.1201,27,-0.6144,0,-7.2226,25,-0.7318,45,0.17222,37,-0.1223,56,0.53782,42,0.08429,50,0.35302,92,1.35340
ENSG00000169727,GPS1,49,-0.7336,83,0.07084,109,0.49507,58,-0.5224,138,0.89020,76,-0.0651,70,-0.1892,83,0.07969,50,-0.6989,92,0.23127
ENSG00000169718,DUS1L,7,-2.2096,21,-0.5756,14,-1.1552,17,-0.9380,22,-0.4464,20,-0.6422,36,0.29518,32,0.12119,50,0.80724,92,1.85995
ENSG00000169710,FASN,82,-0.6521,128,0.02864,135,0.10892,128,0.02485,171,0.47931,149,0.26660,98,-0.3949,159,0.45246,50,-1.3925,92,-0.4864
ENSG00000141551,CSNK1D,63,-0.4306,45,-0.9317,70,-0.2744,57,-0.6249,102,0.31815,73,-0.2045,122,0.60607,118,0.68055,50,-0.7751,92,0.15183
ENSG00000181396,OGFOD3,11,-1.3374,31,0.21346,42,0.69273,7,-2.0358,13,-1.0906,10,-1.5424,33,0.28178,19,-0.6021,50,0.96964,92,2.04605
ENSG00000169660,HEXD,20,-0.3317,12,-1.0402,45,0.91107,10,-1.4610,17,-0.6201,5,-2.2621,9,-1.5562,19,-0.4996,50,1.10912,92,2.20848
ENSG00000178927,CYBC1,35,0.06479,50,0.61618,21,-0.7247,20,-0.8296,22,-0.6329,23,-0.5891,35,0.04187,24,-0.6162,50,0.61419,92,1.64240
ENSG00000141562,NARF,23,-1.0245,38,-0.2485,20,-1.2235,34,-0.4395,51,0.20754,47,0.05797,50,0.17072,48,0.12708,50,0.17095,92,1.15496
ENSG00000141568,FOXK2,18,-1.3183,39,-0.1239,22,-1.0296,37,-0.2566,37,-0.2351,43,0.02299,40,-0.1093,47,0.18643,50,0.25135,92,1.24231
ENSG00000141580,WDR45B,98,0.41378,86,0.20722,41,-0.9113,64,-0.2681,70,-0.1188,72,-0.0647,85,0.18971,86,0.24465,50,-0.6271,92,0.30636
ENSG00000141542,RAB40B,163,0.92395,286,1.91732,0,-7.9960,57,-0.7755,42,-1.1671,45,-1.0628,53,-0.8391,115,0.44173,50,-0.9148,92,0.00652
ENSG00000141560,FN3KRP,65,0.36840,73,0.54804,18,-1.5547,30,-0.8642,61,0.27354,66,0.39256,48,-0.0959,45,-0.2551,50,-0.0345,92,0.93350
ENSG00000167363,FN3K,22,-0.1410,31,0.35712,0,-6.5251,20,-0.3628,16,-0.6232,14,-0.8360,9,-1.4464,15,-0.8534,50,1.14867,92,2.25503
ENSG00000141556,TBCD,16,-1.8351,26,-1.1336,62,0.19220,40,-0.5070,64,0.24643,70,0.38439,72,0.42929,60,0.16913,50,-0.1367,92,0.82422
ENSG00000101557,USP14,43,-1.2656,77,-0.4104,77,-0.4062,72,-0.5434,138,0.50001,86,-0.2401,147,0.59860,151,0.81282,50,-1.0551,92,-0.1387
ENSG00000158270,COLEC12,54,1.03780,8,-1.7861,11,-1.3819,27,-0.0466,5,-2.3622,12,-1.2555,9,-1.7104,23,-0.3568,50,0.92255,92,1.99176
ENSG00000176912,TYMSOS,44,0.82979,106,2.40987,12,-1.1486,7,-2.1027,1,-4.4871,16,-0.7758,0,-8.0952,3,-3.4928,50,1.03018,92,2.11623
ENSG00000176890,TYMS,18,-0.6350,61,1.32813,88,1.99920,11,-1.3819,3,-3.0066,1,-4.6850,2,-3.5030,4,-2.9674,50,0.99854,92,2.07949
ENSG00000132199,ENOSF1,12,-0.9597,59,1.51537,34,0.60814,3,-2.8326,7,-1.7286,3,-2.8572,16,-0.6008,7,-1.8402,50,1.23648,92,2.35921
ENSG00000176105,YES1,46,0.67327,41,0.46639,3,-3.4053,22,-0.5216,19,-0.7194,23,-0.4212,21,-0.5629,18,-0.8860,50,0.80684,92,1.85949
ENSG00000141433,ADCYAP1,1,-6.1976,0,-7.9286,0,-8.6180,17,-2.7762,5,-4.4149,3,-4.9148,12,-3.2347,393,4.28178,50,-1.1340,92,-0.2203
ENSG00000101596,SMCHD1,33,-0.2711,54,0.46545,33,-0.2942,23,-0.8756,25,-0.6893,47,0.26595,30,-0.4553,36,-0.1863,50,0.35614,92,1.35682
ENSG00000101577,LPIN2,27,-1.3498,28,-1.2952,38,-0.8591,52,-0.3850,62,-0.0989,54,-0.3100,54,-0.3064,117,1.18667,50,-0.4232,92,0.52047
ENSG00000101605,MYOM1,32,0.65884,9,-1.2748,1,-4.3412,14,-0.6751,16,-0.4147,5,-1.9611,9,-1.1754,11,-1.1445,50,1.40004,92,2.55664
ENSG00000101608,MYL12A,104,1.33683,57,0.35031,66,0.57142,33,-0.5160,26,-0.8336,24,-0.9818,22,-1.0831,29,-0.8100,50,0.14262,92,1.12428
ENSG00000118680,MYL12B,123,-0.8789,122,-0.8916,329,0.65087,200,-0.1496,402,0.98127,236,0.11823,256,0.24725,278,0.46417,50,-2.2038,92,-1.3143
ENSG00000170579,DLGAP1,6,-2.1716,2,-3.5215,4,-2.9136,28,-0.0108,16,-0.8451,33,0.23553,20,-0.4843,29,0.05098,50,0.91601,92,1.98424
ENSG00000263753,LINC00667,40,-0.0520,51,0.31087,40,-0.0772,28,-0.6162,30,-0.5135,45,0.11228,29,-0.5509,36,-0.2696,50,0.29356,92,1.28834
ENSG00000082397,EPB41L3,148,0.05716,303,1.22327,297,1.18887,108,-0.4681,134,-0.0975,152,0.09947,86,-0.7786,127,-0.2245,50,-1.5786,92,-0.6772
ENSG00000173482,PTPRM,9,-3.4117,11,-3.1513,62,-0.6020,72,-0.4259,175,1.03134,95,0.04270,159,0.86550,135,0.76055,50,-0.9308,92,-0.0101
ENSG00000206418,RAB12,39,-1.5004,37,-1.5629,8,-3.7220,55,-1.0268,42,-1.3863,64,-0.7585,64,-0.7422,65,-0.8270,706,3.68930,92,-0.1974
ENSG00000178127,NDUFV2,115,-0.4050,151,0.01449,161,0.11762,121,-0.3520,219,0.60450,192,0.39006,168,0.18292,185,0.40946,50,-1.6454,92,-0.7455
ENSG00000101745,ANKRD12,136,0.18456,98,-0.3213,41,-1.6201,126,0.07134,62,-1.0162,146,0.30125,90,-0.4473,50,-1.4970,501,2.49135,92,-0.4171
ENSG00000128791,TWSG1,35,0.10744,52,0.71723,23,-0.5441,23,-0.5624,18,-0.8633,38,0.24499,17,-0.9728,18,-1.0208,50,0.66765,92,1.70227
ENSG00000017797,RALBP1,94,0.70226,49,-0.3317,5,-3.5765,71,0.28307,107,0.91195,66,0.13833,51,-0.2739,43,-0.5939,50,-0.2873,92,0.66409
ENSG00000154845,PPP4R1,24,-0.1158,23,-0.1374,26,0.00265,12,-1.2467,20,-0.3649,20,-0.3991,10,-1.3809,15,-0.9310,50,1.07862,92,2.17274
ENSG00000168461,RAB31,185,0.90466,68,-0.6786,32,-1.7775,148,0.60072,133,0.36109,111,0.08534,126,0.28237,92,-0.2469,50,-1.1248,92,-0.2108
ENSG00000101558,VAPA,163,-0.4707,270,0.31505,139,-0.7155,243,0.16499,338,0.67382,226,0.03201,153,-0.5709,319,0.73547,50,-2.2200,92,-1.3307
ENSG00000154856,APCDD1,66,-0.4043,43,-1.0496,53,-0.7301,113,0.46375,383,2.63149,71,-0.3010,108,0.36074,9,-3.4722,50,-0.8254,92,0.09946
ENSG00000134265,NAPG,47,-0.7649,89,0.19412,34,-1.2725,78,0.00444,132,0.83667,84,0.10596,70,-0.1698,88,0.21343,50,-0.6793,92,0.25180
ENSG00000141404,GNAL,2,-5.6746,5,-4.2933,23,-2.1717,52,-1.0385,34,-1.6084,52,-0.9663,62,-0.6965,64,-0.7394,708,3.89629,92,-0.0988
ENSG00000255112,CHMP1B,44,-1.1411,64,-0.5923,210,1.29891,77,-0.3436,141,0.63725,49,-1.0042,138,0.59669,96,0.02149,50,-0.9634,92,-0.0439
ENSG00000154889,MPPE1,21,-0.7752,37,0.07976,38,0.10791,22,-0.7678,36,0.03386,11,-1.6911,32,-0.1804,33,-0.1202,50,0.53940,92,1.55906
ENSG00000141385,AFG3L2,29,-1.0349,37,-0.6813,12,-2.3273,44,-0.4273,82,0.56826,88,0.67203,57,-0.0033,70,0.38739,50,-0.2060,92,0.75039
ENSG00000141391,PRELID3A,10,-1.0013,14,-0.6049,9,-1.2487,7,-1.5457,16,-0.3240,10,-1.0990,8,-1.3204,14,-0.6772,50,1.45535,92,2.62450
ENSG00000134278,SPIRE1,73,0.14410,50,-0.4215,31,-1.1283,68,0.03439,33,-1.0621,103,0.69051,53,-0.3472,81,0.37859,50,-0.4312,92,0.51204
ENSG00000128789,PSMG2,52,-0.1947,79,0.44679,36,-0.7617,45,-0.4745,70,0.24849,51,-0.2391,72,0.30985,60,0.02621,50,-0.2590,92,0.69414
ENSG00000085415,SEH1L,33,-0.2173,22,-0.8412,6,-2.7645,27,-0.5829,46,0.28326,13,-1.6409,26,-0.6173,53,0.63064,50,0.40959,92,1.41554
ENSG00000101639,CEP192,21,0.03997,21,0.04300,5,-1.9875,9,-1.2697,5,-1.9673,7,-1.5478,2,-2.8903,14,-0.6518,50,1.47497,92,2.64872
ENSG00000168675,LDLRAD4,97,0.64637,305,2.77637,14,-2.2665,47,-0.5172,25,-1.4380,38,-0.7993,13,-2.3717,36,-1.0039,50,-0.3806,92,0.56536
ENSG00000177150,FAM210A,14,-0.8741,27,0.10102,0,-6.5908,13,-1.0759,25,-0.0343,35,0.48391,16,-0.7079,16,-0.8219,50,1.07126,92,2.16414
ENSG00000101654,RNMT,33,-1.0205,35,-0.9517,51,-0.3553,68,0.07448,78,0.29721,94,0.58557,62,-0.0638,71,0.15979,50,-0.3936,92,0.55164
ENSG00000067900,ROCK1,115,1.74354,53,0.43327,0,-7.1710,35,-0.2450,7,-2.6125,37,-0.1380,16,-1.3347,28,-0.6539,50,0.34950,92,1.34954
ENSG00000167088,SNRPD1,70,-0.2038,83,0.05838,49,-0.7664,60,-0.4711,89,0.16705,101,0.36673,81,0.01779,102,0.46888,50,-0.7176,92,0.21177
ENSG00000158201,ABHD3,7,-1.6707,5,-2.1174,0,-6.3189,16,-0.4539,7,-1.5602,12,-0.8136,12,-0.8408,19,-0.1566,50,1.39623,92,2.55199
ENSG00000101752,MIB1,32,-0.7295,51,-0.0161,17,-1.6468,52,0.02379,29,-0.8718,57,0.16849,53,0.04512,60,0.31847,50,-0.0277,92,0.94079
ENSG00000134508,CABLES1,0,-5.5066,3,-3.5265,3,-3.8627,47,0.20440,11,-1.9834,45,0.13710,64,0.67920,59,0.69606,50,0.29912,92,1.29442
ENSG00000101782,RIOK3,44,0.10557,65,0.71824,26,-0.6889,30,-0.5012,42,0.03611,52,0.35854,32,-0.3786,24,-0.9467,50,0.30690,92,1.30292
ENSG00000141452,RMC1,24,-0.2087,23,-0.3034,24,-0.2194,10,-1.6464,28,0.00082,14,-1.0810,21,-0.4289,23,-0.3793,50,0.93074,92,2.00119
ENSG00000141458,NPC1,89,0.67924,296,2.94009,11,-2.4720,31,-0.9912,18,-1.7148,70,0.28741,14,-2.1265,17,-2.0004,50,-0.2246,92,0.73061
ENSG00000154065,ANKRD29,5,-2.1333,2,-3.5241,33,0.51700,15,-0.6751,18,-0.4299,10,-1.2934,13,-0.9017,18,-0.5177,50,1.21662,92,2.33555
ENSG00000141447,OSBPL1A,111,1.22362,205,2.37610,0,-7.5157,29,-0.9449,32,-0.7591,45,-0.2180,14,-1.9041,23,-1.3849,50,-0.0550,92,0.91156
ENSG00000154059,IMPACT,38,-0.9088,37,-0.9408,71,0.05467,49,-0.5655,89,0.40246,65,-0.1016,63,-0.1332,98,0.69301,50,-0.4890,92,0.45121
ENSG00000198795,ZNF521,11,-1.3410,20,-0.3924,1,-3.9129,13,-1.0843,14,-0.9016,28,0.06950,21,-0.3293,26,-0.0167,50,1.02651,92,2.11197
ENSG00000141380,SS18,50,0.35571,70,0.91137,55,0.51077,32,-0.3537,22,-0.8577,20,-1.0262,34,-0.2340,19,-1.2332,50,0.37114,92,1.37328
ENSG00000134504,KCTD1,14,-0.7260,12,-0.8719,10,-1.1439,15,-0.6105,13,-0.7750,6,-1.8825,31,0.51780,10,-1.3926,50,1.32556,92,2.46616
ENSG00000171885,AQP4,1510,1.37631,221,-1.6409,125,-2.4716,1264,1.22240,200,-1.7878,494,-0.4293,400,-0.7527,762,0.29601,632,-0.0517,92,-2.9213
ENSG00000170558,CDH2,51,-0.4299,35,-0.9983,37,-0.9183,53,-0.3949,45,-0.6139,74,0.14887,74,0.14499,104,0.87819,50,-0.4542,92,0.48784
ENSG00000118276,B4GALT6,4,-3.5535,5,-3.2238,1,-4.6923,35,-0.4417,52,0.20380,57,0.33669,39,-0.2352,74,1.00012,50,0.14883,92,1.13100
ENSG00000153339,TRAPPC8,38,-0.0975,47,0.24497,57,0.54036,20,-1.1496,27,-0.6005,26,-0.6378,38,-0.0837,36,-0.1907,50,0.34303,92,1.34246
ENSG00000134758,RNF138,23,-0.1770,41,0.74926,4,-2.5043,15,-0.8506,14,-0.9245,7,-1.8016,16,-0.6628,18,-0.6420,50,1.09058,92,2.18674
ENSG00000141441,GAREM1,26,-0.2405,36,0.23069,9,-1.8120,22,-0.5682,26,-0.2673,29,-0.1246,17,-0.9019,25,-0.4057,50,0.76081,92,1.80727
ENSG00000101746,NOL4,2,-4.0501,0,-5.3193,7,-2.3605,30,-0.3130,19,-0.9765,30,-0.2444,23,-0.6819,61,1.09130,50,0.53107,92,1.54981
ENSG00000134769,DTNA,525,1.82035,106,-0.7803,73,-1.3452,274,0.77618,96,-0.9283,130,-0.4834,170,-0.0621,171,-0.0627,50,-1.8955,92,-1.0008
ENSG00000166974,MAPRE2,277,0.44660,471,1.33222,76,-1.5336,182,-0.2348,232,0.16658,150,-0.5100,183,-0.2024,273,0.52732,50,-2.1358,92,-1.2453
ENSG00000186812,ZNF397,28,-0.0869,47,0.73676,25,-0.2493,20,-0.6069,9,-1.7179,24,-0.2902,11,-1.5112,19,-0.7856,50,0.84594,92,1.90402
ENSG00000172466,ZNF24,125,1.16264,161,1.60390,49,-0.3370,44,-0.5546,24,-1.3751,54,-0.1813,37,-0.7581,38,-0.8407,50,-0.3040,92,0.64641
ENSG00000153391,INO80C,10,-1.4696,8,-1.6775,25,-0.0840,6,-2.2406,24,-0.1306,9,-1.5460,33,0.30725,28,0.06317,50,1.00551,92,2.08757
ENSG00000141429,GALNT1,53,0.31697,40,-0.1365,22,-1.0608,37,-0.2614,38,-0.2293,51,0.25521,21,-1.0638,42,-0.0826,50,0.21698,92,1.20492
ENSG00000141428,C18orf21,19,-0.5339,15,-0.8726,20,-0.4580,7,-1.9743,26,-0.0280,22,-0.3070,12,-1.1649,25,-0.0893,50,1.01092,92,2.09385
ENSG00000141425,RPRD1A,61,-1.0520,90,-0.4662,83,-0.5942,123,0.02546,126,0.04941,133,0.13993,200,0.79122,167,0.62520,50,-1.3383,92,-0.4307
ENSG00000141424,SLC39A6,49,-0.7489,118,0.62834,48,-0.7702,52,-0.6899,90,0.19167,109,0.50191,134,0.83226,80,0.00746,50,-0.7046,92,0.22536
ENSG00000134759,ELP2,44,-0.2377,44,-0.2337,31,-0.7898,37,-0.5463,69,0.45438,28,-0.9259,71,0.50267,56,0.14685,50,-0.0408,92,0.92668
ENSG00000134775,FHOD3,4,-2.8845,5,-2.7157,65,1.05719,17,-1.0852,36,0.10691,21,-0.7089,41,0.29603,29,-0.2353,50,0.63072,92,1.66088
ENSG00000134779,TPGS2,71,-0.7617,79,-0.5986,45,-1.4393,130,0.18085,280,1.43909,165,0.55269,160,0.49945,105,-0.1949,50,-1.2753,92,-0.3659
ENSG00000101489,CELF4,8,-4.5735,7,-4.6554,97,-0.9273,170,-0.0876,401,1.32370,195,0.13518,365,1.15928,256,0.71742,50,-1.9058,92,-1.0113
ENSG00000078142,PIK3C3,34,-0.0975,50,0.51679,12,-1.6267,38,0.10620,36,0.00594,26,-0.4775,21,-0.7837,23,-0.7735,50,0.52310,92,1.54097
ENSG00000152214,RIT2,0,-5.6862,3,-3.4711,35,-0.1700,16,-1.3958,49,0.37295,23,-0.7898,80,1.15614,47,0.35892,50,0.39785,92,1.40262
ENSG00000132872,SYT4,15,-4.5926,16,-4.5071,664,1.08619,254,-0.4855,588,0.88013,320,-0.0937,574,0.84096,530,0.90692,50,-2.8471,92,-1.9655
ENSG00000141469,SLC14A1,103,1.86289,23,-0.5507,16,-1.1459,49,0.65793,3,-3.5308,22,-0.6539,2,-3.9114,10,-2.0273,50,0.63074,92,1.66091
ENSG00000152223,EPG5,18,-0.6041,18,-0.6024,25,-0.1155,15,-0.9039,28,0.07114,9,-1.5790,15,-0.8856,22,-0.3978,50,0.98408,92,2.06274
ENSG00000152234,ATP5F1A,181,-1.3619,227,-1.0271,590,0.44944,451,0.02479,716,0.76291,763,0.86978,638,0.57456,539,0.37332,50,-3.2369,92,-2.3585
ENSG00000152242,C18orf25,17,-0.8166,9,-1.8423,12,-1.3354,25,-0.2930,34,0.18347,27,-0.1750,42,0.51039,19,-0.7714,50,0.81022,92,1.86333
ENSG00000078043,PIAS2,25,-0.8239,28,-0.6433,40,-0.1185,34,-0.3784,31,-0.5076,35,-0.3430,50,0.21176,48,0.18536,50,0.22678,92,1.21557
ENSG00000167220,HDHD2,66,-0.1629,122,0.80329,79,0.11441,57,-0.4149,77,0.07301,62,-0.2693,54,-0.4766,80,0.16073,50,-0.5908,92,0.34433
ENSG00000134049,IER3IP1,37,-0.4078,28,-0.8351,34,-0.5528,34,-0.5860,51,0.07931,46,-0.0784,47,-0.0405,58,0.37048,50,0.06153,92,1.03673
ENSG00000175387,SMAD2,73,0.12006,68,0.00907,44,-0.6563,56,-0.3239,61,-0.1602,90,0.45811,83,0.31771,69,0.02994,50,-0.4552,92,0.48672
ENSG00000134030,CTIF,13,-2.5313,46,-0.7364,58,-0.3704,74,0.00353,95,0.39328,74,-0.0016,82,0.15916,101,0.61463,50,-0.5915,92,0.34365
ENSG00000101665,SMAD7,25,-0.1195,46,0.82751,12,-1.2319,10,-1.5547,6,-2.2471,12,-1.2051,8,-1.7308,27,0.00507,50,0.98243,92,2.06083
ENSG00000141627,DYM,29,-0.3729,39,0.04933,45,0.28327,29,-0.4358,39,0.05332,26,-0.5759,19,-1.0185,30,-0.3862,50,0.46195,92,1.47326
ENSG00000177576,C18orf32,259,0.27138,366,0.83059,149,-0.5869,189,-0.2348,240,0.15365,255,0.24641,208,-0.0711,228,0.08877,199,-0.1376,92,-1.3074
ENSG00000265681,RPL17,1120,0.73202,817,0.22441,1053,0.63162,594,-0.2958,461,-0.6617,636,-0.1666,467,-0.6403,908,0.48586,650,-0.1341,92,-3.0402
ENSG00000167315,ACAA2,70,0.14047,86,0.46172,50,-0.3843,76,0.29236,29,-1.2142,55,-0.2344,62,-0.0618,63,-0.0419,50,-0.3765,92,0.56971
ENSG00000141644,MBD1,11,-1.8936,30,-0.4148,35,-0.2052,30,-0.4923,44,0.15249,33,-0.2941,16,-1.3544,49,0.41036,50,0.35651,92,1.35723
ENSG00000154832,CXXC1,15,-1.0671,21,-0.5397,25,-0.2726,14,-1.1742,29,-0.0788,19,-0.7351,43,0.53972,24,-0.4235,50,0.79469,92,1.84569
ENSG00000141639,MAPK4,39,-0.2382,18,-1.3373,0,-7.0400,67,0.68664,16,-1.5723,47,0.07803,28,-0.7072,54,0.35289,50,0.16505,92,1.14857
ENSG00000134042,MRO,122,1.37133,18,-1.6004,3,-3.9960,85,0.86607,18,-1.5846,70,0.45983,40,-0.4321,33,-0.8081,50,-0.0720,92,0.89328
ENSG00000082212,ME2,37,-0.8002,44,-0.5727,61,-0.0679,60,-0.0895,91,0.56562,63,-0.0160,100,0.71769,56,-0.2345,50,-0.3616,92,0.58543
ENSG00000141646,SMAD4,34,-0.4262,36,-0.3135,46,0.06723,31,-0.5876,40,-0.1789,42,-0.0862,34,-0.4162,47,0.11739,50,0.18772,92,1.17315
ENSG00000176624,MEX3C,18,-0.5138,30,0.25957,6,-1.9834,18,-0.5802,18,-0.4959,15,-0.8181,12,-1.1455,18,-0.6252,50,1.08766,92,2.18332
ENSG00000187323,DCC,5,-2.1751,1,-3.8125,9,-1.2031,14,-0.7024,22,0.06910,31,0.55164,21,-0.0540,7,-1.8577,50,1.36976,92,2.51974
ENSG00000134046,MBD2,41,0.25904,22,-0.6925,46,0.44198,21,-0.8256,20,-0.7780,53,0.68879,17,-1.0542,22,-0.8096,50,0.59620,92,1.62231
ENSG00000101751,POLI,17,-0.7653,30,0.10666,8,-1.9205,13,-1.2101,26,-0.1333,36,0.36713,21,-0.4530,20,-0.5737,50,0.91557,92,1.98374
ENSG00000041353,RAB27B,4,-3.4433,0,-5.9583,5,-3.1845,36,-0.2478,80,1.04099,36,-0.2382,109,1.56774,33,-0.4543,50,0.27717,92,1.27046
ENSG00000196628,TCF4,125,1.00174,104,0.69710,42,-0.7162,60,-0.1983,22,-1.6661,78,0.23106,39,-0.8359,67,-0.0005,50,-0.4453,92,0.49721
ENSG00000091164,TXNL1,83,-0.5975,107,-0.2013,112,-0.1324,104,-0.2769,209,0.85250,132,0.11878,170,0.52210,143,0.29417,50,-1.3484,92,-0.4411
ENSG00000091157,WDR7,35,-1.3775,61,-0.5677,51,-0.8436,89,0.02323,140,0.73518,96,0.13965,97,0.15424,115,0.51743,50,-0.8579,92,0.06568
ENSG00000177511,ST8SIA3,0,-9.3787,3,-4.7404,84,-0.2216,67,-0.6106,140,0.58442,152,0.71792,117,0.29484,163,1.07064,50,-1.0032,92,-0.0850
ENSG00000066926,FECH,34,-0.1120,64,0.87968,26,-0.5113,20,-1.0037,28,-0.4198,28,-0.4343,18,-1.0847,33,-0.1938,50,0.48349,92,1.49708
ENSG00000134440,NARS,84,-0.5463,101,-0.2634,155,0.40747,110,-0.1491,161,0.46686,152,0.37259,148,0.32946,132,0.18190,50,-1.3183,92,-0.4101
ENSG00000049759,NEDD4L,4,-3.6752,18,-1.7029,3,-4.0458,35,-0.7894,65,0.21530,42,-0.4616,57,0.02916,111,1.45522,50,-0.1813,92,0.77663
ENSG00000074657,ZNF532,67,0.50107,66,0.47625,46,-0.0783,32,-0.6763,24,-1.0812,55,0.20816,40,-0.2790,42,-0.2594,50,0.05414,92,1.02877
ENSG00000166562,SEC11C,369,0.44816,348,0.35444,475,0.86012,218,-0.4025,239,-0.2331,261,-0.0966,296,0.10029,349,0.44025,50,-2.5540,92,-1.6692
ENSG00000134443,GRP,1,-4.2664,1,-4.7983,18,-0.6108,0,-6.8040,0,-5.4571,0,-8.7225,2,-3.3589,62,1.89794,50,0.99066,92,2.07035
