Reported Trait,Mapped Trait,Tissues,Gene Symbol,Ensembl ID,Gene Type,Method/Software,Effect Size,P-value,Publication
Body Mass Index,Body Mass Index,Cross-tissue,SGF29,ENSG00000176476.8,protein-coding,MultiXcan,-,2.38E-22,TWASP000056
Body Mass Index,Body Mass Index,Artery Tibia,BUD31,ENSG00000106245.10,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.39E-05,TWASP000141
Body Mass Index,Body Mass Index,Pituitary,RPP25,ENSG00000178718.6,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.39E-05,TWASP000141
Body Mass Index,Body Mass Index,Pancreas,RP11-981P6.1,ENSG00000258302.2,antisense,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.39E-06,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,HARS1,ENSG00000170445,protein-coding,MultiXcan,-,2.39E-10,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,RP11-386I14.4,ENSG00000273338.1,antisense,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.39E-10,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,GABRG1,ENSG00000163285.7,protein-coding,UTMOST,-,2.39E-12,TWASP000100
Body Mass Index,Body Mass Index,Cross-tissue,CERS5,ENSG00000139624.12,protein-coding,MultiXcan,-,2.39E-17,TWASP000056
Body Mass Index,Body Mass Index,Whole Blood,H2BC11,ENSG00000124635,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.40E-05,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,MRFAP1L1,ENSG00000178988.10,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.40E-05,TWASP000165
Body Mass Index,Body Mass Index,Kidney Cortex,RPS18,ENSG00000231500.6,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.40E-05,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,DKK3,ENSG00000050165.17,protein-coding,MultiXcan,-,2.40E-06,TWASP000056
Body Mass Index,Body Mass Index,Liver,PRSS53,ENSG00000151006.7,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.40E-06,TWASP000141
Body Mass Index,Body Mass Index,Testis,RP11-263K19.4,ENSG00000231064.7,antisense,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.40E-06,TWASP000141
Body Mass Index,Body Mass Index,Adipose,RP11-168J18.6,ENSG00000239557.1,processed_pseudogene,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.40E-06,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,CHST8,ENSG00000124302.12,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.40E-06,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,HNRNPCP6,ENSG00000213305.3,processed_pseudogene,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.40E-07,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,MPIG6B,ENSG00000204420.8,protein-coding,MultiXcan,-,2.40E-07,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,EP300,ENSG00000100393.12,protein-coding,MultiXcan,-,2.40E-09,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,AC116614.1,ENSG00000235688.2,antisense,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.40E-99,TWASP000165
Body Mass Index,Body Mass Index,EBV-Transformed Lymphocyte,GRIK5,ENSG00000105737.9,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.41E-05,TWASP000141
Body Mass Index,Body Mass Index,Esophagus Mucosa,ATP13A1,ENSG00000105726.16,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.41E-05,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,TMEM167B,ENSG00000215717.5,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.41E-05,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,RP4-630A11.3,ENSG00000237852.1,sense_intronic,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.41E-05,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,ACADL,ENSG00000115361.7,protein-coding,MultiXcan,-,2.41E-06,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,SPOCD1,ENSG00000134668.12,protein-coding,MultiXcan,-,2.41E-06,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,RP11-147L13.8,ENSG00000267731.1,lincRNA,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.41E-07,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,ALKBH3,ENSG00000166199.12,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.41E-07,TWASP000165
Body Mass Index,Body Mass Index,Esophagus Mucosa,ZFYVE1,ENSG00000165861.13,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.41E-07,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,RP11-33B1.4,ENSG00000260091.1,lincRNA,Summary-MultiXcan(S-MultiXcan) or UTMOST,-,2.41E-08,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,CDCA5,ENSG00000146670.9,protein-coding,MultiXcan,-,2.41E-10,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,NECAB3,ENSG00000125967.16,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.41E-10,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,KIF22,ENSG00000079616.12,protein-coding,MultiXcan,-,2.41E-10,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,MAPK3,ENSG00000102882.11,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.41E-35,TWASP000165
Body Mass Index,Body Mass Index,Skin Not Sun Exposed,WNT10B,ENSG00000169884.13,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.42E-05,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,DEF6,ENSG00000023892.10,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.42E-06,TWASP000165
Body Mass Index,Body Mass Index,Testis,MTIF3,ENSG00000122033.14,protein-coding,Summary-MultiXcan(S-MultiXcan),-,2.42E-06,TWASP000056
Body Mass Index,Body Mass Index,Brain Cerebellar Hemisphere,RPL10P8,ENSG00000254012.1,processed_pseudogene,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.42E-06,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,IQCN,ENSG00000130518,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.42E-06,TWASP000165
Body Mass Index,Body Mass Index,Skin Not Sun Exposed,IKZF4,ENSG00000123411.14,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.42E-07,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,BID,ENSG00000015475.18,protein-coding,MultiXcan,-,2.42E-07,TWASP000056
Body Mass Index,Body Mass Index,Esophagus Mucosa,CTC-529I10.1,ENSG00000275413.1,antisense,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.42E-07,TWASP000141
Body Mass Index,Body Mass Index,Muscle Skeletal,CTF1,ENSG00000150281.6,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.42E-08,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,REEP5,ENSG00000129625.12,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.42E-08,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,GLS2,ENSG00000135423.12,protein-coding,MultiXcan,-,2.42E-08,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,RPL9P30,ENSG00000240074.1,processed_pseudogene,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.42E-09,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,SPRYD4,ENSG00000176422.13,protein-coding,MultiXcan,-,2.42E-10,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,GIPC2,ENSG00000137960.5,protein-coding,UTMOST,-,2.42E-10,TWASP000100
Body Mass Index,Body Mass Index,Cross-tissue,PACRG,ENSG00000112530.11,protein-coding,MultiXcan,-,2.42E-12,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,RAP2CP1,ENSG00000270938.1,transcribed_processed_pseudogene,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.42E-12,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,SCNM1,ENSG00000163156.11,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.42E-13,TWASP000165
Body Mass Index,Body Mass Index,Heart Left Ventricle,RMDN1,ENSG00000176623.11,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.43E-05,TWASP000141
Body Mass Index,Body Mass Index,Nucleus Accumbens Basal Ganglia,HAS3,ENSG00000103044.10,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.43E-05,TWASP000141
Body Mass Index,Body Mass Index,Brain Caudate Basal Ganglia,ARF3,ENSG00000134287.9,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.43E-05,TWASP000141
Body Mass Index,Body Mass Index,Brain Caudate Basal Ganglia,RP11-707P17.2,ENSG00000259668.5,antisense,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.43E-06,TWASP000141
Body Mass Index,Body Mass Index,Artery Tibia,NRXN2,ENSG00000110076.18,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.43E-06,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,TPTE2,ENSG00000132958.17,protein-coding,MultiXcan,-,2.43E-06,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,MICB,ENSG00000204516.9,protein-coding,MultiXcan,-,2.43E-10,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,RP11-6N17.9,ENSG00000263798.1,processed_transcript,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.43E-11,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,TMOD3,ENSG00000138594.13,protein-coding,MultiXcan,-,2.43E-11,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,BOLA2B,ENSG00000169627.7,protein-coding,MultiXcan,-,2.43E-23,TWASP000056
Body Mass Index,Body Mass Index,Fibroblasts,FERMT3,ENSG00000149781.12,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.44E-05,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,RP11-347I19.8,ENSG00000272849.1,lincRNA,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.44E-05,TWASP000165
Body Mass Index,Body Mass Index,Muscle Skeletal,HOXA11-AS,ENSG00000240990.9,antisense,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.44E-05,TWASP000141
Body Mass Index,Body Mass Index,Liver,CCHCR1,ENSG00000204536.13,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.44E-06,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,PCDH15,ENSG00000150275.17,protein-coding,MultiXcan,-,2.44E-06,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,PRDM7,ENSG00000126856.13,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.44E-06,TWASP000165
Body Mass index Standard Deviation Score,Body Mass Index,Skin Not Sun Exposed,MCRS1,ENSG00000187778.13,protein-coding,Summary-MultiXcan(S-MultiXcan),-,2.44E-06,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,ST6GALNAC3,ENSG00000184005.10,protein-coding,MultiXcan,-,2.44E-07,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,ZFAS1,ENSG00000177410.12,antisense,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.44E-08,TWASP000165
Body Mass Index,Body Mass Index,Small Intestine-Terminal Ileum,FTH1P12,ENSG00000213362.3,processed_pseudogene,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.44E-08,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,GNL3,ENSG00000163938.16,protein-coding,MultiXcan,-,2.44E-09,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,ANAPC4,ENSG00000053900.10,protein-coding,Summary-MultiXcan(S-MultiXcan) or UTMOST,-,2.44E-14,TWASP000165
Body Mass Index,Body Mass Index,Uterus,AF131215.9,ENSG00000269918.1,sense_intronic,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.44E-15,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,GGNBP2,ENSG00000278311.4,protein-coding,MultiXcan,-,2.44E-16,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,GFM2,ENSG00000164347.17,protein-coding,MultiXcan,-,2.44E-17,TWASP000056
Body Mass Index,Body Mass Index,Fibroblasts,TTLL7,ENSG00000137941.16,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.45E-05,TWASP000141
Body Mass Index,Body Mass Index,Muscle Skeletal,DARS1,ENSG00000115866,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.45E-05,TWASP000141
Body Mass Index,Body Mass Index,Brain Frontal Cortex,POU2F2,ENSG00000028277.21,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.45E-05,TWASP000141
Body Mass Index,Body Mass Index,Fibroblasts,ZSCAN12,ENSG00000158691.14,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.45E-06,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,USP53,ENSG00000145390.11,protein-coding,MultiXcan,-,2.45E-06,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,DIS3L,ENSG00000166938.12,protein-coding,MultiXcan,-,2.45E-08,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,VPS11,ENSG00000160695.14,protein-coding,Summary-MultiXcan(S-MultiXcan) or UTMOST,-,2.45E-11,TWASP000165
Body Mass Index,Body Mass Index,Testis,LINC00461,ENSG00000245526.10,lincRNA,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.45E-22,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,YPEL3,ENSG00000090238.11,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.45E-28,TWASP000165
Body Mass Index,Body Mass Index,Testis,RP4-712E4.2,ENSG00000239216.1,lincRNA,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.46E-06,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,PGP,ENSG00000184207.8,protein-coding,MultiXcan,-,2.46E-06,TWASP000056
Body Mass Index,Body Mass Index,Thyroid,RP3-510O8.4,ENSG00000232909.1,antisense,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.46E-06,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,LRP4,ENSG00000134569.9,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.46E-06,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,UBE2D3,ENSG00000109332.19,protein-coding,MultiXcan,-,2.46E-15,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,CA2,ENSG00000104267.9,protein-coding,MultiXcan,-,2.47E-06,TWASP000056
Body Mass Index,Body Mass Index,Testis,LINC00523,ENSG00000196273.7,lincRNA,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.47E-06,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,DARS2,ENSG00000117593.9,protein-coding,MultiXcan,-,2.47E-06,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,GSK3B,ENSG00000082701.14,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.47E-06,TWASP000165
Body Mass Index,Body Mass Index,EBV-Transformed Lymphocyte,RP11-69E11.8,ENSG00000228060.1,antisense,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.47E-07,TWASP000141
Body Mass Index,Body Mass Index,Nucleus Accumbens Basal Ganglia,RP11-305O4.3,ENSG00000273455.1,antisense,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.47E-11,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,POU5F1,ENSG00000204531.17,protein-coding,MultiXcan,-,2.47E-13,TWASP000056
Body Mass Index,Body Mass Index,Adipose,SEMA3F,ENSG00000001617.11,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.47E-35,TWASP000141
Body Mass Index,Body Mass Index,Prostate,SLCO1A2,ENSG00000084453.16,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.48E-05,TWASP000141
Body Mass Index,Body Mass Index,Whole Blood,IRF6,ENSG00000117595.10,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.48E-05,TWASP000141
Body Mass Index,Body Mass Index,Brain Caudate Basal Ganglia,AS3MT,ENSG00000214435.7,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.48E-05,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,THUMPD3,ENSG00000134077.15,protein-coding,MultiXcan,-,2.48E-06,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,TMEM158,ENSG00000249992.1,protein-coding,MultiXcan,-,2.48E-06,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,PPM1G,ENSG00000115241.10,protein-coding,MultiXcan,-,2.48E-06,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,CRYBA1,ENSG00000108255.7,protein-coding,MultiXcan,-,2.48E-06,TWASP000056
Body Mass Index,Body Mass Index,Uterus,SCN2A,ENSG00000136531.15,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.48E-08,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,REV1,ENSG00000135945.9,protein-coding,MultiXcan,-,2.48E-12,TWASP000056
Body Mass Index,Body Mass Index,Esophagus Mucosa,PRR14,ENSG00000156858.11,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.48E-12,TWASP000141
Body Mass Index,Body Mass Index,Brain Cortex,BPTF,ENSG00000171634.16,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.48E-12,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,FKBP8,ENSG00000105701.15,protein-coding,MultiXcan,-,2.48E-15,TWASP000056
Body Mass Index,Body Mass Index,Breast Mammary Tissue,MYBL1,ENSG00000185697.16,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.49E-05,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,MAP1S,ENSG00000130479.10,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.49E-05,TWASP000165
Body Mass Index,Body Mass Index,Breast Mammary Tissue,GRID1-AS1,ENSG00000234942.2,antisense,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.49E-07,TWASP000141
Body Mass Index,Body Mass Index,Cells Transformed Fibroblast,PPP4C,ENSG00000149923.13,protein-coding,Summary-MultiXcan(S-MultiXcan),-,2.49E-07,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,PRSS53,ENSG00000151006.7,protein-coding,UTMOST,-,2.49E-07,TWASP000100
Body Mass Index,Body Mass Index,Brain Cerebellum,LINC01616,ENSG00000261340.1,lincRNA,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.49E-08,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,TGFB1I1,ENSG00000140682.18,protein-coding,MultiXcan,-,2.49E-12,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,ATP1B3P1,ENSG00000271707.1,processed_pseudogene,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.50E-05,TWASP000165
Body Mass Index,Body Mass Index,Skin Sun Exposed,RP11-252C24.3,ENSG00000282906.1,lincRNA,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.50E-05,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,NDUFB4P2,ENSG00000251306.1,processed_pseudogene,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.50E-06,TWASP000165
Body Mass Index,Body Mass Index,Substantia Nigra,RP11-798G7.8,ENSG00000266918.1,TEC,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.50E-06,TWASP000141
Body Mass Index,Body Mass Index,Fibroblasts,SUPT7L,ENSG00000119760.15,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.50E-06,TWASP000141
Body Mass Index,Body Mass Index,Muscle Skeletal,FNDC5,ENSG00000160097.16,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.50E-07,TWASP000141
Body Mass Index,Body Mass Index,Brain Cerebellum,RP11-546B8.6,ENSG00000275038.1,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.50E-07,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,HK3,ENSG00000160883.10,protein-coding,MultiXcan,-,2.50E-07,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,ZNF664,ENSG00000179195.15,protein-coding,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.50E-08,TWASP000165
Body Mass Index,Body Mass Index,Cross-tissue,CDK11A,ENSG00000008128.22,protein-coding,MultiXcan,-,2.50E-09,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,SNU13,ENSG00000100138.13,protein-coding,MultiXcan,-,2.50E-09,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,CNGB3,ENSG00000170289.12,protein-coding,MultiXcan,-,2.50E-09,TWASP000056
Body Mass Index,Body Mass Index,Breast Mammary Tissue,PINX1,ENSG00000254093.8,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.50E-09,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,BUD31,ENSG00000106245.10,protein-coding,MultiXcan,-,2.50E-10,TWASP000056
Body Mass Index,Body Mass Index,Lung,MMP23B,ENSG00000189409.13,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.50E-11,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,CRTC1,ENSG00000105662.15,protein-coding,MultiXcan,-,2.50E-25,TWASP000056
Body Mass Index,Body Mass Index,Cross-tissue,NDUFS3,ENSG00000213619.9,protein-coding,MultiXcan,-,2.50E-29,TWASP000056
Body Mass Index,Body Mass Index,Brain Frontal Cortex,CALCR,ENSG00000004948.13,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.51E-05,TWASP000141
Body Mass Index,Body Mass Index,Cross-tissue,RP5-1065J22.8,ENSG00000273382.1,antisense,Sparse Canonical Correlation Analysis-TWAS(sCCA-TWAS),-,2.51E-05,TWASP000165
Body Mass Index,Body Mass Index,Heart Atrial Appendage,PRRC2A,ENSG00000204469.12,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.51E-05,TWASP000141
Body Mass Index,Body Mass Index,Pancreas,CERS5,ENSG00000139624.12,protein-coding,Summary-MultiXcan(S-MultiXcan),-,2.51E-06,TWASP000056
Body Mass Index,Body Mass Index,Amygdala,RP11-46H11.12,ENSG00000236617.2,antisense,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.51E-06,TWASP000141
Body Mass Index,Body Mass Index,Pancreas,SLC51A,ENSG00000163959.9,protein-coding,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.51E-06,TWASP000141
Body Mass Index,Body Mass Index,Amygdala,RP11-624M8.1,ENSG00000237742.6,antisense,Probabilistic Transcriptome-Wide Association(PTWAS),-,2.51E-06,TWASP000141
