gene_id	gene_name	V12D05-348_C1	V12D05-348_D1	V12D05-350_C1	V12D05-350_D1	V12D07-075_A1	V12D07-075_B1	V12D07-075_D1	V12Y31-080_A1	meanrank
ENSG00000180304	OAZ2	3031	2267	3195	3390	2239	NA	2402	968	2498.85714285714
ENSG00000180354	MTURN	827	2933	1404	1818	335	927	261	843	1168.5
ENSG00000180370	PAK2	NA	4661	NA	NA	NA	NA	NA	NA	4661
ENSG00000180398	MCFD2	1732	1896	1207	2849	1261	NA	897	1629	1638.71428571429
ENSG00000180425	C11orf71	NA	NA	6015	NA	NA	NA	NA	NA	6015
ENSG00000180488	MIGA1	NA	4345	5971	4668	NA	NA	3961	NA	4736.25
ENSG00000180530	NRIP1	NA	NA	6624	4341	2560	NA	NA	NA	4508.33333333333
ENSG00000180543	TSPYL5	1318	1135	1520	1350	2147	NA	860	2243	1510.42857142857
ENSG00000180573	HIST1H2AC	NA	903	NA	955	NA	NA	NA	NA	929
ENSG00000180616	SSTR2	1275	1018	1953	890	1665	NA	654	404	1122.71428571429
ENSG00000180628	PCGF5	3626	2764	3945	2698	3131	NA	NA	2967	3188.5
ENSG00000180638	SLC47A2	519	NA	384	NA	NA	NA	NA	NA	451.5
ENSG00000180694	TMEM64	2246	1073	3198	722	NA	NA	NA	NA	1809.75
ENSG00000180769	WDFY3-AS2	NA	NA	6543	NA	NA	NA	NA	NA	6543
ENSG00000180773	SLC36A4	4022	5462	5569	4139	NA	NA	3905	NA	4619.4
ENSG00000180776	ZDHHC20	5288	1636	5405	2768	1293	NA	4210	1031	3090.14285714286
ENSG00000180817	PPA1	1439	735	1262	843	1503	528	1503	1192	1125.625
ENSG00000180822	PSMG4	2911	3707	3089	4759	NA	NA	3111	2180	3292.83333333333
ENSG00000180879	SSR4	552	307	616	396	1210	111	336	202	466.25
ENSG00000180891	CUEDC1	NA	NA	6347	NA	NA	NA	NA	NA	6347
ENSG00000180900	SCRIB	5464	NA	6597	NA	NA	NA	NA	NA	6030.5
ENSG00000180901	KCTD2	4736	4285	5484	3762	3401	NA	3807	NA	4245.83333333333
ENSG00000180914	OXTR	NA	NA	3108	NA	1558	NA	NA	NA	2333
ENSG00000180957	PITPNB	3729	4383	2790	3851	2692	587	3164	2760	2994.5
ENSG00000180964	TCEAL8	4363	3302	3873	3756	NA	NA	3361	NA	3731
ENSG00000180992	MRPL14	4459	4060	5257	NA	NA	NA	4444	NA	4555
ENSG00000180998	GPR137C	NA	3070	3244	2260	NA	679	3295	NA	2509.6
ENSG00000181019	NQO1	1562	1183	1609	765	1404	NA	3393	1026	1563.14285714286
ENSG00000181026	AEN	NA	NA	NA	NA	NA	NA	1725	NA	1725
ENSG00000181027	FKRP	NA	3829	6062	NA	NA	NA	NA	NA	4945.5
ENSG00000181029	TRAPPC5	950	1754	1240	1683	1495	NA	1138	1928	1455.42857142857
ENSG00000181031	RPH3AL	1826	NA	1139	NA	NA	NA	NA	NA	1482.5
ENSG00000181035	SLC25A42	NA	NA	4970	5411	NA	NA	NA	NA	5190.5
ENSG00000181038	METTL23	4615	NA	3787	NA	NA	NA	NA	NA	4201
ENSG00000181045	SLC26A11	678	613	548	613	887	676	399	362	597
ENSG00000181061	HIGD1A	2244	1939	2695	2101	2697	NA	1809	1745	2175.71428571429
ENSG00000181163	NPM1	1144	738	1849	1055	1720	451	1204	854	1126.875
ENSG00000181191	PJA1	1565	1688	1419	2105	1041	NA	1658	NA	1579.33333333333
ENSG00000181195	PENK	545	263	778	351	66	391	133	89	327
ENSG00000181218	HIST3H2A	NA	3803	NA	4719	NA	NA	NA	NA	4261
ENSG00000181222	POLR2A	3567	3105	3568	4500	NA	NA	2750	2549	3339.83333333333
ENSG00000181234	TMEM132C	NA	1015	NA	1114	NA	NA	NA	NA	1064.5
ENSG00000181350	LRRC75A	4052	NA	5023	4591	NA	NA	3893	NA	4389.75
ENSG00000181396	OGFOD3	NA	NA	5999	NA	NA	NA	NA	NA	5999
ENSG00000181404	WASHC1	5589	5530	5626	5891	NA	NA	NA	NA	5659
ENSG00000181409	AATK	2795	3789	5343	4195	2612	NA	4821	NA	3925.83333333333
ENSG00000181418	DDN	NA	NA	NA	832	NA	NA	NA	225	528.5
ENSG00000181449	SOX2	1920	1346	2019	1208	NA	667	2152	1310	1517.42857142857
ENSG00000181467	RAP2B	NA	2426	NA	2678	1466	NA	2275	3498	2468.6
ENSG00000181523	SGSH	3130	3944	3499	4904	NA	NA	2189	NA	3533.2
ENSG00000181585	TMIE	NA	3019	5685	3218	NA	NA	NA	NA	3974
ENSG00000181610	MRPS23	3388	3173	3567	4840	NA	NA	2623	NA	3518.2
ENSG00000181656	GPR88	NA	1327	1006	1667	NA	NA	NA	1730	1432.5
ENSG00000181704	YIPF6	NA	NA	6066	5102	NA	NA	4830	NA	5332.66666666667
ENSG00000181722	ZBTB20	4216	1272	5868	2313	NA	NA	3736	2909	3385.66666666667
ENSG00000181744	DIPK2A	2086	NA	2295	NA	NA	NA	4279	NA	2886.66666666667
ENSG00000181751	C5orf30	3368	2621	5201	2955	NA	NA	2734	NA	3375.8
ENSG00000181754	AMIGO1	NA	4484	4331	4028	NA	NA	4352	NA	4298.75
ENSG00000181789	COPG1	2819	3720	2913	2385	NA	NA	1457	2545	2639.83333333333
ENSG00000181790	ADGRB1	1549	1942	1395	1591	NA	NA	1086	1516	1513.16666666667
ENSG00000181817	LSM10	2416	3216	3467	2481	NA	NA	2268	1400	2541.33333333333
ENSG00000181852	RNF41	2481	2929	2763	3133	3152	NA	2815	NA	2878.83333333333
ENSG00000181904	C5orf24	5602	4702	5931	3720	2503	NA	NA	2144	4100.33333333333
ENSG00000181924	COA4	4102	3382	5680	4266	NA	NA	NA	1663	3818.6
ENSG00000181929	PRKAG1	5081	5406	6207	NA	NA	NA	NA	NA	5564.66666666667
ENSG00000181991	MRPS11	2601	2399	3478	3477	NA	NA	2150	1834	2656.5
ENSG00000182004	SNRPE	1642	1639	2644	2998	NA	NA	1644	1183	1958.33333333333
ENSG00000182013	PNMA8A	185	305	174	364	267	237	219	539	286.25
ENSG00000182050	MGAT4C	NA	NA	4951	NA	NA	876	NA	NA	2913.5
ENSG00000182054	IDH2	NA	NA	4705	6058	NA	NA	4197	NA	4986.66666666667
ENSG00000182087	TMEM259	3716	2870	3724	2668	NA	NA	2344	1758	2846.66666666667
ENSG00000182093	GET1	791	930	751	1098	2226	613	568	501	934.75
ENSG00000182095	TNRC18	3240	4663	3837	5368	NA	NA	NA	NA	4277
ENSG00000182103	FAM181B	1883	1511	3997	1678	NA	NA	3993	NA	2612.4
ENSG00000182108	DEXI	3660	5366	3943	4300	NA	NA	3385	NA	4130.8
ENSG00000182117	NOP10	1780	1881	2648	2709	3127	NA	1583	1173	2128.71428571429
ENSG00000182118	FAM89A	NA	NA	NA	NA	3240	NA	NA	NA	3240
ENSG00000182132	KCNIP1	1695	1836	1244	2045	2009	NA	NA	NA	1765.8
ENSG00000182149	IST1	5612	4395	6029	3583	2815	NA	3608	3055	4156.71428571429
ENSG00000182154	MRPL41	1866	4200	1671	4389	NA	NA	1898	1646	2611.66666666667
ENSG00000182158	CREB3L2	NA	NA	4557	NA	NA	NA	NA	NA	4557
ENSG00000182165	TP53TG1	4709	NA	4454	NA	NA	NA	NA	NA	4581.5
ENSG00000182175	RGMA	4048	2727	3716	4476	1514	NA	NA	NA	3296.2
ENSG00000182180	MRPS16	5718	NA	6446	NA	NA	NA	NA	NA	6082
ENSG00000182195	LDOC1	1833	2803	2071	1935	NA	NA	1487	2441	2095
ENSG00000182196	ARL6IP4	3133	2427	2840	3143	2705	NA	3313	2011	2796
ENSG00000182220	ATP6AP2	951	1737	1025	1319	1090	NA	1526	2302	1421.42857142857
ENSG00000182224	CYB5D1	NA	NA	3831	NA	NA	NA	NA	NA	3831
ENSG00000182247	UBE2E2	2217	1391	2131	2269	2315	NA	1302	1158	1826.14285714286
ENSG00000182253	SYNM	2218	1512	2433	1961	823	NA	1150	NA	1682.83333333333
ENSG00000182256	GABRG3	1078	1525	1204	1715	NA	560	1303	3083	1495.42857142857
ENSG00000182263	FIGN	1522	NA	1762	1443	NA	NA	748	NA	1368.75
ENSG00000182272	B4GALNT4	3049	1730	2607	1753	3383	NA	2369	NA	2481.83333333333
ENSG00000182287	AP1S2	2199	658	1761	650	529	157	740	514	901
ENSG00000182307	C8orf33	5222	3716	5918	NA	NA	NA	3972	NA	4707
ENSG00000182326	C1S	765	590	622	403	NA	NA	NA	NA	595
ENSG00000182389	CACNB4	NA	NA	5981	5573	NA	NA	NA	NA	5777
ENSG00000182400	TRAPPC6B	4280	4953	4693	3790	NA	NA	3810	NA	4305.2
ENSG00000182446	NPLOC4	3670	3972	4466	4838	NA	NA	3970	3803	4119.83333333333
ENSG00000182473	EXOC7	2849	4074	3323	4236	2434	NA	3987	NA	3483.83333333333
ENSG00000182481	KPNA2	1863	2793	2161	2705	3407	NA	1707	2430	2438
ENSG00000182492	BGN	940	1398	711	2716	NA	NA	NA	NA	1441.25
ENSG00000182512	GLRX5	2241	3980	2680	4075	1548	NA	1991	3333	2835.42857142857
ENSG00000182534	MXRA7	1398	2005	1593	3414	2262	NA	2744	3165	2368.71428571429
ENSG00000182551	ADI1	4341	4092	5458	3951	NA	NA	NA	NA	4460.5
ENSG00000182552	RWDD4	5013	4651	4046	4060	NA	NA	NA	NA	4442.5
ENSG00000182568	SATB1	NA	NA	5056	4682	NA	NA	NA	3695	4477.66666666667
ENSG00000182575	NXPH3	NA	NA	1290	NA	NA	NA	NA	NA	1290
ENSG00000182578	CSF1R	5394	NA	4298	NA	NA	NA	NA	NA	4846
ENSG00000182600	SNORC	343	335	447	681	1212	NA	640	985	663.285714285714
ENSG00000182601	HS3ST4	462	291	505	335	216	NA	393	99	328.714285714286
ENSG00000182606	TRAK1	4777	5054	3838	6106	3559	NA	NA	NA	4666.8
ENSG00000182621	PLCB1	2254	3037	4577	1745	1053	NA	1646	3015	2475.28571428571
ENSG00000182628	SKA2	5549	3946	5631	5244	NA	NA	3862	3063	4549.16666666667
ENSG00000182636	NDN	157	144	131	130	226	85	102	294	158.625
ENSG00000182667	NTM	4775	2236	3600	2493	3107	NA	2220	1370	2828.71428571429
ENSG00000182670	TTC3	2564	2698	1629	3126	1744	NA	3065	929	2250.71428571429
ENSG00000182700	IGIP	2741	3184	2392	3537	2958	834	2727	NA	2624.71428571429
ENSG00000182712	CMC4	NA	NA	6321	NA	NA	NA	NA	NA	6321
ENSG00000182718	ANXA2	792	972	762	940	647	633	1258	2086	1011.25
ENSG00000182768	NGRN	719	1339	671	1228	788	418	1067	1296	940.75
ENSG00000182774	RPS17	1827	2159	2201	2560	2536	NA	3537	2746	2509.42857142857
ENSG00000182809	CRIP2	422	1212	377	1389	954	961	325	267	738.375
ENSG00000182827	ACBD3	NA	NA	6740	NA	NA	NA	NA	3609	5174.5
ENSG00000182831	C16orf72	5027	4177	4945	NA	NA	NA	3508	NA	4414.25
ENSG00000182836	PLCXD3	3314	2048	2246	2409	746	261	1465	2533	1877.75
ENSG00000182870	GALNT9	NA	4334	NA	2671	NA	NA	NA	NA	3502.5
ENSG00000182871	COL18A1	1990	988	1543	1001	NA	NA	1590	397	1251.5
ENSG00000182872	RBM10	4697	3023	4867	5145	NA	NA	4559	NA	4458.2
ENSG00000182899	RPL35A	913	486	1289	909	992	602	964	219	796.75
ENSG00000182901	RGS7	NA	2882	2590	2372	1435	NA	1870	2983	2355.33333333333
ENSG00000182902	SLC25A18	3401	3251	4485	4047	NA	NA	3475	2721	3563.33333333333
ENSG00000182903	ZNF721	NA	NA	6905	NA	NA	964	NA	NA	3934.5
ENSG00000182916	TCEAL7	878	489	870	510	2357	338	447	276	770.625
ENSG00000182923	CEP63	NA	NA	NA	5823	NA	NA	NA	NA	5823
ENSG00000182934	SRPRA	3016	4100	2853	3898	NA	NA	2730	NA	3319.4
ENSG00000182944	EWSR1	2874	3447	2720	3643	NA	NA	4204	NA	3377.6
ENSG00000182952	HMGN4	5492	NA	6258	5201	NA	NA	NA	NA	5650.33333333333
ENSG00000182957	SPATA13	NA	NA	6823	NA	NA	NA	NA	NA	6823
ENSG00000182968	SOX1	894	1067	1123	1706	NA	NA	816	709	1052.5
ENSG00000182979	MTA1	NA	5557	5906	6168	NA	NA	NA	NA	5877
ENSG00000182985	CADM1	525	1111	478	670	1064	1029	798	742	802.125
ENSG00000183011	NAA38	1604	1170	1135	2277	2252	NA	1410	1958	1686.57142857143
ENSG00000183018	SPNS2	NA	NA	NA	4085	NA	NA	NA	NA	4085
ENSG00000183020	AP2A2	1611	1944	1868	1386	1394	NA	2350	NA	1758.83333333333
ENSG00000183023	SLC8A1	1251	1094	1002	918	583	959	697	1854	1044.75
ENSG00000183036	PCP4	342	219	322	194	324	542	578	236	344.625
ENSG00000183044	ABAT	175	922	178	856	355	397	329	493	463.125
ENSG00000183049	CAMK1D	4361	4787	5183	2458	1820	NA	3450	1918	3425.28571428571
ENSG00000183087	GAS6	1357	1442	1071	1677	2734	NA	1217	591	1441.28571428571
ENSG00000183092	BEGAIN	NA	NA	NA	4758	NA	NA	NA	NA	4758
ENSG00000183114	FAM43B	NA	5623	4145	3460	NA	NA	NA	NA	4409.33333333333
ENSG00000183155	RABIF	4846	4897	6113	5681	NA	NA	NA	NA	5384.25
ENSG00000183166	CALN1	2992	1243	2611	1922	NA	NA	1763	2216	2124.5
ENSG00000183172	SMDT1	2018	2300	2268	4611	2265	NA	3039	1701	2600.28571428571
ENSG00000183186	C2CD4C	NA	1246	2139	1084	NA	NA	924	902	1259
ENSG00000183207	RUVBL2	5379	5600	4403	5394	NA	NA	4088	NA	4972.8
ENSG00000183248	PRR36	2257	3760	2132	2993	NA	NA	2565	3422	2854.83333333333
ENSG00000183255	PTTG1IP	2480	1536	3745	1897	1036	647	2908	NA	2035.57142857143
ENSG00000183258	DDX41	NA	NA	5871	NA	NA	NA	NA	NA	5871
ENSG00000183283	DAZAP2	4384	3208	6919	2540	2469	NA	2724	NA	3707.33333333333
ENSG00000183291	SELENOF	1185	1011	1233	1147	NA	622	1425	366	998.428571428571
ENSG00000183336	BOLA2	4542	4209	6665	4565	NA	NA	2786	NA	4553.4
ENSG00000183354	KIAA2026	NA	NA	6607	NA	NA	NA	4852	NA	5729.5
ENSG00000183395	PMCH	33	NA	NA	NA	NA	NA	NA	NA	33
ENSG00000183426	NPIPA1	NA	2124	3814	2612	NA	NA	NA	NA	2850
ENSG00000183431	SF3A3	5667	4965	5186	NA	NA	NA	NA	NA	5272.66666666667
ENSG00000183454	GRIN2A	NA	NA	NA	2104	NA	NA	NA	NA	2104
ENSG00000183495	EP400	NA	5206	4549	5166	NA	NA	NA	NA	4973.66666666667
ENSG00000183513	COA5	4700	4071	5541	4922	NA	NA	3020	2743	4166.16666666667
ENSG00000183520	UTP11	4409	4748	6048	4784	NA	NA	4698	NA	4937.4
ENSG00000183527	PSMG1	2207	2072	4095	4462	NA	NA	3680	2648	3194
ENSG00000183576	SETD3	NA	5072	5570	6194	NA	NA	NA	NA	5612
ENSG00000183597	TANGO2	NA	NA	NA	6163	NA	NA	NA	NA	6163
ENSG00000183605	SFXN4	NA	NA	NA	5198	NA	NA	NA	NA	5198
ENSG00000183617	MRPL54	3890	2998	4936	4019	3284	NA	3131	2614	3553.14285714286
ENSG00000183624	HMCES	4210	5292	3866	5280	NA	NA	4445	NA	4618.6
ENSG00000183644	C11orf88	134	NA	156	NA	NA	NA	NA	NA	145
ENSG00000183648	NDUFB1	591	777	569	1310	855	1070	459	159	723.75
ENSG00000183662	TAFA1	NA	883	NA	1333	NA	NA	NA	NA	1108
ENSG00000183696	UPP1	2935	2649	1710	4041	NA	NA	NA	NA	2833.75
ENSG00000183715	OPCML	797	1441	1077	1331	1438	NA	1367	819	1181.42857142857
ENSG00000183722	LHFPL6	4306	2232	3871	1875	2627	NA	4650	NA	3260.16666666667
ENSG00000183723	CMTM4	4299	NA	4481	5900	2858	NA	NA	NA	4384.5
ENSG00000183726	TMEM50A	NA	2491	6242	3080	NA	NA	4359	3825	3999.4
ENSG00000183735	TBK1	5148	2530	3290	4413	NA	NA	4238	NA	3923.8
ENSG00000183741	CBX6	3811	2606	2493	3224	1921	NA	3531	NA	2931
ENSG00000183773	AIFM3	NA	NA	5340	NA	NA	NA	NA	NA	5340
ENSG00000183775	KCTD16	NA	1753	NA	1691	NA	NA	1633	2464	1885.25
ENSG00000183828	NUDT14	5224	4351	5263	4227	NA	NA	4089	NA	4630.8
ENSG00000183833	MAATS1	NA	NA	1725	NA	NA	NA	NA	NA	1725
ENSG00000183837	PNMA3	1264	1139	1044	914	920	NA	1188	3025	1356.28571428571
ENSG00000183864	TOB2	4523	NA	6524	NA	1719	NA	NA	NA	4255.33333333333
ENSG00000183891	TTC32	NA	NA	5433	NA	NA	NA	NA	NA	5433
ENSG00000183978	COA3	2298	2629	2855	5705	3520	NA	2658	NA	3277.5
ENSG00000183979	NPB	3162	2451	4730	1880	NA	NA	1995	1248	2577.66666666667
ENSG00000184007	PTP4A2	3449	4376	NA	5589	587	NA	1279	2998	3046.33333333333
ENSG00000184009	ACTG1	2463	3245	1890	1917	1269	532	652	867	1604.375
ENSG00000184014	DENND5A	NA	5537	NA	5577	NA	NA	3910	3399	4605.75
ENSG00000184076	UQCR10	822	1043	761	1254	989	NA	881	623	910.428571428571
ENSG00000184113	CLDN5	2777	1122	2620	1561	1074	596	546	1626	1490.25
ENSG00000184117	NIPSNAP1	2113	2563	2104	2994	1913	NA	1724	NA	2235.16666666667
ENSG00000184144	CNTN2	873	2867	1858	1764	140	NA	402	1053	1279.57142857143
ENSG00000184154	LRTOMT	2343	NA	2002	NA	NA	NA	NA	NA	2172.5
ENSG00000184156	KCNQ3	1574	1534	1874	1816	776	NA	930	751	1322.14285714286
ENSG00000184164	CRELD2	2423	2628	3645	2620	NA	NA	2926	2562	2800.66666666667
ENSG00000184182	UBE2F	4124	3507	5752	4536	2460	NA	2342	NA	3786.83333333333
ENSG00000184194	GPR173	NA	3625	NA	3292	NA	NA	NA	NA	3458.5
ENSG00000184203	PPP1R2	2384	4593	2769	4006	2787	NA	3238	3203	3282.85714285714
ENSG00000184205	TSPYL2	426	521	339	442	369	377	440	1062	497
ENSG00000184207	PGP	2398	2827	2301	2234	3530	NA	2906	3100	2756.57142857143
ENSG00000184216	IRAK1	4183	4647	4564	4584	NA	NA	NA	2516	4098.8
ENSG00000184220	CMSS1	2484	3176	2213	3780	NA	NA	1850	2682	2697.5
ENSG00000184221	OLIG1	2264	1910	1894	2449	174	666	1211	1665	1529.125
ENSG00000184226	PCDH9	4812	2745	NA	2092	1826	NA	1558	1596	2438.16666666667
ENSG00000184232	OAF	154	NA	158	239	NA	NA	NA	NA	183.666666666667
ENSG00000184261	KCNK12	NA	3238	3936	4079	NA	NA	NA	2984	3559.25
ENSG00000184277	TM2D3	700	465	587	685	1216	232	547	398	603.75
ENSG00000184302	SIX6	831	1682	1688	1718	NA	390	NA	535	1140.66666666667
ENSG00000184347	SLIT3	896	1665	1120	1099	1024	784	1309	694	1073.875
ENSG00000184349	EFNA5	760	2015	582	2095	NA	986	833	446	1102.42857142857
ENSG00000184368	MAP7D2	973	1082	944	761	913	NA	1232	2406	1187.28571428571
ENSG00000184402	SS18L1	NA	3463	5508	2840	NA	NA	3197	NA	3752
ENSG00000184408	KCND2	2716	2088	3887	1704	2473	NA	2813	NA	2613.5
ENSG00000184432	COPB2	2561	3167	2065	3818	3335	NA	4153	2856	3136.42857142857
ENSG00000184436	THAP7	NA	3581	3844	NA	NA	NA	NA	NA	3712.5
ENSG00000184451	CCR10	NA	1323	NA	1793	NA	NA	1205	636	1239.25
ENSG00000184486	POU3F2	1064	1164	1150	855	NA	262	866	NA	893.5
ENSG00000184489	PTP4A3	3474	NA	3921	5249	NA	NA	NA	NA	4214.66666666667
ENSG00000184497	TMEM255B	1356	NA	NA	NA	NA	NA	216	NA	786
ENSG00000184500	PROS1	1440	3974	1470	NA	NA	NA	NA	NA	2294.66666666667
ENSG00000184515	BEX5	111	239	91	217	199	374	212	232	209.375
ENSG00000184524	CEND1	879	1758	795	975	1055	738	1065	3682	1368.375
ENSG00000184545	DUSP8	2230	3308	2751	4203	1775	NA	2712	NA	2829.83333333333
ENSG00000184557	SOCS3	NA	NA	NA	NA	445	NA	NA	NA	445
ENSG00000184575	XPOT	NA	NA	4619	3953	3512	NA	4517	NA	4150.25
ENSG00000184588	PDE4B	NA	NA	5510	5397	3271	NA	NA	NA	4726
ENSG00000184602	SNN	3957	4374	5830	5534	NA	NA	4918	NA	4922.6
ENSG00000184613	NELL2	169	280	216	356	503	433	373	773	387.875
ENSG00000184640	SEPTIN9	4629	3989	2924	4679	2877	NA	4343	NA	3906.83333333333
ENSG00000184672	RALYL	533	840	603	912	757	819	1046	1068	822.25
ENSG00000184708	EIF4ENIF1	NA	NA	5838	6084	NA	NA	NA	NA	5961
ENSG00000184743	ATL3	4910	4972	NA	3481	NA	NA	NA	NA	4454.33333333333
ENSG00000184752	NDUFA12	813	1066	694	1367	1655	NA	938	1097	1090
ENSG00000184828	ZBTB7C	NA	NA	5143	NA	NA	NA	NA	NA	5143
ENSG00000184831	APOO	2319	4365	4348	6038	3535	NA	4077	3460	4020.28571428571
ENSG00000184840	TMED9	1691	2833	2248	3728	3265	NA	4085	NA	2975
ENSG00000184867	ARMCX2	2680	3232	2811	3105	3367	NA	1636	930	2537.28571428571
ENSG00000184887	BTBD6	2187	2220	2075	3291	2323	NA	2076	3358	2504.28571428571
ENSG00000184897	H1FX	866	1598	1157	1455	1965	NA	848	865	1250.57142857143
ENSG00000184900	SUMO3	1472	1450	908	978	585	NA	792	1260	1063.57142857143
ENSG00000184905	TCEAL2	444	911	418	1119	436	828	524	1265	743.125
ENSG00000184916	JAG2	2632	2505	3743	2075	NA	NA	2073	1556	2430.66666666667
ENSG00000184924	PTRHD1	4121	3970	5411	5846	NA	NA	4686	NA	4806.8
ENSG00000184939	ZFP90	NA	NA	5019	5320	NA	NA	NA	3545	4628
ENSG00000184983	NDUFA6	2695	3712	2823	4332	2386	NA	2158	2484	2941.42857142857
ENSG00000184986	TMEM121	NA	NA	NA	4399	NA	NA	NA	NA	4399
ENSG00000184990	SIVA1	970	3738	1477	2179	2869	NA	2061	2205	2214.14285714286
ENSG00000184992	BRI3BP	5067	4117	5067	6016	2808	NA	4488	NA	4593.83333333333
ENSG00000185009	AP3M1	4358	3913	4814	4283	NA	NA	2828	1957	3692.16666666667
ENSG00000185022	MAFF	NA	NA	NA	NA	1917	NA	NA	NA	1917
ENSG00000185024	BRF1	3592	3851	4908	5109	NA	NA	NA	NA	4365
ENSG00000185033	SEMA4B	4474	NA	4144	3744	NA	NA	NA	NA	4120.66666666667
ENSG00000185043	CIB1	1740	2900	2325	3590	NA	NA	NA	3728	2856.6
ENSG00000185046	ANKS1B	3467	1594	4087	1430	758	NA	1632	3220	2312.57142857143
ENSG00000185052	SLC24A3	1093	1425	1196	1540	927	NA	1340	1329	1264.28571428571
ENSG00000185070	FLRT2	NA	3144	2764	5161	NA	NA	NA	NA	3689.66666666667
ENSG00000185088	RPS27L	3193	1902	2952	3819	NA	NA	1958	538	2393.66666666667
ENSG00000185090	MANEAL	1653	2305	1627	2301	NA	NA	1555	1422	1810.5
ENSG00000185104	FAF1	5402	NA	6356	NA	NA	NA	NA	NA	5879
ENSG00000185115	NSMCE3	3200	2362	3286	2856	NA	NA	2472	1072	2541.33333333333
ENSG00000185122	HSF1	4294	4305	3635	4198	NA	NA	3595	2504	3755.16666666667
ENSG00000185129	PURA	NA	NA	NA	NA	2209	NA	4184	NA	3196.5
ENSG00000185149	NPY2R	621	695	457	945	NA	255	1433	NA	734.333333333333
ENSG00000185163	DDX51	NA	NA	NA	6193	NA	NA	NA	NA	6193
ENSG00000185187	SIGIRR	4712	5478	5566	5655	NA	NA	3327	NA	4947.6
ENSG00000185189	NRBP2	3966	2692	4632	2119	1122	NA	3300	3708	3077
ENSG00000185201	IFITM2	2062	963	2206	1493	416	NA	NA	NA	1428
ENSG00000185222	TCEAL9	2363	1913	3584	3983	1446	NA	4947	2182	2916.85714285714
ENSG00000185236	RAB11B	4386	4202	4925	3616	NA	NA	4838	NA	4393.4
ENSG00000185250	PPIL6	2757	NA	NA	NA	NA	NA	NA	NA	2757
ENSG00000185262	UBALD2	NA	NA	NA	6187	2101	NA	NA	NA	4144
ENSG00000185274	GALNT17	NA	1745	2434	1555	NA	NA	1497	3107	2067.6
ENSG00000185324	CDK10	NA	4048	4293	2495	NA	NA	NA	NA	3612
ENSG00000185340	GAS2L1	5693	NA	5916	NA	NA	NA	NA	NA	5804.5
ENSG00000185352	HS6ST3	1711	1725	2151	1733	1525	700	2190	1931	1708.25
ENSG00000185359	HGS	4338	NA	6610	5672	NA	NA	NA	NA	5540
ENSG00000185414	MRPL30	NA	4153	4141	3903	NA	NA	NA	NA	4065.66666666667
ENSG00000185420	SMYD3	4821	5095	5312	3812	NA	NA	2767	NA	4361.4
ENSG00000185432	METTL7A	1510	207	1302	208	2244	NA	2432	812	1245
ENSG00000185437	SH3BGR	5653	NA	6381	NA	NA	NA	NA	NA	6017
ENSG00000185442	FAM174B	NA	4162	NA	4346	NA	NA	NA	NA	4254
ENSG00000185475	TMEM179B	4395	3127	5161	3596	NA	NA	NA	NA	4069.75
ENSG00000185513	L3MBTL1	NA	4000	3016	4094	NA	NA	NA	3610	3680
ENSG00000185518	SV2B	NA	1321	1643	1018	903	254	2884	510	1219
ENSG00000185519	FAM131C	NA	NA	NA	5121	NA	NA	2626	NA	3873.5
ENSG00000185551	NR2F2	656	195	718	200	385	890	468	59	446.375
ENSG00000185559	DLK1	93	79	104	155	184	57	145	33	106.25
ENSG00000185565	LSAMP	2525	1928	1274	1499	918	705	2118	3072	1754.875
ENSG00000185567	AHNAK2	3352	NA	3340	4088	NA	675	2562	NA	2803.4
ENSG00000185608	MRPL40	2452	3456	2069	2814	3166	NA	2193	1424	2510.57142857143
ENSG00000185615	PDIA2	NA	2665	NA	2030	NA	NA	NA	1255	1983.33333333333
ENSG00000185619	PCGF3	NA	4899	6329	4135	NA	NA	NA	NA	5121
ENSG00000185624	P4HB	1943	1904	1640	1674	2294	768	1185	2001	1676.125
ENSG00000185627	PSMD13	2698	3055	4240	4008	2635	NA	3066	2847	3221.28571428571
ENSG00000185630	PBX1	2276	1971	2172	2557	1960	NA	2460	NA	2232.66666666667
ENSG00000185633	NDUFA4L2	NA	2028	3581	5295	NA	NA	NA	NA	3634.66666666667
ENSG00000185650	ZFP36L1	579	400	710	797	1512	NA	292	630	702.857142857143
ENSG00000185651	UBE2L3	2879	4868	3168	3181	3534	NA	3399	2606	3376.42857142857
ENSG00000185658	BRWD1	1383	1027	962	948	815	NA	892	2213	1177.14285714286
ENSG00000185681	MORN5	414	NA	1003	NA	NA	NA	NA	NA	708.5
ENSG00000185716	MOSMO	3981	4406	3989	5218	NA	NA	4160	NA	4350.8
ENSG00000185721	DRG1	4243	4852	4407	5461	NA	NA	3769	NA	4546.4
ENSG00000185722	ANKFY1	5433	5158	3977	4901	NA	NA	4229	3409	4517.83333333333
ENSG00000185728	YTHDF3	NA	3239	5836	NA	NA	NA	3882	NA	4319
ENSG00000185742	C11orf87	NA	NA	NA	1942	NA	NA	NA	NA	1942
ENSG00000185745	IFIT1	1355	3164	1311	3278	910	NA	937	316	1610.14285714286
ENSG00000185774	KCNIP4	853	1090	1126	1073	1054	NA	2250	671	1159.57142857143
ENSG00000185787	MORF4L1	987	494	607	689	595	771	838	363	668
ENSG00000185800	DMWD	2048	3160	3891	5554	NA	NA	4163	NA	3763.2
