gene_id	gene_name	V12D07-075_D1	V13M13-362_A1	V12D07-075_A1	V12Y31-080_A1	V12D05-348_D1	V12D05-350_D1	V12D05-348_C1	V12D05-350_C1	V13Y24-346_C1	nsigsamps	meanrank
ENSG00000213024	NUP62	1733					2845				2	2289
ENSG00000213047	DENND1B		198								1	198
ENSG00000213064	SFT2D2					3915					1	3915
ENSG00000213066	FGFR1OP					1552	808				2	1180
ENSG00000213085	CFAP45							204	335		2	269.5
ENSG00000213088	ACKR1			151							1	151
ENSG00000213096	ZNF254					2574					1	2574
ENSG00000213123	TCTEX1D2					2568	637		3254		3	2153
ENSG00000213145	CRIP1					1450	1028	510	751	963	5	940.4
ENSG00000213190	MLLT11	231			865	2587		836	256		5	955
ENSG00000213199	ASIC3					2348	1487	1558			3	1797.66666666667
ENSG00000213337	ANKRD39				2213						1	2213
ENSG00000213341	CHUK						2647				1	2647
ENSG00000213366	GSTM2		653								1	653
ENSG00000213424	KRT222							1192			1	1192
ENSG00000213465	ARL2	1189				943					2	1066
ENSG00000213523	SRA1				1186	2832				1230	3	1749.33333333333
ENSG00000213533	STIMATE						2635				1	2635
ENSG00000213551	DNAJC9	1203									1	1203
ENSG00000213563	C8orf82					1602					1	1602
ENSG00000213585	VDAC1				1311			982	2813		3	1702
ENSG00000213593	TMX2			339					2510		2	1424.5
ENSG00000213619	NDUFS3						2859				1	2859
ENSG00000213625	LEPROT						1215				1	1215
ENSG00000213626	LBH	388			862	241	216	544	3112	669	7	861.714285714286
ENSG00000213639	PPP1CB				1661	191	296				3	716
ENSG00000213658	LAT								2784		1	2784
ENSG00000213672	NCKIPSD						2942				1	2942
ENSG00000213719	CLIC1					1330		2039	2011	435	4	1453.75
ENSG00000213722	DDAH2				1954						1	1954
ENSG00000213741	RPS29	250			325	1844	530	360	324	659	7	613.142857142857
ENSG00000213760	ATP6V1G2							1025	821		2	923
ENSG00000213853	EMP2		805		2091				1723		3	1539.66666666667
ENSG00000213923	CSNK1E					2215					1	2215
ENSG00000213928	IRF9				783	2282	1034	928	1042	1377	6	1241
ENSG00000213983	AP1G2	566	248		1147						3	653.666666666667
ENSG00000213995	NAXD		854			3182					2	2018
ENSG00000214021	TTLL3	1200							1349		2	1274.5
ENSG00000214022	REPIN1				468						1	468
ENSG00000214046	SMIM7					1728					1	1728
ENSG00000214063	TSPAN4						3018				1	3018
ENSG00000214078	CPNE1				1026	2432	2120		2785		4	2090.75
ENSG00000214087	ARL16						2349				1	2349
ENSG00000214114	MYCBP	1467								1412	2	1439.5
ENSG00000214140	PRCD					3170					1	3170
ENSG00000214160	ALG3			320							1	320
ENSG00000214193	SH3D21	1422				1045	1223				3	1230
ENSG00000214194	SMIM30					895			822		2	858.5
ENSG00000214253	FIS1	954			1719	3205	2194				4	2018
ENSG00000214293	APTR					2613					1	2613
ENSG00000214309	MBLAC1								2399		1	2399
ENSG00000214357	NEURL1B	2072	954			1297	2118				4	1610.25
ENSG00000214402	LCNL1					1763					1	1763
ENSG00000214413	BBIP1					1302					1	1302
ENSG00000214435	AS3MT									1133	1	1133
ENSG00000214456	PLIN5			459							1	459
ENSG00000214517	PPME1					2352					1	2352
ENSG00000214530	STARD10									1339	1	1339
ENSG00000214548	MEG3	216	261	183	169	104	128	280	254	129	9	191.555555555556
ENSG00000214575	CPEB1	2086			2373	1299				1531	4	1822.25
ENSG00000214652	ZNF727					2328					1	2328
ENSG00000214655	ZSWIM8		843		1405	3914					3	2054
ENSG00000214688	C10orf105	1908						337	655		3	966.666666666667
ENSG00000214736	TOMM6	226				1416		603		1338	4	895.75
ENSG00000214756	CSKMT								2752		1	2752
ENSG00000214944	ARHGEF28					2276					1	2276
ENSG00000215021	PHB2				2170		2517				2	2343.5
ENSG00000215039	CD27-AS1						2567				1	2567
ENSG00000215217	C5orf49	656		264			1393	117	111	695	6	539.333333333333
ENSG00000215218	UBE2QL1	2126				3736			1984		3	2615.33333333333
ENSG00000215251	FASTKD5						2795				1	2795
ENSG00000215252	GOLGA8B	170				375	480	2180	1404		5	921.8
ENSG00000215256	DHRS4-AS1			549					3258		2	1903.5
ENSG00000215301	DDX3X					3223					1	3223
ENSG00000215305	VPS16	1637									1	1637
ENSG00000215386	MIR99AHG				1795					1094	2	1444.5
ENSG00000215440	NPEPL1							1520	1599		2	1559.5
ENSG00000215474	SKOR2	173				234	322				3	243
ENSG00000215788	TNFRSF25				1489						1	1489
ENSG00000215845	TSTD1	458			1102	1267		501	1936	1123	6	1064.5
ENSG00000216937	CCDC7	1023	695								2	859
ENSG00000217236	SP9		37								1	37
ENSG00000217930	PAM16				2078			1574			2	1826
ENSG00000218336	TENM3	447			525			1836	743		4	887.75
ENSG00000218739	CEBPZOS					3518	2308				2	2913
ENSG00000219200	RNASEK	157	112		120	1049	326	439	348	411	8	370.25
ENSG00000219481	NBPF1			504					2241		2	1372.5
ENSG00000219545	UMAD1					3240			2800		2	3020
ENSG00000220205	VAMP2	272			561	1032	740	409	1231	747	7	713.142857142857
ENSG00000221838	AP4M1			461		1659	1864				3	1328
ENSG00000221866	PLXNA4				2534	2988		1695	1155		4	2093
ENSG00000221869	CEBPD				2287	2561	2600	673	1523	76	6	1620
ENSG00000221886	ZBED8								2633		1	2633
ENSG00000221890	NPTXR	406	968		204	2407	495		394		6	812.333333333333
ENSG00000221909	FAM200A	1379					2581				2	1980
ENSG00000221946	FXYD7	820	913		2488	3360		576	1083		6	1540
ENSG00000221963	APOL6	1484					2771		2304		3	2186.33333333333
ENSG00000221978	CCNL2		643			2713		723	963		4	1260.5
ENSG00000221983	UBA52						1744				1	1744
ENSG00000221988	PPT2			450		3630					2	2040
ENSG00000222011	FAM185A						3033				1	3033
ENSG00000222020	HDAC4-AS1							803			1	803
ENSG00000222041	CYTOR								2244	445	2	1344.5
ENSG00000223496	EXOSC6	1094				2007					2	1550.5
ENSG00000223573	TINCR				1101						1	1101
ENSG00000223745	CCDC18-AS1							1802	3139		2	2470.5
ENSG00000223749	MIR503HG					238	188				2	213
ENSG00000223768	LINC00205								2464		1	2464
ENSG00000223802	CERS1					3699	2896				2	3297.5
ENSG00000223855	AC147651.1				2068						1	2068
ENSG00000223865	HLA-DPB1						2088	1502	2836		3	2142
ENSG00000223960	CHROMR	1173					2946		1360		3	1826.33333333333
ENSG00000224032	EPB41L4A-AS1				348		1050			1472	3	956.666666666667
ENSG00000224078	SNHG14	384	111			321	687		2052		5	711
ENSG00000224109	CENPVL3						845				1	845
ENSG00000224243	SOX1-OT								1393		1	1393
ENSG00000224383	PRR29							1157	314		2	735.5
ENSG00000224470	ATXN1L									1410	1	1410
ENSG00000224578	HNRNPA1P48		693								1	693
ENSG00000224660	SH3BP5-AS1	1915									1	1915
ENSG00000224877	NDUFAF8					3144					1	3144
ENSG00000224924	LINC00320								660		1	660
ENSG00000224940	PRRT4	2053									1	2053
ENSG00000225110	PNMA6F	1376	344		1202	2911	2855	1292	2317	1075	8	1671.5
ENSG00000225138	SLC9A3-AS1						1397				1	1397
ENSG00000225194	LINC00092									1392	1	1392
ENSG00000225465	RFPL1S						2909				1	2909
ENSG00000225470	JPX					1097	1565		2242		3	1634.66666666667
ENSG00000225663	MCRIP1				2215		1793				2	2004
ENSG00000225733	FGD5-AS1				864						1	864
ENSG00000225746	MEG8				1465	1448					2	1456.5
ENSG00000225783	MIAT	135		337	350	382	490		530	571	7	399.285714285714
ENSG00000225793	AL080250.1								3006		1	3006
ENSG00000225828	FAM229A					868	2565				2	1716.5
ENSG00000225921	NOL7		559		1272		2729				3	1520
ENSG00000225978	HAR1A								2342		1	2342
ENSG00000226067	LINC00623	1717						1717	1361		3	1598.33333333333
ENSG00000226091	LINC00937					3749					1	3749
ENSG00000226328	NUP50-DT	1981									1	1981
ENSG00000226380	AC016831.1					2865				864	2	1864.5
ENSG00000226644	AL121899.1							224	917		2	570.5
ENSG00000226742	HSBP1L1					3552					1	3552
ENSG00000227051	C14orf132				1218	1972			2332		3	1840.66666666667
ENSG00000227354	RBM26-AS1					3839					1	3839
ENSG00000227388	AL133410.1							2033			1	2033
ENSG00000227398	KIF9-AS1		794						2796		2	1795
ENSG00000227500	SCAMP4					2933		1923			2	2428
ENSG00000227502	LINC01268	1924									1	1924
ENSG00000227953	LINC01341						2726				1	2726
ENSG00000228109	MELTF-AS1							1042		921	2	981.5
ENSG00000228253	MT-ATP8	45	19	133	67	45	119	215	174	189	9	111.777777777778
ENSG00000228393	LINC01004						2775				1	2775
ENSG00000228408	AL031056.1	678	689		743	480	837	729	1134		7	755.714285714286
ENSG00000228412	AL022068.1								2121		1	2121
ENSG00000228474	OST4					1614		235	1333	310	4	873
ENSG00000228594	FNDC10	1803	557		562	378	1738		2003	1166	7	1172.42857142857
ENSG00000228672	PROB1								2212		1	2212
ENSG00000229117	RPL41	66	109	38	49	65	56	13	45	97	9	59.7777777777778
ENSG00000229415	SFTA3					3124	1208	584	1176		4	1523
ENSG00000229807	XIST			148		74	168		332	686	5	281.6
ENSG00000229833	PET100	1661	823		619	579	638			1081	6	900.166666666667
ENSG00000229847	EMX2OS							1838	1173		2	1505.5
ENSG00000230084	AC006059.1					2756					1	2756
ENSG00000230269	LINC02525		889			3301					2	2095
ENSG00000230590	FTX					1393					1	1393
ENSG00000230910	AL391807.1						2123			767	2	1445
ENSG00000230989	HSBP1	953			675	631	1749	1454	3168	607	7	1319.57142857143
ENSG00000231064	AC234582.1					3194		1734		1444	3	2124
ENSG00000231389	HLA-DPA1	317	176		2199	829	1017		1340		6	979.666666666667
ENSG00000231500	RPS18				477	3297	728	266	199	1004	6	995.166666666667
ENSG00000231764	DLX6-AS1	2121	38		1655	271	672	828	871		7	922.285714285714
ENSG00000231768	LINC01354			66							1	66
ENSG00000231920	NEBL-AS1							1489			1	1489
ENSG00000231999	LRRC8C-DT								2579		1	2579
ENSG00000232112	TMA7	1528	165		991		1547	565		1258	6	1009
ENSG00000232119	MCTS1	1634			505		1901				3	1346.66666666667
ENSG00000232258	TMEM114	288	460	124	238	57	129	737	978	204	9	357.222222222222
ENSG00000232388	SMIM26	1692			818	639	631		2834	1314	6	1321.33333333333
ENSG00000232442	MHENCR				2368						1	2368
ENSG00000232520	GCSIR	779									1	779
ENSG00000232533	AC093673.1							1392			1	1392
ENSG00000232593	KANTR		507							1243	2	875
ENSG00000232721	AC239800.2							2103			1	2103
ENSG00000232859	LYRM9	2135			2225						2	2180
ENSG00000233016	SNHG7				2446		2964		1839		3	2416.33333333333
ENSG00000233058	LINC00884					2959					1	2959
ENSG00000233175	AC008105.1				2394						1	2394
ENSG00000233452	STXBP5-AS1					597		2157	1518		3	1424
ENSG00000233639	PANTR1	1239									1	1239
ENSG00000233670	PIRT		725		882	2851			472		4	1232.5
ENSG00000233927	RPS28	314	110	415	360	1081	359	267	365	882	9	461.444444444445
ENSG00000233932	CTXN2					2042					1	2042
ENSG00000234545	FAM133B	1776									1	1776
ENSG00000234690	EPCAM-DT						2010				1	2010
ENSG00000234741	GAS5					863	1825				2	1344
ENSG00000234745	HLA-B	686	49		279	395	539	880	424	228	8	435
ENSG00000234906	APOC2				1519				1415		2	1467
ENSG00000235034	C19orf81		124		2597						2	1360.5
ENSG00000235106	BRD3OS	949				1835	2394				3	1726
ENSG00000235109	ZSCAN31							1784			1	1784
ENSG00000235118	FAM237A				361						1	361
ENSG00000235162	C12orf75					764	1286	682			3	910.666666666667
ENSG00000235194	PPP1R3E				1844						1	1844
ENSG00000235437	LINC01278									1452	1	1452
ENSG00000235706	DICER1-AS1				2301						1	2301
ENSG00000235750	KIAA0040			444							1	444
ENSG00000235823	OLMALINC				2267	2429					2	2348
ENSG00000235863	B3GALT4						1722				1	1722
ENSG00000235919	ASH1L-AS1	756									1	756
ENSG00000236279	CLEC2L				1801		534	401	1234		4	992.5
ENSG00000236502	SIX3-AS1							570			1	570
ENSG00000237187	NR2F1-AS1					1170					1	1170
ENSG00000237190	CDKN2AIPNL				2407						1	2407
ENSG00000237289	CKMT1B							879	2497	1136	3	1504
ENSG00000237310	AC008267.5					3392					1	3392
ENSG00000237440	ZNF737					3276					1	3276
ENSG00000237441	RGL2		752			3817	2469	572	2249	889	6	1791.33333333333
ENSG00000237515	SHISA9					286	339	710	1613		4	737
ENSG00000237651	C2orf74				907	3074			1647		3	1876
ENSG00000237765	FAM200B					996			2430		2	1713
ENSG00000237949	LINC00844				154	216	159	234	316	212	6	215.166666666667
ENSG00000239264	TXNDC5				2211	880					2	1545.5
ENSG00000239305	RNF103				1268	2423					2	1845.5
ENSG00000239306	RBM14								3150		1	3150
ENSG00000239382	ALKBH6							2233			1	2233
ENSG00000239467	AC007405.3									1086	1	1086
ENSG00000239523	MYLK-AS1								2861		1	2861
ENSG00000239569	KMT2E-AS1					3691					1	3691
ENSG00000239672	NME1	714			1306						2	1010
ENSG00000239704	CDRT4	1883									1	1883
ENSG00000239713	APOBEC3G							889			1	889
ENSG00000239779	WBP1				1310			1126	1841		3	1425.66666666667
ENSG00000239789	MRPS17	1454			1994						2	1724
ENSG00000239887	C1orf226	1493			811	1031	2607	1808			5	1550
ENSG00000239911	PRKAG2-AS1						2386				1	2386
ENSG00000239922	AC092958.1								2263		1	2263
ENSG00000240038	AMY2B					3587	2965				2	3276
ENSG00000240137	ERICH6-AS1								3029		1	3029
ENSG00000240230	COX19		487								1	487
ENSG00000240583	AQP1	581	272		87	66	60	210	227	510	8	251.625
ENSG00000240694	PNMA2	183			458	339	237	438	272	386	7	330.428571428571
ENSG00000240747	KRBOX1					3133					1	3133
ENSG00000240857	RDH14						1202				1	1202
ENSG00000240972	MIF	220	171	368	181	557	265	550	586	239	9	348.555555555556
ENSG00000241127	YAE1	1783									1	1783
ENSG00000241258	CRCP									1047	1	1047
ENSG00000241343	RPL36A	1131				1065	1966	1243	2400		5	1561
ENSG00000241360	PDXP			514	1253			1989	2064	1328	5	1429.6
ENSG00000241370	RPP21	2066									1	2066
ENSG00000241399	CD302		818								1	818
ENSG00000241404	EGFL8					2985					1	2985
ENSG00000241468	ATP5MF	1154	156	211	2255					1071	5	969.4
ENSG00000241553	ARPC4							1667		514	2	1090.5
ENSG00000241563	CORT							505	1044		2	774.5
ENSG00000241570	PAQR9-AS1					3734					1	3734
ENSG00000241685	ARPC1A	1120				1547			2203	920	4	1447.5
ENSG00000241697	TMEFF1						716	640	2377		3	1244.33333333333
ENSG00000241764	AC002467.1					2128					1	2128
ENSG00000241837	ATP5PO	1004		228							2	616
ENSG00000241878	PISD				2332		1920				2	2126
ENSG00000241973	PI4KA	730							1364		2	1047
ENSG00000241990	PRR34-AS1				1900			1167	2372		3	1813
ENSG00000242125	SNHG3			393		2982			2314		3	1896.33333333333
ENSG00000242173	ARHGDIG	1706			463	3239		2053	597	496	6	1425.66666666667
ENSG00000242247	ARFGAP3				790	2647	511		2869	979	5	1559.2
ENSG00000242259	C22orf39								1892		1	1892
ENSG00000242265	PEG10	74	90	64	72	75	37	159	160	162	9	99.2222222222222
ENSG00000242372	EIF6	1218									1	1218
ENSG00000242485	MRPL20							1263			1	1263
ENSG00000242616	GNG10	853			1740	342	1070		2288		5	1258.6
ENSG00000242686	AC107464.1								2515		1	2515
ENSG00000242732	RTL5						2788	1896			2	2342
ENSG00000242808	SOX2-OT	112		53	88	188	84	1752	273	311	8	357.625
ENSG00000243147	MRPL33	1248	168		1592	875	1031	468		697	7	868.428571428571
ENSG00000243156	MICAL3		746					1090			2	918
ENSG00000243244	STON1							411	478		2	444.5
ENSG00000243279	PRAF2	978			1656	1077	1489	1888	1626	581	7	1327.85714285714
ENSG00000243317	STMP1					2078			2779	585	3	1814
ENSG00000243449	C4orf48	699	759		643			2024		623	5	949.6
ENSG00000243509	TNFRSF6B					1894					1	1894
ENSG00000243629	LINC00880							798			1	798
ENSG00000243646	IL10RB					2214					1	2214
ENSG00000243660	ZNF487								1346		1	1346
ENSG00000243667	WDR92			439		3527			3248		3	2404.66666666667
ENSG00000243678	NME2	1465					2773		1301	790	4	1582.25
ENSG00000243708	PLA2G4B	1235				793	1867		2220		4	1528.75
ENSG00000243710	CFAP57							425	1131		2	778
ENSG00000243725	TTC4				2608		2673				2	2640.5
ENSG00000243749	TMEM35B					1197		1663			2	1430
ENSG00000243819	RN7SL832P			253							1	253
ENSG00000243910	TUBA4B								388		1	388
ENSG00000243927	MRPS6	1716	632		2290	2383				1389	5	1682
ENSG00000243943	ZNF512				1326	2242					2	1784
ENSG00000243955	GSTA1							160			1	160
ENSG00000244005	NFS1		470								1	470
ENSG00000244041	LINC01011						1638				1	1638
ENSG00000244045	TMEM199		893								1	893
ENSG00000244198	AC004889.1									796	1	796
ENSG00000244242	IFITM10							1640			1	1640
ENSG00000244274	DBNDD2	2136			497	2760	1819	300	219		6	1288.5
ENSG00000244414	CFHR1							255	392		2	323.5
ENSG00000244687	UBE2V1								2608		1	2608
ENSG00000244734	HBB	25	22	16	79	54	78	432	350	32	9	120.888888888889
ENSG00000244754	N4BP2L2	2021	807		2546	575			1700		5	1529.8
ENSG00000244879	GABPB1-AS1				2583	3647			2512		3	2914
ENSG00000245067	IGFBP7-AS1							320	217		2	268.5
ENSG00000245532	NEAT1	590			1842		736		1001	62	5	846.2
ENSG00000245556	SCAMP1-AS1							1995		534	2	1264.5
ENSG00000245573	BDNF-AS					3735			2489		2	3112
ENSG00000245680	ZNF585B	1831									1	1831
ENSG00000245694	CRNDE						1580		2595		2	2087.5
ENSG00000245848	CEBPA						2689				1	2689
ENSG00000245910	SNHG6				1424	1159			2328		3	1637
ENSG00000245937	LINC01184		262								1	262
ENSG00000247081	BAALC-AS1							1942			1	1942
ENSG00000247092	SNHG10								2564		1	2564
ENSG00000247134	AC090204.1	802									1	802
ENSG00000247271	ZBED5-AS1								2930		1	2930
ENSG00000247315	ZCCHC3				1219	2869	1085				3	1724.33333333333
ENSG00000247516	MIR4458HG								2862		1	2862
ENSG00000247774	PCED1B-AS1							1947			1	1947
ENSG00000247796	AC008966.1								3264		1	3264
ENSG00000247982	LINC00926					2824		1692			2	2258
ENSG00000248008	NRAV						1956				1	1956
ENSG00000248184	LINC02283	1926									1	1926
ENSG00000248285	AC122707.1				631						1	631
ENSG00000248441	LINC01197					2937					1	2937
ENSG00000248485	PCP4L1							1725			1	1725
ENSG00000248487	ABHD14A	1424		449	908	2167			1702		5	1330
ENSG00000248712	CCDC153								1177		1	1177
ENSG00000248932	AC046134.2								2912		1	2912
ENSG00000249042	AC008771.1					3638					1	3638
ENSG00000249242	TMEM150C	2036							1942		2	1989
ENSG00000249306	LINC01411								873		1	873
ENSG00000249307	LINC01088				925		1428	147	369	199	5	613.6
ENSG00000249915	PDCD6					637	1879	969		1311	4	1199
ENSG00000249992	TMEM158				1916	202	283	1655	712		5	953.6
ENSG00000250303	LINC02762						1818				1	1818
ENSG00000250305	TRMT9B					2503				558	2	1530.5
ENSG00000250317	SMIM20									625	1	625
ENSG00000250358	LINC02200								1013		1	1013
ENSG00000250479	CHCHD10	935			1690						2	1312.5
ENSG00000250486	FAM218A							2178			1	2178
ENSG00000250506	CDK3					1536	2824				2	2180
ENSG00000250510	GPR162					2900					1	2900
ENSG00000250722	SELENOP	720			164	248	364		290		5	357.2
ENSG00000250846	EPHA5-AS1					2843					1	2843
ENSG00000251022	THAP9-AS1				1508	2782					2	2145
ENSG00000251185	AC025244.1					1294	2930				2	2112
ENSG00000251442	LINC01094					1200					1	1200
ENSG00000251493	FOXD1								1947		1	1947
ENSG00000251562	MALAT1	36	55	114	61	82	250	773	193	290	9	206
ENSG00000253230	LINC00599				2247	923	609			575	4	1088.5
ENSG00000253276	CCDC71L					3802	2423			279	3	2168
ENSG00000253352	TUG1					3622					1	3622
ENSG00000253368	TRNP1							1581		1090	2	1335.5
ENSG00000253457	SMIM18	1731					1587		1600		3	1639.33333333333
ENSG00000253719	ATXN7L3B				891	3818	2798		2586		4	2523.25
ENSG00000253738	OTUD6B-AS1				501	758	769		1593		4	905.25
ENSG00000253978	AC026689.1								2992		1	2992
ENSG00000253982	AC100810.1		864								1	864
ENSG00000254004	ZNF260					3643					1	3643
ENSG00000254402	LRRC24	1140	870								2	1005
ENSG00000254505	CHMP4A				2485						1	2485
ENSG00000254585	MAGEL2	1621	390		1011	211	242	701	1688	798	8	832.75
ENSG00000254615	AC027031.2					3174					1	3174
ENSG00000254635	WAC-AS1								3129		1	3129
ENSG00000254772	EEF1G					1505		664	1185		3	1118
ENSG00000254901	BORCS8				565	1661					2	1113
ENSG00000254986	DPP3					3267					1	3267
ENSG00000254999	BRK1				2370	582	331		1534		4	1204.25
ENSG00000255020	AF131216.3							960			1	960
ENSG00000255112	CHMP1B	1334				636					2	985
ENSG00000255153	TOLLIP-AS1				2317						1	2317
ENSG00000255198	SNHG9									482	1	482
ENSG00000255248	MIR100HG					2279					1	2279
ENSG00000255302	EID1	1732	190		2039	1327	867	2015	730		7	1271.42857142857
ENSG00000255690	TRIL			448	943	841	973	1395	1058		6	943
ENSG00000255717	SNHG1				1152		3014				2	2083
ENSG00000255794	RMST	1521			1819		1700		487		4	1381.75
ENSG00000255823	MTRNR2L8	53	26	19	32	85	640	378	349	289	9	207.888888888889
ENSG00000256043	CTSO						1931				1	1931
ENSG00000256045	MTRNR2L10	1697				1855					2	1776
ENSG00000256060	TRAPPC2B					1756					1	1756
ENSG00000256073	URB1-AS1		327								1	327
ENSG00000256092	SBNO1-AS1							1373			1	1373
ENSG00000256223	ZNF10					2833					1	2833
ENSG00000256237	AC007450.1									1170	1	1170
ENSG00000256463	SALL3								1242	1212	2	1227
ENSG00000256537	SMIM10L1				1593					1408	2	1500.5
ENSG00000256618	MTRNR2L1				880					457	2	668.5
ENSG00000256683	ZNF350							2029			1	2029
ENSG00000257057	C11orf97							1538	756		2	1147
ENSG00000257103	LSM14A					1768			2115		2	1941.5
ENSG00000257365	FNTB								2744		1	2744
ENSG00000257591	ZNF625		396								1	396
ENSG00000257621	PSMA3-AS1					2203	2402		1369		3	1991.33333333333
ENSG00000257698	GIHCG							658	735	548	3	647
ENSG00000257704	INAFM1	905				1985	1392	1110	1054		5	1289.2
ENSG00000257718	CPNE8-AS1			238							1	238
ENSG00000257727	CNPY2				345	617	257		1305		4	631
ENSG00000257923	CUX1		303								1	303
ENSG00000257935	LHX5-AS1	257			111	490	328	271	879	251	7	369.571428571429
