gene_id	gene_name	V12D05-348_C1	V12D05-348_D1	V12D05-350_C1	V12D05-350_D1	V12D07-075_A1	V12D07-075_D1	V12Y31-080_A1	V13M13-362_A1	V13M13-362_D1	meanrank	samples_signif
ENSG00000187094	CCK	309	329	441	307	218	923	182	78	445	359.1111111	9
ENSG00000187109	NAP1L1	3114	1706	3180	2975	694	664	1809	2440	1272	1983.777778	9
ENSG00000187118	CMC1	3653	4238	5136	4334		3499	1440	2689	3949	3617.25	8
ENSG00000187122	SLIT1	891	794	730	743	608	1205	407	636	602	735.1111111	9
ENSG00000187123	LYPD6									1132	1132	1
ENSG00000187134	AKR1C1	4112	3854	5831			2343				4035	4
ENSG00000187135	VSTM2B		2417		1716						2066.5	2
ENSG00000187147	RNF220	5490	4521	4454	3984	3430	4567		2482	4382	4163.75	8
ENSG00000187164	SHTN1	2834	3808	4654	3817	828	976	1784	2022	729	2383.555556	9
ENSG00000187186	AL162231.1	2385	2426	2436	3306	2777	1978	542	1620	2385	2206.111111	9
ENSG00000187189	TSPYL4	340	385	276	557	287	366	957	312	260	415.5555556	9
ENSG00000187193	MT1X	391	351	493	366	152	2244	493			641.4285714	7
ENSG00000187231	SESTD1									3187	3187	1
ENSG00000187239	FNBP1		4361			3644	4802		3008	4240	4011	5
ENSG00000187240	DYNC2H1	5185		2796	5765						4582	3
ENSG00000187257	RSBN1L			6812	6083						6447.5	2
ENSG00000187325	TAF9B	5403	3478	6427	3912					4413	4726.6	5
ENSG00000187391	MAGI2	5206	3694	4380	3415	3468	4048	2422	2419		3631.5	8
ENSG00000187398	LUZP2	4140	1950	3990	2292	2952	3052		1038	1767	2647.625	8
ENSG00000187446	CHP1	2283	3251	3075	3149	996	3356	1812	1225	1883	2336.666667	9
ENSG00000187479	C11orf96	1053	1729	1505	1340	683	580	1085	2876	1785	1404	9
ENSG00000187514	PTMA	592	528	544	483	264	144	492		182	403.625	8
ENSG00000187555	USP7	2979	3491	3558	3578	3643	3192	3024	2309	2820	3177.111111	9
ENSG00000187601	MAGEH1	522	668	646	636	1104	662	697	407	1297	737.6666667	9
ENSG00000187608	ISG15	1282	2080	1187	3472	1177	831	163		2603	1599.375	8
ENSG00000187624	C17orf97			4912							4912	1
ENSG00000187630	DHRS4L2			6820							6820	1
ENSG00000187634	SAMD11	2884		3625				274			2261	3
ENSG00000187664	HAPLN4	1583	3035	1784	3024				968	2229	2103.833333	6
ENSG00000187672	ERC2		2909		3361	2192	3108	3508			3015.6	5
ENSG00000187713	TMEM203	4577	4590	4434	6049					4255	4781	5
ENSG00000187714	SLC18A3			908							908	1
ENSG00000187730	GABRD								110		110	1
ENSG00000187735	TCEA1	4521	4195	5568	4787		4368		2161	3406	4143.714286	7
ENSG00000187742	SECISBP2			6518							6518	1
ENSG00000187764	SEMA4D	3489		5902	6087	427	1345			463	2952.166667	6
ENSG00000187773	DIPK1C	5525		4191							4858	2
ENSG00000187778	MCRS1			6901							6901	1
ENSG00000187866	FAM122A				4898						4898	1
ENSG00000187954	CYHR1	3685	4226	3289	3688		3498	3661		4028	3725	7
ENSG00000187957	DNER	1197	1006	1219	1036	681	660	588	209	2430	1002.888889	9
ENSG00000188010	MORN2	877	1545	853	2229	3736	1198	1024	2929	3008	1933.222222	9
ENSG00000188011	RTP5	808	2404	588	1752	758	1395	646	648	194	1021.444444	9
ENSG00000188021	UBQLN2	1002	1183	1453	2002	1097	1498	2669		1771	1584.375	8
ENSG00000188039	NWD1	2248		2068							2158	2
ENSG00000188042	ARL4C	1410	1576	1228	1628	1282	2589	1676	322	1665	1486.222222	9
ENSG00000188130	MAPK12				4474		3752				4113	2
ENSG00000188133	TMEM215		479		428						453.5	2
ENSG00000188153	COL4A5			3083						866	1974.5	2
ENSG00000188158	NHS				3471						3471	1
ENSG00000188177	ZC3H6			6968			3901	3794			4887.666667	3
ENSG00000188186	LAMTOR4	2513	2025	3079	3698	3115	2634	3389		2608	2882.625	8
ENSG00000188191	PRKAR1B	99	149	128	133	126	149	276	319	66	160.5555556	9
ENSG00000188229	TUBB4B	144	501	166	588	822	255	537	116	131	362.2222222	9
ENSG00000188243	COMMD6	1704	1337	1944	2305	3530	2075	884	2888	2471	2126.444444	9
ENSG00000188290	HES4	3109	2283	1974	2585	2009	3024	2888	2287	1392	2394.555556	9
ENSG00000188313	PLSCR1			5479		2308					3893.5	2
ENSG00000188342	GTF2F2	4906	5914	5930	5414						5541	4
ENSG00000188343	FAM92A	3334	3187	4211	5147		3486			3730	3849.166667	6
ENSG00000188352	FOCAD	2262	3905	3014	2685		3145			2183	2865.666667	6
ENSG00000188419	CHM	4933	5264	4983	6103		3850				5026.6	5
ENSG00000188486	H2AFX			5838	5663					4347	5282.666667	3
ENSG00000188517	COL25A1	371	624	122	296		1826	2412	1366	1845	1107.75	8
ENSG00000188529	SRSF10	4104	4827	4288	4179	3352			2179	4797	3960.857143	7
ENSG00000188536	HBA2	14	153	11	285	76	156	123	113	394	147.2222222	9
ENSG00000188554	NBR1	4609	4427	5753		3996				4173	4591.6	5
ENSG00000188573	FBLL1	875	1189	735	1375	1232	1130	1730	939	709	1101.555556	9
ENSG00000188580	NKAIN2	3793		4620	2498					1819	3182.5	4
ENSG00000188612	SUMO2	1142	1173	1193	1179	1247	746	980	1148	1619	1158.555556	9
ENSG00000188613	NANOS1	2188	1833	3264	2121		1194	1149			1958.166667	6
ENSG00000188620	HMX3		398		349						373.5	2
ENSG00000188636	RTL6	4885		5290						4140	4771.666667	3
ENSG00000188643	S100A16	3282		4980	3741	3129				4049	3836.2	5
ENSG00000188647	PTAR1	5631		5958							5794.5	2
ENSG00000188674	C2orf80	1215	1449	1759	1393	1834	1259	944	2401	1020	1474.888889	9
ENSG00000188677	PARVB	2478	2284	3173	2565		1921	1378		1541	2191.428571	7
ENSG00000188690	UROS	2815	2311	4899	3185	3113	3400	3494	1943	2991	3127.888889	9
ENSG00000188706	ZDHHC9			6320		1638				1280	3079.333333	3
ENSG00000188725	SMIM15			6887							6887	1
ENSG00000188730	VWC2	3273	1404	2031	1779	898		2751	1002	2218	1919.5	8
ENSG00000188732	FAM221A									3300	3300	1
ENSG00000188747	NOXA1				4855						4855	1
ENSG00000188783	PRELP	208	375	167	301						262.75	4
ENSG00000188803	SHISA6	2700		2251		1756	4088			1292	2417.4	5
ENSG00000188846	RPL14	974	474	1481	1223	679	744	744	1271	975	951.6666667	9
ENSG00000188895	MSL1	3809	2724	2892	2883	3838	2717	2292	1608	3716	2942.111111	9
ENSG00000188931	CFAP126	259		334							296.5	2
ENSG00000188938	FAM120AOS	3632	5106	3032	2739		2846	1983	2443		3111.571429	7
ENSG00000188976	NOC2L	4217	5418	5143	5676		2903			3890	4541.166667	6
ENSG00000188981	MSANTD1		2925	2529	2282						2578.666667	3
ENSG00000188986	NELFB		5573	5555						4952	5360	3
ENSG00000188994	ZNF292		5212	5870	4697		4748				5131.75	4
ENSG00000189043	NDUFA4	335	186	315	248	311	1114	110	292	420	370.1111111	9
ENSG00000189056	RELN	2177	704	2370	419				718		1277.6	5
ENSG00000189058	APOD	504	459	339	371	161	170	932	1433	93	495.7777778	9
ENSG00000189060	H1F0	4176	1520	4397	2514	3781	2362	3833	1158		2967.625	8
ENSG00000189067	LITAF	3192		4442		1142				664	2360	4
ENSG00000189077	TMEM120A	2990	4142	5394	4563		3947			3857	4148.833333	6
ENSG00000189091	SF3B3	4379	3683	2846	4017		2295				3444	5
ENSG00000189127	ANKRD34B	123	78	263	115	172	65	52		1193	257.625	8
ENSG00000189129	PLAC9	1893	2140	3962	2389						2596	4
ENSG00000189157	FAM47E		4823	3545	4406			2278			3763	4
ENSG00000189159	JPT1	410	365	344	629	404	359	346	980	249	454	9
ENSG00000189171	S100A13	4049	1735	4628	996	1524	1991	1308	2158	2726	2346.111111	9
ENSG00000189180	ZNF33A	5589	5511	5784			4967	1926			4755.4	5
ENSG00000189195	BTBD8	5431	3834	5960	3267		3929	3061	1594		3868	7
ENSG00000189221	MAOA	2406	2907	1616	2544	1661	1672	1694	1393	2002	1988.333333	9
ENSG00000189227	C15orf61	2438	2789	2869	3315		2518	3700	1761	3665	2881.875	8
ENSG00000189241	TSPYL1	168	209	180	264	197	223	440	477	170	258.6666667	9
ENSG00000189266	PNRC2	5143	5119	5818	4558	3195	4275				4684.666667	6
ENSG00000189292	ALKAL2		837								837	1
ENSG00000189306	RRP7A		5527	6899							6213	2
ENSG00000189337	KAZN		2124	6300	1925	1930				3191	3094	5
ENSG00000189350	TOGARAM2			1750							1750	1
ENSG00000189367	KIAA0408	3447	2168	3212	2632	2505	2892	2114	2181	2904	2672.777778	9
ENSG00000189369	GSPT2	2462	2757	2074	4576		2441	2131	3028	1867	2667	8
ENSG00000189376	C8orf76				5407						5407	1
ENSG00000189403	HMGB1	2390	1438	2950	1277	1004	1014	2607	1745	1069	1721.555556	9
ENSG00000196072	BLOC1S2	2961	1895	3196	2020	1867	1971	2048	1528	1868	2150.444444	9
ENSG00000196090	PTPRT	709	1124	697	775	974		1827		1418	1074.857143	7
ENSG00000196091	MYBPC1	4494		4238		1843	4339	2391		4101	3567.666667	6
ENSG00000196104	SPOCK3	2639	773	2424	1012	1099	1529	2450	972	1052	1550	9
ENSG00000196118	CCDC189				3562		2051			2345	2652.666667	3
ENSG00000196123	KIAA0895L		5424	4090	3424						4312.666667	3
ENSG00000196126	HLA-DRB1	1264	267	815	302	796	836	2707		3673	1332.5	8
ENSG00000196136	SERPINA3	375	102	247	130	55	36	133	174	45	144.1111111	9
ENSG00000196139	AKR1C3	2483		3766							3124.5	2
ENSG00000196141	SPATS2L	366	363	308	209	2995	2616	1968	1259	4912	1666.222222	9
ENSG00000196154	S100A4	1281		1056							1168.5	2
ENSG00000196177	ACADSB	5231	4933	5841	4554	3761	4134			3520	4567.714286	7
ENSG00000196187	TMEM63A									653	653	1
ENSG00000196189	SEMA4A		4486	2318	3948					1484	3059	4
ENSG00000196199	MPHOSPH8	5001	4325	6228	3640		4825	2388		3600	4286.714286	7
ENSG00000196208	GREB1		2319		1355		1243	783			1425	4
ENSG00000196218	RYR1	2874	4366	4519	5130		3325	3059			3878.833333	6
ENSG00000196220	SRGAP3	3518	5058	2241	3202	3218	2701		3254	2424	3202	8
ENSG00000196227	FAM217B	4405	5162	6531	3865	3481	4313				4626.166667	6
ENSG00000196230	TUBB	118	222	139	226	282	179	269	108	68	179	9
ENSG00000196235	SUPT5H	3778	3253	4587	4105	3582	4638	3289	2485	3789	3722.888889	9
ENSG00000196262	PPIA	490	522	618	550	261	450	723	494	427	503.8888889	9
ENSG00000196277	GRM7		2065	1825	1795		2582	2375		2591	2205.5	6
ENSG00000196305	IARS	2082	2690	2149	2213	2901	2375	2907	2232	1385	2326	9
ENSG00000196313	POM121	3466	2995	3435	3872		4310				3615.6	5
ENSG00000196323	ZBTB44		4703	6471	6183	3557					5228.5	4
ENSG00000196338	NLGN3	3644	3859	3948	4120		3207			3536	3719	6
ENSG00000196352	CD55	1800	3546	2990	2038	766	289	1414	975	4301	2013.222222	9
ENSG00000196353	CPNE4				1158						1158	1
ENSG00000196361	ELAVL3	4652	1083	4024	1237	3189	2607	2676		2649	2764.625	8
ENSG00000196363	WDR5		5155	5468	4390						5004.333333	3
ENSG00000196365	LONP1	4621	4636	5489	5701	3412	3868	3296		4707	4466.25	8
ENSG00000196367	TRRAP		4950		4870						4910	2
ENSG00000196368	NUDT11	614	693	688	868	405	655	580	961	184	627.5555556	9
ENSG00000196372	ASB13		3958		3964						3961	2
ENSG00000196376	SLC35F1		3370	2344	2155	2538	4100	3241	629	2554	2616.375	8
ENSG00000196405	EVL	1130	1460	1277	948	1120	898	1780	1402	1032	1227.444444	9
ENSG00000196419	XRCC6	1233	1797	1689	2845	2721	960	1446	1319	1891	1766.777778	9
ENSG00000196428	TSC22D2	5479	4419	6341	4327	3240				4282	4681.333333	6
ENSG00000196440	ARMCX4			5091	4970						5030.5	2
ENSG00000196455	PIK3R4			5244							5244	1
ENSG00000196459	TRAPPC2		2888	3661	3561			2648		3804	3312.4	5
ENSG00000196465	MYL6B	1219	1871	1181	2296	1209	1071	1234	1361	969	1379	9
ENSG00000196470	SIAH1			4642	4921						4781.5	2
ENSG00000196498	NCOR2	3190	3781	3234	4104	2637	2217	2224	2913		3037.5	8
ENSG00000196502	SULT1A1	2183	2625	2132	2144		2081	2496		1818	2211.285714	7
ENSG00000196504	PRPF40A	5391	5548	5699		2081	4749				4693.6	5
ENSG00000196507	TCEAL3	2092	2401	2359	2571	2671	2379	973	987	2217	2072.222222	9
ENSG00000196510	ANAPC7	3915	5767	5088	5595		3791	3347		3157	4380	7
ENSG00000196517	SLC6A9			5813						3778	4795.5	2
ENSG00000196531	NACA	2107	1033	3210	2784	873	761	3773	1268	1480	1921	9
ENSG00000196547	MAN2A2	5144		6848	4593	2310				2749	4328.8	5
ENSG00000196562	SULF2	2233	1964	2489	1926		3509	2773		3192	2583.714286	7
ENSG00000196569	LAMA2	1413		797							1105	2
ENSG00000196576	PLXNB2	2113	2197	1745	1132		3882				2213.8	5
ENSG00000196581	AJAP1				5377						5377	1
ENSG00000196586	MYO6			5622	5314	3297				3710	4485.75	4
ENSG00000196591	HDAC2	2477	2309	3920	2735	3446	2272	3308		4254	3090.125	8
ENSG00000196628	TCF4	4706	2861	4693	2265		4893	3110		4861	3912.714286	7
ENSG00000196636	SDHAF3	5309		5805							5557	2
ENSG00000196642	RABL6	4810	4469	3882	3266	2875	2729	3751	3234	3422	3604.222222	9
ENSG00000196655	TRAPPC4	1489	1555	1617	2409		936	704	1571	2802	1635.375	8
ENSG00000196683	TOMM7	856	1067	1457	1759	883	864	378	800	1158	1024.666667	9
ENSG00000196693	ZNF33B			4813							4813	1
ENSG00000196700	ZNF512B				5419						5419	1
ENSG00000196704	AMZ2	3525	5352	4876	5211	2898	3942			3198	4143.142857	7
ENSG00000196712	NF1	4958	5333	4280	5558	3119	4547		2289	4652	4342	8
ENSG00000196715	VKORC1L1	3582	5100	4928	3941	3581	3983	3218	2023	2474	3647.777778	9
ENSG00000196730	DAPK1	2780	2726	4060	2474					1920	2792	5
ENSG00000196735	HLA-DQA1			1660							1660	1
ENSG00000196776	CD47	3771	2787	3840	2641	2611	3677	3004		3293	3203	8
ENSG00000196781	TLE1	5138	3345	4881	4836			3321			4304.2	5
ENSG00000196792	STRN3			6838	5784		4092			3837	5137.75	4
ENSG00000196814	MVB12B									992	992	1
ENSG00000196821	ILRUN		5347	6833						4530	5570	3
ENSG00000196843	ARID5A					730					730	1
ENSG00000196850	PPTC7		4654	4030	3008					3506	3799.5	4
ENSG00000196865	NHLRC2			4017							4017	1
ENSG00000196876	SCN8A				2270			2628		2864	2587.333333	3
ENSG00000196911	KPNA5		5179	6879							6029	2
ENSG00000196914	ARHGEF12	2844	3645	2675	3362	2702	2884		2892	2200	2900.5	8
ENSG00000196923	PDLIM7	2370	5379	3902	3628		3348	1469		2679	3253.571429	7
ENSG00000196924	FLNA	1045	760	884	791						870	4
ENSG00000196937	FAM3C	962	1255	1028	1362	1305	2138	1517	3114	1357	1559.777778	9
ENSG00000196950	SLC39A10	998	1699	1990	1201	1308	1964	3082	2481	1918	1849	9
ENSG00000196961	AP2A1	1558	2536	2131	2055	2589	1886		1289	2340	2048	8
ENSG00000196972	SMIM10L2B	1674	1992	1359	1584	1334	1584	2426	943	964	1540	9
ENSG00000196975	ANXA4	2857		2561							2709	2
ENSG00000196976	LAGE3	1534	1792	2246	2589	1823	1424	1084	2733	1747	1885.777778	9
ENSG00000196998	WDR45	4387		6489	5019		3973				4967	4
ENSG00000197006	METTL9	4733	4148	4793	2835	3790	4742			4308	4192.714286	7
ENSG00000197043	ANXA6	519	696	560	1115	983	479	892	1512	513	807.6666667	9
ENSG00000197045	GMFB	4322	2146	6301	3128	1518	3335	2231	1799	3566	3149.555556	9
ENSG00000197061	HIST1H4C	3779	4038	3538		3081	4783	3901			3853.333333	6
ENSG00000197063	MAFG	5474	4459	4785	4589	2887				3041	4205.833333	6
ENSG00000197077	KIAA1671	3448		3065	5292						3935	3
ENSG00000197081	IGF2R		4689	3919							4304	2
ENSG00000197102	DYNC1H1	1044	1280	1507	1484	1419	1522	1574	1222	1481	1392.555556	9
ENSG00000197106	SLC6A17	1290	1543	1383	1341	1391	1339	1832	1228	1134	1386.777778	9
ENSG00000197111	PCBP2	1863	1934	1292	4256	1559	867	1638	977	2583	1885.444444	9
ENSG00000197119	SLC25A29	5591		5917	5670						5726	3
ENSG00000197121	PGAP1	569	755	584	768	713	791	1462	510	555	745.2222222	9
ENSG00000197150	ABCB8	5096			5940						5518	2
ENSG00000197157	SND1	2534	4372	4626	4433	2997	2809	3842		2842	3556.875	8
ENSG00000197168	NEK5			721							721	1
ENSG00000197170	PSMD12	3173	4017	3316	3970	2079	3900	3115	2403	2399	3152.444444	9
ENSG00000197177	ADGRA1	1838	2815	2252	2688		2126	1468	931	1939	2007.125	8
ENSG00000197223	C1D	4060	2691	3928	6000	3914	1764	1770	3125	3983	3470.555556	9
ENSG00000197226	TBC1D9B	4088	2929	3631	4905	2946	2838	1605	2126	4169	3248.555556	9
ENSG00000197256	KANK2	3163		2234							2698.5	2
ENSG00000197296	FITM2		5216	5276	6139						5543.666667	3
ENSG00000197323	TRIM33			6911							6911	1
ENSG00000197324	LRP10	3008	1787	3259	1233						2321.75	4
ENSG00000197343	ZNF655	4917	4109	5305	4075		3720	3922			4341.333333	6
ENSG00000197345	MRPL21	1260	2649	1754	3314	2895	1857	2321	2133	3234	2379.666667	9
ENSG00000197380	DACT3		4161	6777	5060					3158	4789	4
ENSG00000197381	ADARB1			3288	3105						3196.5	2
ENSG00000197386	HTT			6323						4095	5209	2
ENSG00000197430	OPALIN	1580		1072			2326	355	1606	656	1265.833333	6
ENSG00000197442	MAP3K5	2672	2431	1819	1521	2066	2575	3472	2909	4957	2713.555556	9
ENSG00000197444	OGDHL	938	2119	920	2945	1881	1494	1057	1365	1045	1529.333333	9
ENSG00000197448	GSTK1	2830	3221	2296	2313		2906	2126		4940	2947.428571	7
ENSG00000197451	HNRNPAB	5114	3682	3459	5734	3335	3292	3516	2010	4034	3797.333333	9
ENSG00000197457	STMN3	251	411	304	294	232	377	773	761	141	393.7777778	9
ENSG00000197461	PDGFA				4037	3583	4478				4032.666667	3
ENSG00000197530	MIB2	2725	4835	4263	3739		3279	2219			3510	6
ENSG00000197535	MYO5A	1112	1522	929	1296	1117	2578		2134	1153	1480.125	8
ENSG00000197555	SIPA1L1	1143	1363	1342	1026	2237	1997		788	3452	1668.5	8
ENSG00000197586	ENTPD6	817	918	1208	1101	1064	901	1785	1287	833	1101.555556	9
ENSG00000197601	FAR1		5724	6952	5120	1832	3329	2742		2038	3962.428571	7
ENSG00000197603	CPLANE1				5719						5719	1
ENSG00000197622	CDC42SE1			5802	6064						5933	2
ENSG00000197694	SPTAN1	959	1649	1227	1024	1275	1477	1493	1112	578	1199.333333	9
ENSG00000197696	NMB	687	197	690	345	313	103	1137	243	2142	650.7777778	9
ENSG00000197702	PARVA	3827	5475	3501	4401					3676	4176	5
ENSG00000197724	PHF2		5829	5653	5737						5739.666667	3
ENSG00000197728	RPS26	895	565	1438	888	968	348	421	427	703	739.2222222	9
ENSG00000197746	PSAP	1278	727	1919	572	316	300	1482	714	811	902.1111111	9
ENSG00000197747	S100A10	616	306	616	393	260	218	1125	298	717	505.4444444	9
ENSG00000197748	CFAP43	1438		623							1030.5	2
ENSG00000197756	RPL37A	1642	550	1126	469	429	427	260	679	372	661.5555556	9
ENSG00000197780	TAF13	4891	2670	4865	4203		3896	1386	2750	3190	3481.375	8
ENSG00000197798	FAM118B	2437		3724							3080.5	2
ENSG00000197858	GPAA1	4078	4755	4366	3150	3410	3484		3069	2782	3636.75	8
ENSG00000197860	SGTB	3136	4564	5896	4297	3576	3307			2129	3843.571429	7
ENSG00000197872	FAM49A	2734	3647	2593	2796	2288	2675	3085	2362	1768	2660.888889	9
ENSG00000197885	NKIRAS1	2599	2665	3049	1863	3009	2099	2643	2083	2616	2514	9
ENSG00000197894	ADH5	2726	2796	2259	3989	2392	2820	3815	932	2534	2695.888889	9
ENSG00000197912	SPG7	2585	2709	4993	3730	3599	3134	3225	2779	4253	3445.222222	9
ENSG00000197921	HES5	636	1894	569	2033		740	1131	743	393	1017.375	8
ENSG00000197930	ERO1A	2222	2556	3013	1772	2124	2404	2880	2143	2393	2389.666667	9
ENSG00000197943	PLCG2	2778	2696			1127	2183	1907	1138	3817	2235.142857	7
ENSG00000197956	S100A6	318	290	405	436	268	100	70	73	450	267.7777778	9
ENSG00000197958	RPL12	863	241	1036	571	638	667	511	1064	687	697.5555556	9
ENSG00000197959	DNM3	906	529	756	672	1576	1493	3035	429	1667	1229.222222	9
ENSG00000197965	MPZL1	3801	2037	3128	2120		3451	1737		4772	3006.571429	7
ENSG00000197971	MBP	1	7	1	5	1	4	4	15	1	4.333333333	9
ENSG00000197977	ELOVL2	2858	63	2295	55						1317.75	4
ENSG00000197982	C1orf122	3042	2170	4398	3548	1792	1571	519	1710	1998	2305.333333	9
ENSG00000198015	MRPL42	3128	2292	4425	3393	3486	3420		2891	3891	3365.75	8
ENSG00000198034	RPS4X	566	392	966	405	470	615	724	722	1162	669.1111111	9
ENSG00000198039	ZNF273			4436							4436	1
ENSG00000198040	ZNF84			5462						4710	5086	2
ENSG00000198046	ZNF667		4382	4247	5006		4033				4417	4
ENSG00000198053	SIRPA	2995	4681	3699	4465	1799	3114	3127	1460	3161	3166.777778	9
ENSG00000198060	5-Mar	4695		6593		3655				4416	4839.75	4
ENSG00000198075	SULT1C4			4389							4389	1
ENSG00000198105	ZNF248		3839		3555						3697	2
ENSG00000198121	LPAR1	4531		3547						473	2850.333333	3
ENSG00000198130	HIBCH				5124			3804			4464	2
ENSG00000198146	ZNF770	4910	5941	5282	5855					4480	5293.6	5
ENSG00000198157	HMGN5	5423	4768	6193	3994	2083	3006				4244.5	6
ENSG00000198160	MIER1		4831	5993							5412	2
ENSG00000198162	MAN1A2	1777	2238	1022	5160	991	765	2807	902	1738	1933.333333	9
ENSG00000198168	SVIP	2893	1946	2860	1811	1043	1743	650	1989	2439	1930.444444	9
ENSG00000198171	DDRGK1	5569	4533				2553				4218.333333	3
ENSG00000198176	TFDP1	4484	5652	6407	4265						5202	4
ENSG00000198189	HSD17B11	4585	4393	5167	5617			1888			4330	5
ENSG00000198208	RPS6KL1				4851						4851	1
ENSG00000198216	CACNA1E		2701	2531	1369			1430	1001	1925	1826.166667	6
ENSG00000198218	QRICH1	5029	4887	4903	5231		4326	3945		3981	4614.571429	7
ENSG00000198231	DDX42	4997	5196	3326	5106	2931	4084		2836	4547	4127.875	8
ENSG00000198242	RPL23A	1372	404	1958	630	1044	950	1241	1325	590	1057.111111	9
ENSG00000198258	UBL5	552	1025	711	1820	558	454	323	512	539	721.5555556	9
ENSG00000198265	HELZ			5890							5890	1
ENSG00000198276	UCKL1			6303							6303	1
ENSG00000198300	PEG3	27	31	41	36	32	39	127	48	29	45.55555556	9
ENSG00000198301	SDAD1	5336	4972	6441	4652		4476	2954			4805.166667	6
ENSG00000198355	PIM3	5092	5009	4877	4279	3094	4560				4485.166667	6
ENSG00000198356	GET3	2564	3799	3908	4577	2926	3339		2832	1751	3212	8
ENSG00000198363	ASPH	593	902	433	586	2306	2013	2201	2075	2267	1486.222222	9
ENSG00000198373	WWP2	4393	5521	4207	5762						4970.75	4
ENSG00000198380	GFPT1	3096	2511	2631	2726	1966	2400	1532	3031	2188	2453.444444	9
ENSG00000198399	ITSN2		5064	6658	4738		4913				5343.25	4
ENSG00000198408	OGA	1102	1883	1266	1590	2219	1433	1919	2345	1610	1707.444444	9
ENSG00000198417	MT1F	521	799	1013	1106	3506	3336				1713.5	6
ENSG00000198420	TCAF1	972	1212	754	1309	797	845	687	1030	921	947.4444444	9
ENSG00000198431	TXNRD1	3009	3392	3218	3639	1565	2140	1799	2789	1788	2593.222222	9
ENSG00000198467	TPM2	955	1961	1038	1429						1345.75	4
ENSG00000198478	SH3BGRL2	4160	4496	3897	3911	3203	3640		2452	2240	3499.875	8
ENSG00000198492	YTHDF2	3640	2962	3705	4055	3936	2509	3414			3460.142857	7
ENSG00000198502	HLA-DRB5	2169		1877							2023	2
ENSG00000198513	ATL1	968	973	1263	856	723	1849	1915	2365	690	1289.111111	9
ENSG00000198517	MAFK			4335	4254		3293	1719			3400.25	4
ENSG00000198522	GPN1	4134	3900	5221	5604					3481	4468	5
ENSG00000198561	CTNND1	4742		3942	4399			3500			4145.75	4
ENSG00000198563	DDX39B	1751	2352	2416	2902	3547	2110	2528	1454	2878	2437.555556	9
ENSG00000198576	ARC					1542					1542	1
ENSG00000198585	NUDT16	5033	2860	5751	4863		4599		2822	4197	4303.571429	7
