hgnc_symbol	ensembl_gene_id
PDZD4	ENSG00000067840
PDZRN3-AS1	ENSG00000239677
PEG3	ENSG00000198300
PERM1	ENSG00000187642
PES1	ENSG00000100029
PET117	ENSG00000232838
PEX26	ENSG00000215193
PEX5L-AS1	ENSG00000243799
PFDN4	ENSG00000101132
PFKFB1	ENSG00000158571
PFKL	ENSG00000141959
PFN3	ENSG00000196570
PGK1	ENSG00000102144
PGRMC1	ENSG00000101856
PHACTR3	ENSG00000087495
PHETA2	ENSG00000177096
PHEX	ENSG00000102174
PHF20	ENSG00000025293
PHF21B	ENSG00000056487
PHF5A	ENSG00000100410
PHF6	ENSG00000156531
PHF8	ENSG00000172943
PHKA1	ENSG00000067177
PHKA2	ENSG00000044446
PHOSPHO1	ENSG00000173868
PI4KA	ENSG00000241973
PICK1	ENSG00000100151
PICSAR	ENSG00000275874
PIGA	ENSG00000165195
PIGP	ENSG00000185808
PIGR	ENSG00000162896
PIGT	ENSG00000124155
PIGU	ENSG00000101464
PIK3IP1	ENSG00000100100
PIM2	ENSG00000102096
PIM3	ENSG00000198355
PIN4	ENSG00000102309
PIR	ENSG00000087842
PISD	ENSG00000241878
PITPNB	ENSG00000180957
PIWIL3	ENSG00000184571
PJA1	ENSG00000181191
PKDREJ	ENSG00000130943
PKIG	ENSG00000168734
PKNOX1	ENSG00000160199
PLA2G2D	ENSG00000117215
PLA2G6	ENSG00000184381
PLAC1	ENSG00000170965
PLAGL2	ENSG00000126003
PLCB1	ENSG00000182621
PLCB1-IT1	ENSG00000225479
PLCB4	ENSG00000101333
PLCG1	ENSG00000124181
PLCG1-AS1	ENSG00000226648
PLCXD1	ENSG00000182378
PLP1	ENSG00000123560
PLP2	ENSG00000102007
PLS3	ENSG00000102024
PLS3-AS1	ENSG00000271826
PLTP	ENSG00000100979
PLXNA3	ENSG00000130827
PLXNB2	ENSG00000196576
PLXNB3	ENSG00000198753
PMEPA1	ENSG00000124225
PMM1	ENSG00000100417
PNCK	ENSG00000130822
PNMA3	ENSG00000183837
PNMA5	ENSG00000198883
PNMA6A	ENSG00000235961
PNMA6F	ENSG00000225110
PNPLA3	ENSG00000100344
PNPLA4	ENSG00000006757
PNPLA5	ENSG00000100341
POFUT1	ENSG00000101346
POFUT2	ENSG00000186866
POLA1	ENSG00000101868
POLDIP3	ENSG00000100227
POLR2F	ENSG00000100142
POLR3F	ENSG00000132664
POLR3H	ENSG00000100413
PORCN	ENSG00000102312
POTEJ	ENSG00000222038
POU3F4	ENSG00000196767
POU4F1	ENSG00000152192
POU4F3	ENSG00000091010
PPARA	ENSG00000186951
PPDPF	ENSG00000125534
PPEF1	ENSG00000086717
PPIAL4H	ENSG00000270339
PPIL2	ENSG00000100023
PPM1F	ENSG00000100034
PPP1R16B	ENSG00000101445
PPP1R17	ENSG00000106341
PPP1R27	ENSG00000182676
PPP1R3D	ENSG00000132825
PPP1R3F	ENSG00000049769
PPP2R2B-IT1	ENSG00000249553
PPP2R3B	ENSG00000167393
PPP6R2	ENSG00000100239
PQBP1	ENSG00000102103
PRAF2	ENSG00000243279
PRDM15	ENSG00000141956
PRDX4	ENSG00000123131
PRELID3B	ENSG00000101166
PREX1	ENSG00000124126
PRG4	ENSG00000116690
PRICKLE2-AS3	ENSG00000226017
PRICKLE3	ENSG00000012211
PRKX	ENSG00000183943
PRKY	ENSG00000099725
PRMT2	ENSG00000160310
PRNP	ENSG00000171867
PROCR	ENSG00000101000
PRODH	ENSG00000100033
PROK1	ENSG00000143125
PRPF6	ENSG00000101161
PRPS1	ENSG00000147224
PRPS2	ENSG00000101911
PRR14L	ENSG00000183530
PRR34	ENSG00000182257
PRR5	ENSG00000186654
PRRG1	ENSG00000130962
PRRG3	ENSG00000130032
PRSS38	ENSG00000185888
PRSS45P	ENSG00000188086
PRSS56	ENSG00000237412
PRSS57	ENSG00000185198
PSD2-AS1	ENSG00000249131
PSG3	ENSG00000221826
PSMA7	ENSG00000101182
PSMB8-AS1	ENSG00000204261
PSMD10	ENSG00000101843
PSMF1	ENSG00000125818
PSMG1	ENSG00000183527
PTCHD1	ENSG00000165186
PTCHD1-AS	ENSG00000233067
PTGIS	ENSG00000124212
PTK6	ENSG00000101213
PTPN1	ENSG00000196396
PTPRA	ENSG00000132670
PTPRT	ENSG00000196090
PTTG1IP	ENSG00000183255
PUDP	ENSG00000130021
PVALB	ENSG00000100362
PWP2	ENSG00000241945
PWWP3B	ENSG00000157502
PXMP4	ENSG00000101417
PYGB	ENSG00000100994
R3HDML	ENSG00000101074
RAB22A	ENSG00000124209
RAB33A	ENSG00000134594
RAB36	ENSG00000100228
RAB39B	ENSG00000155961
RAB40A	ENSG00000172476
RAB40AL	ENSG00000102128
RAB5IF	ENSG00000101084
RAB9A	ENSG00000123595
RAB9B	ENSG00000123570
RABL2B	ENSG00000079974
RAC2	ENSG00000128340
RAD21-AS1	ENSG00000253327
RAD21L1	ENSG00000244588
RADX	ENSG00000147231
RAE1	ENSG00000101146
RAI2	ENSG00000131831
RALGAPA2	ENSG00000188559
RALGAPB	ENSG00000170471
RALY	ENSG00000125970
RALY-AS1	ENSG00000285230
RANBP1	ENSG00000099901
RANGAP1	ENSG00000100401
RAP2C	ENSG00000123728
RAP2C-AS1	ENSG00000232160
RASD2	ENSG00000100302
RASL10A	ENSG00000100276
RASSF10	ENSG00000189431
RASSF2	ENSG00000101265
RBBP7	ENSG00000102054
RBBP9	ENSG00000089050
RBCK1	ENSG00000125826
RBFOX2	ENSG00000100320
RBL1	ENSG00000080839
RBM10	ENSG00000182872
RBM11	ENSG00000185272
RBM12	ENSG00000244462
RBM3	ENSG00000102317
RBM38	ENSG00000132819
RBM39	ENSG00000131051
RBM41	ENSG00000089682
RBMX	ENSG00000147274
RBMX2	ENSG00000134597
RBPJL	ENSG00000124232
RBPMS-AS1	ENSG00000254109
RBX1	ENSG00000100387
RCAN1	ENSG00000159200
REM1	ENSG00000088320
RENBP	ENSG00000102032
REPS2	ENSG00000169891
RFPL1S	ENSG00000225465
RFPL2	ENSG00000128253
RFPL3S	ENSG00000205853
RGL4	ENSG00000159496
RGN	ENSG00000130988
RGS1	ENSG00000090104
RGS18	ENSG00000150681
RGS19	ENSG00000171700
RGS21	ENSG00000253148
RHBDD3	ENSG00000100263
RHOXF1	ENSG00000101883
RHOXF1-AS1	ENSG00000258545
RHPN1-AS1	ENSG00000254389
RIBC1	ENSG00000158423
RIBC2	ENSG00000128408
RIMS4	ENSG00000101098
RIN2	ENSG00000132669
RIPOR3	ENSG00000042062
RIPPLY3	ENSG00000183145
RLIM	ENSG00000131263
RLN1	ENSG00000107018
RNASE4	ENSG00000258818
RNASE6	ENSG00000169413
RNF113A	ENSG00000125352
RNF114	ENSG00000124226
RNF128	ENSG00000133135
RNF185	ENSG00000138942
RNF215	ENSG00000099999
RNF24	ENSG00000101236
ROMO1	ENSG00000125995
ROPN1	ENSG00000065371
RP2	ENSG00000102218
RPA4	ENSG00000204086
RPGR	ENSG00000156313
RPL10	ENSG00000147403
RPL3	ENSG00000100316
RPL36A	ENSG00000241343
RPL39	ENSG00000198918
RPN2	ENSG00000118705
RPRD1B	ENSG00000101413
RPS19BP1	ENSG00000187051
RPS21	ENSG00000171858
RPS4X	ENSG00000198034
RPS4Y1	ENSG00000129824
RPS5	ENSG00000083845
RPS6KA3	ENSG00000177189
RPS6KA6	ENSG00000072133
RPS6KB2-AS1	ENSG00000255949
RRAGB	ENSG00000083750
RRBP1	ENSG00000125844
RRM1-AS1	ENSG00000255276
RRP1	ENSG00000160214
RRP1B	ENSG00000160208
RRP7A	ENSG00000189306
RS1	ENSG00000102104
RSPH1	ENSG00000160188
RSPH14	ENSG00000100218
RSPO1	ENSG00000169218
RSPO4	ENSG00000101282
RTCB	ENSG00000100220
RTEL1	ENSG00000258366
RTF2	ENSG00000022277
RTL10	ENSG00000215012
RTL4	ENSG00000187823
RTL5	ENSG00000242732
RTL6	ENSG00000188636
RTL8A	ENSG00000203950
RTL8B	ENSG00000212747
RTL8C	ENSG00000134590
RTL9	ENSG00000243978
RTN4R	ENSG00000040608
RTP4	ENSG00000136514
RUNX1	ENSG00000159216
RUNX3	ENSG00000020633
RUVBL1-AS1	ENSG00000239608
RWDD2B	ENSG00000156253
RXFP3	ENSG00000182631
S100A11	ENSG00000163191
S100A2	ENSG00000196754
S100A4	ENSG00000196154
S100A8	ENSG00000143546
S100B	ENSG00000160307
SALL4	ENSG00000101115
SAMD10	ENSG00000130590
SAMHD1	ENSG00000101347
SAMM50	ENSG00000100347
SAMSN1	ENSG00000155307
SASH3	ENSG00000122122
SAT1	ENSG00000130066
SATL1	ENSG00000184788
SBF1	ENSG00000100241
SCAF4	ENSG00000156304
SCAND1	ENSG00000171222
SCARF2	ENSG00000244486
SCAT8	ENSG00000236345
SCML1	ENSG00000047634
SCML2	ENSG00000102098
SCO2	ENSG00000284194
SCRT2	ENSG00000215397
SCUBE1	ENSG00000159307
SCYGR4	ENSG00000284631
SDC4	ENSG00000124145
SDCBP2	ENSG00000125775
SDCBP2-AS1	ENSG00000234684
SDF2L1	ENSG00000128228
SEC14L2	ENSG00000100003
SEC14L4	ENSG00000133488
SEC14L6	ENSG00000214491
SEC23B	ENSG00000101310
SEL1L2	ENSG00000101251
SELENOM	ENSG00000198832
SELENOO	ENSG00000073169
SEMA3B-AS1	ENSG00000232352
SEPTIN3	ENSG00000100167
SEPTIN5	ENSG00000184702
SEPTIN6	ENSG00000125354
SERHL2	ENSG00000183569
SERINC3	ENSG00000132824
SERINC4	ENSG00000184716
SERPINA5	ENSG00000188488
SERPINC1	ENSG00000117601
SERPIND1	ENSG00000099937
SETD4	ENSG00000185917
SEZ6L	ENSG00000100095
SF3A1	ENSG00000099995
SFI1	ENSG00000198089
SGK2	ENSG00000101049
SGO1	ENSG00000129810
SGSM1	ENSG00000167037
SGSM3	ENSG00000100359
SH2D1A	ENSG00000183918
SH3BGR	ENSG00000185437
SH3BGRL	ENSG00000131171
SH3BP1	ENSG00000100092
SH3KBP1	ENSG00000147010
SH3RF3-AS1	ENSG00000259863
SHANK3	ENSG00000251322
SHISA8	ENSG00000234965
SHISAL1	ENSG00000138944
SHLD1	ENSG00000171984
SHOX2	ENSG00000168779
SHROOM2	ENSG00000146950
SHROOM4	ENSG00000158352
SIDT1-AS1	ENSG00000239453
SIGLEC1	ENSG00000088827
SIGLEC5	ENSG00000105501
SIM2	ENSG00000159263
SIPA1	ENSG00000213445
SIRPA	ENSG00000198053
SIRPB1	ENSG00000101307
SIRPB2	ENSG00000196209
SIRPD	ENSG00000125900
SLA2	ENSG00000101082
SLAMF1	ENSG00000117090
SLAMF7	ENSG00000026751
SLC10A3	ENSG00000126903
SLC12A5	ENSG00000124140
SLC12A5-AS1	ENSG00000204044
SLC13A3	ENSG00000158296
SLC15A3	ENSG00000110446
SLC16A2	ENSG00000147100
SLC16A8	ENSG00000100156
SLC17A9	ENSG00000101194
SLC19A1	ENSG00000173638
SLC23A2	ENSG00000089057
SLC24A3	ENSG00000185052
SLC24A5	ENSG00000188467
SLC25A1	ENSG00000100075
SLC25A14	ENSG00000102078
SLC25A17	ENSG00000100372
SLC25A18	ENSG00000182902
SLC25A2	ENSG00000120329
SLC25A43	ENSG00000077713
SLC25A5	ENSG00000005022
SLC25A5-AS1	ENSG00000224281
SLC25A53	ENSG00000269743
SLC25A6	ENSG00000169100
SLC27A5	ENSG00000083807
SLC2A10	ENSG00000197496
SLC2A11	ENSG00000133460
SLC2A4	ENSG00000181856
SLC2A4RG	ENSG00000125520
SLC32A1	ENSG00000101438
SLC35A2	ENSG00000102100
SLC35C2	ENSG00000080189
SLC35E4	ENSG00000100036
SLC36A2	ENSG00000186335
SLC37A1	ENSG00000160190
SLC38A5	ENSG00000017483
SLC4A11	ENSG00000088836
SLC5A1	ENSG00000100170
SLC5A3	ENSG00000198743
SLC5A4	ENSG00000100191
SLC5A4-AS1	ENSG00000242082
SLC5A9	ENSG00000117834
SLC6A8	ENSG00000130821
SLC7A3	ENSG00000165349
SLC7A4	ENSG00000099960
SLC9A4	ENSG00000180251
SLC9A6	ENSG00000198689
SLC9A7	ENSG00000065923
SLC9A8	ENSG00000197818
SLCO4A1	ENSG00000101187
SLFN13	ENSG00000154760
SLIT2-IT1	ENSG00000248228
SLITRK2	ENSG00000185985
SLITRK4	ENSG00000179542
SLPI	ENSG00000124107
SLX4IP	ENSG00000149346
SMAD5-AS1	ENSG00000164621
SMARCA1	ENSG00000102038
SMARCA5-AS1	ENSG00000245112
SMARCB1	ENSG00000099956
SMC1A	ENSG00000072501
SMC1B	ENSG00000077935
SMDT1	ENSG00000183172
SMIM10	ENSG00000184785
SMIM10L2A	ENSG00000178947
SMIM10L2B	ENSG00000196972
SMIM10L2B-AS1	ENSG00000228372
SMIM17	ENSG00000268182
SMIM22	ENSG00000267795
SMIM26	ENSG00000232388
SMIM32	ENSG00000271824
SMIM6	ENSG00000259120
SMOX	ENSG00000088826
SMPX	ENSG00000091482
SMS	ENSG00000102172
SMTN	ENSG00000183963
SNAI1	ENSG00000124216
SNAP25	ENSG00000132639
SNAP25-AS1	ENSG00000227906
SNAP29	ENSG00000099940
SNCA-AS1	ENSG00000247775
SNHG11	ENSG00000174365
SNHG17	ENSG00000196756
SNPH	ENSG00000101298
SNRPB	ENSG00000125835
SNRPB2	ENSG00000125870
SNRPD3	ENSG00000100028
SNTA1	ENSG00000101400
SNU13	ENSG00000100138
SNX12	ENSG00000147164
SNX20	ENSG00000167208
SNX21	ENSG00000124104
SNX5	ENSG00000089006
SOCS3	ENSG00000184557
SOD1	ENSG00000142168
SON	ENSG00000159140
SOX10	ENSG00000100146
SOX12	ENSG00000177732
SOX18	ENSG00000203883
SOX3	ENSG00000134595
SPAG4	ENSG00000061656
SPANXA2-OT1	ENSG00000277215
SPATA12	ENSG00000186451
SPATA2	ENSG00000158480
SPATA25	ENSG00000149634
SPATA3	ENSG00000173699
SPATA42	ENSG00000203897
SPATC1L	ENSG00000160284
SPDYE6	ENSG00000260097
SPECC1L	ENSG00000100014
SPEF1	ENSG00000101222
SPIN2A	ENSG00000147059
SPIN2B	ENSG00000186787
SPIN3	ENSG00000204271
SPIN4	ENSG00000186767
SPINK1	ENSG00000164266
SPINK2	ENSG00000128040
SPN	ENSG00000197471
SPP2	ENSG00000072080
SPRR2G	ENSG00000159516
SPRY3	ENSG00000168939
SPTA1	ENSG00000163554
SPTLC3	ENSG00000172296
SPZ1	ENSG00000164299
SRARP	ENSG00000183888
SRC	ENSG00000197122
SREBF2	ENSG00000198911
SREBF2-AS1	ENSG00000184068
SRGAP2-AS1	ENSG00000230806
SRPK3	ENSG00000184343
SRPX	ENSG00000101955
SRPX2	ENSG00000102359
SRRD	ENSG00000100104
SRSF6	ENSG00000124193
SRXN1	ENSG00000271303
SS18L1	ENSG00000184402
SSBP3-AS1	ENSG00000198711
SSR4	ENSG00000180879
SSTR3	ENSG00000278195
ST13	ENSG00000100380
ST6GAL2-IT1	ENSG00000238250
STAG2	ENSG00000101972
STARD8	ENSG00000130052
STAU1	ENSG00000124214
STC2	ENSG00000113739
STIM2-AS1	ENSG00000240005
STK26	ENSG00000134602
STK35	ENSG00000125834
STK4	ENSG00000101109
STMN3	ENSG00000197457
STS	ENSG00000101846
STX16	ENSG00000124222
SULF2	ENSG00000196562
SULT4A1	ENSG00000130540
SUMO3	ENSG00000184900
SUN2	ENSG00000100242
SUSD2	ENSG00000099994
SUV39H1	ENSG00000101945
SYAP1	ENSG00000169895
SYCP2	ENSG00000196074
SYN1	ENSG00000008056
SYN3	ENSG00000185666
SYNDIG1	ENSG00000101463
SYNGR1	ENSG00000100321
SYNJ1	ENSG00000159082
SYP	ENSG00000102003
SYS1	ENSG00000204070
SYTL4	ENSG00000102362
SYTL5	ENSG00000147041
TAB1	ENSG00000100324
TAB3	ENSG00000157625
TAF1	ENSG00000147133
TAF4	ENSG00000130699
TAF7L	ENSG00000102387
TAF9B	ENSG00000187325
TAFA3	ENSG00000184599
TAFA5	ENSG00000219438
TANGO2	ENSG00000183597
TAS1R3	ENSG00000169962
TAS2R1	ENSG00000169777
TASP1	ENSG00000089123
TBC1D10A	ENSG00000099992
TBC1D20	ENSG00000125875
TBC1D22A	ENSG00000054611
TBC1D25	ENSG00000068354
TBC1D8B	ENSG00000133138
TBL1X	ENSG00000101849
TBL1XR1-AS1	ENSG00000231310
TBL1Y	ENSG00000092377
TBX1	ENSG00000184058
TCEA2	ENSG00000171703
TCEAL1	ENSG00000172465
TCEAL2	ENSG00000184905
TCEAL3	ENSG00000196507
TCEAL3-AS1	ENSG00000224031
TCEAL4	ENSG00000133142
TCEAL5	ENSG00000204065
TCEAL6	ENSG00000204071
TCEAL7	ENSG00000182916
TCEAL8	ENSG00000180964
TCEAL9	ENSG00000185222
TCEANC	ENSG00000176896
TCF15	ENSG00000125878
TCF20	ENSG00000100207
TCFL5	ENSG00000101190
TCL6	ENSG00000187621
TCN2	ENSG00000185339
TCP10L	ENSG00000242220
TDRD1	ENSG00000095627
TDRD15	ENSG00000218819
TEF	ENSG00000167074
TEKT4	ENSG00000163060
TENM1	ENSG00000009694
TET2-AS1	ENSG00000251586
TEX11	ENSG00000120498
TEX35	ENSG00000240021
TEX38	ENSG00000186118
TFAP2A-AS1	ENSG00000229950
TFE3	ENSG00000068323
TFIP11	ENSG00000100109
TGFB2-AS1	ENSG00000232480
TGIF2	ENSG00000118707
TGM2	ENSG00000198959
TGM3	ENSG00000125780
TGM5	ENSG00000104055
THAP7	ENSG00000184436
THAP7-AS1	ENSG00000230513
THBD	ENSG00000178726
THEM5	ENSG00000196407
THOC2	ENSG00000125676
THOC5	ENSG00000100296
TIAM1	ENSG00000156299
TIFAB	ENSG00000255833
TIMM17B	ENSG00000126768
TIMM8A	ENSG00000126953
TIMP1	ENSG00000102265
TIMP3	ENSG00000100234
TIMP4	ENSG00000157150
TINAGL1	ENSG00000142910
TKTL1	ENSG00000007350
TLCD1	ENSG00000160606
TLR3	ENSG00000164342
TLR7	ENSG00000196664
TLR8	ENSG00000101916
TLX2	ENSG00000115297
TM4SF1	ENSG00000169908
TM4SF18	ENSG00000163762
TM4SF20	ENSG00000168955
TM4SF4	ENSG00000169903
TM9SF4	ENSG00000101337
TMC2	ENSG00000149488
TMEM102	ENSG00000181284
TMEM121B	ENSG00000183307
TMEM164	ENSG00000157600
TMEM184A	ENSG00000164855
TMEM184B	ENSG00000198792
TMEM185A	ENSG00000269556
TMEM187	ENSG00000177854
TMEM191B	ENSG00000278558
TMEM191C	ENSG00000206140
TMEM210	ENSG00000185863
TMEM230	ENSG00000089063
TMEM238L	ENSG00000263429
TMEM253	ENSG00000232070
TMEM255A	ENSG00000125355
TMEM31	ENSG00000179363
TMEM35A	ENSG00000126950
TMEM37	ENSG00000171227
TMEM47	ENSG00000147027
TMEM50B	ENSG00000142188
TMEM74B	ENSG00000125895
TMEM78	ENSG00000177800
TMEM82	ENSG00000162460
TMEM88B	ENSG00000205116
TMLHE	ENSG00000185973
TMLHE-AS1	ENSG00000224533
TMPRSS12	ENSG00000186452
TMPRSS15	ENSG00000154646
TMPRSS2	ENSG00000184012
TMPRSS3	ENSG00000160183
TMPRSS6	ENSG00000187045
TMSB15B	ENSG00000158427
TMSB15B-AS1	ENSG00000231728
TMSB4X	ENSG00000205542
TMX4	ENSG00000125827
TNFRSF13C	ENSG00000159958
TNFRSF14-AS1	ENSG00000238164
TNFRSF18	ENSG00000186891
TNFRSF6B	ENSG00000243509
TNFSF10	ENSG00000121858
TNFSF14	ENSG00000125735
TNFSF8	ENSG00000106952
TNMD	ENSG00000000005
TNNC1	ENSG00000114854
TNNC2	ENSG00000101470
TNNI1	ENSG00000159173
TNRC6B	ENSG00000100354
TOB2	ENSG00000183864
TOM1	ENSG00000100284
TOMM22	ENSG00000100216
TOMM34	ENSG00000025772
TOP1	ENSG00000198900
TOP3B	ENSG00000100038
TOX2	ENSG00000124191
TP53INP2	ENSG00000078804
TP53RK	ENSG00000172315
TP53TG5	ENSG00000124251
TPD52L2	ENSG00000101150
TPRG1-AS1	ENSG00000234076
TPST2	ENSG00000128294
TPTE	ENSG00000274391
TPX2	ENSG00000088325
TRABD	ENSG00000170638
TRAPPC10	ENSG00000160218
TRAPPC2	ENSG00000196459
TRAPPC2B	ENSG00000256060
TRAT1	ENSG00000163519
TREM2	ENSG00000095970
TRIB3	ENSG00000101255
TRIM28	ENSG00000130726
TRIM34	ENSG00000258659
TRIM42	ENSG00000155890
TRIOBP	ENSG00000100106
TRMT2A	ENSG00000099899
TRMT2B	ENSG00000188917
TRMT6	ENSG00000089195
TRMU	ENSG00000100416
TRO	ENSG00000067445
TRPC4AP	ENSG00000100991
TRPC5	ENSG00000072315
TRPC5OS	ENSG00000204025
TRPC7-AS2	ENSG00000250947
TRPM2	ENSG00000142185
TSC22D3	ENSG00000157514
TSHZ2	ENSG00000182463
TSIX	ENSG00000270641
TSLP	ENSG00000145777
TSPAN6	ENSG00000000003
TSPAN7	ENSG00000156298
TSPEAR	ENSG00000175894
TSPO	ENSG00000100300
TSPYL2	ENSG00000184205
TSR2	ENSG00000158526
TSSK6	ENSG00000178093
TST	ENSG00000128311
TTC28	ENSG00000100154
TTC28-AS1	ENSG00000235954
TTC3	ENSG00000182670
TTC3-AS1	ENSG00000228677
TTC38	ENSG00000075234
TTI1	ENSG00000101407
TTLL1	ENSG00000100271
TTLL12	ENSG00000100304
TTLL8	ENSG00000138892
TTLL9	ENSG00000131044
TTPAL	ENSG00000124120
TTTY10	ENSG00000229236
TTTY14	ENSG00000176728
TUBA8	ENSG00000183785
TUBGCP6	ENSG00000128159
TUG1	ENSG00000253352
TXLNG	ENSG00000086712
TXN2	ENSG00000100348
TXNRD2	ENSG00000184470
TYMP	ENSG00000025708
TYROBP	ENSG00000011600
TYRP1	ENSG00000107165
U2AF2	ENSG00000063244
UBA1	ENSG00000130985
UBASH3A	ENSG00000160185
UBE2A	ENSG00000077721
UBE2C	ENSG00000175063
UBE2E1-AS1	ENSG00000223791
UBE2G2	ENSG00000184787
UBE2L3	ENSG00000185651
UBE2M	ENSG00000130725
UBE2V1	ENSG00000244687
UBL4A	ENSG00000102178
UBOX5	ENSG00000185019
UBOX5-AS1	ENSG00000235958
UBQLN2	ENSG00000188021
UBQLNL	ENSG00000175518
UBXN7-AS1	ENSG00000225822
UCKL1	ENSG00000198276
UCKL1-AS1	ENSG00000280213
UFD1	ENSG00000070010
UGT1A1	ENSG00000241635
UGT2B17	ENSG00000197888
UGT2B4	ENSG00000156096
UGT3A1	ENSG00000145626
UGT3A2	ENSG00000168671
UMODL1	ENSG00000177398
UMODL1-AS1	ENSG00000184385
UPB1	ENSG00000100024
UPF3B	ENSG00000125351
UPK3A	ENSG00000100373
UPRT	ENSG00000094841
UQCC1	ENSG00000101019
UQCR10	ENSG00000184076
URB1	ENSG00000142207
URB1-AS1	ENSG00000256073
USP11	ENSG00000102226
USP16	ENSG00000156256
USP18	ENSG00000184979
USP25	ENSG00000155313
USP27X	ENSG00000273820
USP29	ENSG00000131864
USP51	ENSG00000247746
USP9X	ENSG00000124486
USP9Y	ENSG00000114374
UTP14A	ENSG00000156697
UTS2	ENSG00000049247
UTY	ENSG00000183878
UXT	ENSG00000126756
UXT-AS1	ENSG00000267064
VAMP7	ENSG00000124333
VAPB	ENSG00000124164
VBP1	ENSG00000155959
VCAM1	ENSG00000162692
VCX	ENSG00000182583
VEGFD	ENSG00000165197
VENTX	ENSG00000151650
VMA21	ENSG00000160131
VN1R1	ENSG00000178201
VPS16	ENSG00000215305
VPS26C	ENSG00000157538
VSIG1	ENSG00000101842
VSIG4	ENSG00000155659
VSTM2L	ENSG00000132821
VSX1	ENSG00000100987
WAS	ENSG00000015285
WBP2NL	ENSG00000183066
WDR13	ENSG00000101940
WDR4	ENSG00000160193
WDR44	ENSG00000131725
WDR45	ENSG00000196998
WDR86-AS1	ENSG00000243836
WFDC10B	ENSG00000182931
WFDC2	ENSG00000101443
WFDC3	ENSG00000124116
WNK3	ENSG00000196632
WNT5A-AS1	ENSG00000244586
WNT7B	ENSG00000188064
WNT8B	ENSG00000075290
WWC3	ENSG00000047644
WWTR1-AS1	ENSG00000241313
WWTR1-IT1	ENSG00000241985
XACT	ENSG00000241743
XBP1	ENSG00000100219
XG	ENSG00000124343
XIAP	ENSG00000101966
XIST	ENSG00000229807
XK	ENSG00000047597
XKR7	ENSG00000260903
XKRX	ENSG00000182489
XPNPEP2	ENSG00000122121
XPNPEP3	ENSG00000196236
XRCC6	ENSG00000196419
XRN2	ENSG00000088930
YBEY	ENSG00000182362
YDJC	ENSG00000161179
YIPF6	ENSG00000181704
YPEL1	ENSG00000100027
YTHDF1	ENSG00000149658
YWHAB	ENSG00000166913
YWHAH	ENSG00000128245
YY2	ENSG00000230797
ZBED1	ENSG00000214717
ZBED4	ENSG00000100426
ZBP1	ENSG00000124256
ZBTB20-AS3	ENSG00000239946
ZBTB21	ENSG00000173276
ZBTB33	ENSG00000177485
ZBTB45	ENSG00000119574
ZBTB46	ENSG00000130584
ZC3H12A	ENSG00000163874
ZC3H12B	ENSG00000102053
ZC3H7B	ENSG00000100403
ZC4H2	ENSG00000126970
ZCCHC12	ENSG00000174460
ZCCHC18	ENSG00000166707
ZCCHC3	ENSG00000247315
ZDHHC15	ENSG00000102383
ZDHHC8	ENSG00000099904
ZDHHC9	ENSG00000188706
ZFAS1	ENSG00000177410
ZFP28	ENSG00000196867
ZFP57	ENSG00000204644
ZFP64	ENSG00000020256
ZFP92	ENSG00000189420
ZFX	ENSG00000005889
ZFX-AS1	ENSG00000234230
ZFY	ENSG00000067646
ZGPAT	ENSG00000197114
ZHX3	ENSG00000174306
ZIC3	ENSG00000156925
ZIK1	ENSG00000171649
ZIM2	ENSG00000269699
ZIM3	ENSG00000141946
ZMAT1	ENSG00000166432
ZMAT5	ENSG00000100319
ZMYM3	ENSG00000147130
ZMYM4-AS1	ENSG00000227409
ZMYND10-AS1	ENSG00000235058
ZMYND8	ENSG00000101040
ZNF132	ENSG00000131849
ZNF133	ENSG00000125846
ZNF134	ENSG00000213762
ZNF135	ENSG00000176293
ZNF154	ENSG00000179909
ZNF157	ENSG00000147117
ZNF17	ENSG00000186272
ZNF182	ENSG00000147118
ZNF185	ENSG00000147394
ZNF211	ENSG00000121417
ZNF217	ENSG00000171940
ZNF256	ENSG00000152454
ZNF264	ENSG00000083844
ZNF274	ENSG00000171606
ZNF275	ENSG00000063587
ZNF280B	ENSG00000275004
ZNF280C	ENSG00000056277
ZNF295-AS1	ENSG00000237232
ZNF304	ENSG00000131845
ZNF324	ENSG00000083812
ZNF324B	ENSG00000249471
ZNF329	ENSG00000181894
ZNF334	ENSG00000198185
ZNF335	ENSG00000198026
ZNF337	ENSG00000130684
ZNF337-AS1	ENSG00000213742
ZNF341	ENSG00000131061
ZNF341-AS1	ENSG00000230753
ZNF343	ENSG00000088876
ZNF41	ENSG00000147124
ZNF416	ENSG00000083817
ZNF417	ENSG00000173480
ZNF418	ENSG00000196724
ZNF419	ENSG00000105136
ZNF444	ENSG00000167685
ZNF446	ENSG00000083838
ZNF449	ENSG00000173275
ZNF460	ENSG00000197714
ZNF460-AS1	ENSG00000267871
ZNF470	ENSG00000197016
ZNF471	ENSG00000196263
ZNF497	ENSG00000174586
ZNF512B	ENSG00000196700
ZNF530	ENSG00000183647
ZNF543	ENSG00000178229
ZNF544	ENSG00000198131
ZNF547	ENSG00000152433
ZNF548	ENSG00000188785
ZNF549	ENSG00000121406
ZNF550	ENSG00000251369
ZNF551	ENSG00000204519
ZNF552	ENSG00000178935
ZNF581	ENSG00000171425
ZNF582	ENSG00000018869
ZNF583	ENSG00000198440
